headword,word,tag,line_number,filename,context,text_type,reason,oxford_context,riverside_context,oxford_reason,riverside_reason
gon,go,v%inf,The Knight's Tale 1838,data/oxford_txts/KnT_oxford.txt,He moot go pipen° in an ivy leef;,BOTH,Infinitive must end in -en or -e,He moot go pipen° in an ivy leef;,He moot go pipen in an yvy leef,Infinitive must end in -en or -e,Infinitive must end in -en or -e
ben,be,v%pr_3,Troilus and Criseyde; Book III 1356,data/oxford_txts/TC3_oxford.txt,Though ther be mercy writen in your chere,BOTH,Present 3rd sg must end in -eth,Though ther be mercy writen in your chere,Though ther be mercy writen in youre cheere,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
listen,list,v%pr_3,The Shipman's Tale 192,data/oxford_txts/ShipT_oxford.txt,"That I may doon, right as° yow list° devise.",BOTH,Present 3rd sg must end in -eth,"That I may doon, right as° yow list° devise.",That I may doon right as yow list devise,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
don,do,v%inf,The Wife of Bath's Prologue 205,data/oxford_txts/WBPro_oxford.txt,Me neded nat do lenger diligence°,BOTH,Infinitive must end in -en or -e,Me neded nat do lenger diligence°,Me neded nat do lenger diligence,Infinitive must end in -en or -e,Infinitive must end in -en or -e
ben,is,v%pr_3,The Miller's Tale 3790,data/oxford_txts/MilT_oxford.txt,"¶This Alison answerde, “Who is ther",BOTH,Present 3rd sg must end in -eth,"¶This Alison answerde, “Who is ther",This Alison answerde Who is ther,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
dreden,dradde,v%pt_3,The Monk's Tale 2212,data/oxford_txts/MkT_oxford.txt,"And he was proud, and nothing God ne dradde,°",BOTH,"Weak pt sg must end in -ed, -d, or -t","And he was proud, and nothing God ne dradde,°",And he was proud and nothyng God ne dradde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
haven,hath,v%pr_3,The Franklin's Tale 740,data/oxford_txts/FranT_oxford.txt,"Hath swich a pitee caught of his penaunce,°",BOTH,Present 3rd sg must end in -eth,"Hath swich a pitee caught of his penaunce,°",Hath swich a pitee caught of his penaunce,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
wenden,wente,v%pt_3,The Prioress' Tale 614,data/oxford_txts/PrT_oxford.txt,"The Cristen folk, that thurgh the strete wente",BOTH,"Weak pt sg must end in -ed, -d, or -t","The Cristen folk, that thurgh the strete wente",The Cristene folk that thurgh the strete wente,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Knight's Tale 2298,data/oxford_txts/KnT_oxford.txt,To whom bothe hevene and erthe and see is sene,BOTH,Present 3rd sg must end in -eth,To whom bothe hevene and erthe and see is sene,To whom bothe hevene and erthe and see is sene,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
don,do,v%inf,The Merchant's Tale 1554,data/oxford_txts/MerT_oxford.txt,"Ye mowe, for me, right as° yow liketh do;°",BOTH,Infinitive must end in -en or -e,"Ye mowe, for me, right as° yow liketh do;°",Ye mowe for me right as yow liketh do,Infinitive must end in -en or -e,Infinitive must end in -en or -e
willen,wol,v%pr_3,Troilus and Criseyde; Book V 1094,data/oxford_txts/TC5_oxford.txt,Ferther than the story wol devise.,BOTH,Present 3rd sg must end in -eth,Ferther than the story wol devise.,Forther than the storye wol devyse,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Parliament of Fowls 443,data/oxford_txts/PF_oxford.txt,Ayen° the somer sonne coloured is,BOTH,Present 3rd sg must end in -eth,Ayen° the somer sonne coloured is,Ayeyn the somer sonne coloured is,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,The Clerk's Tale 395,data/oxford_txts/ClT_oxford.txt,God hath swich favour sent hir of his grace,BOTH,Present 3rd sg must end in -eth,God hath swich favour sent hir of his grace,God hath swich favour sent hire of his grace,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
moten,moot,v%pr_3,Troilus and Criseyde; Book II 1371,data/oxford_txts/TC2_oxford.txt,For in good herte it moot som routhe impresse,BOTH,Present 3rd sg must end in -eth,For in good herte it moot som routhe impresse,For in good herte it mot som routhe impresse,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Parliament of Fowls 408,data/oxford_txts/PF_oxford.txt,Mot° be the chois of everich that is here,BOTH,Present 3rd sg must end in -eth,Mot° be the chois of everich that is here,Mot be the choys of everich that is heere,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_3,The Knight's Tale 1032,data/oxford_txts/KnT_oxford.txt,"For evermore, ther may no gold hem quite.°",BOTH,Present 3rd sg must end in -eth,"For evermore, ther may no gold hem quite.°",For everemoore ther may no gold hem quite,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
listen,list,v%pr_3,Troilus and Criseyde; Book III 23,data/oxford_txts/TC3_oxford.txt,"And, as yow list, ye maken hertes digne.",BOTH,Present 3rd sg must end in -eth,"And, as yow list, ye maken hertes digne.",And as yow list ye maken hertes digne,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
connen,can,v%pr_3,The Knight's Tale 2715,data/oxford_txts/KnT_oxford.txt,"For which this noble duk, as he wel can",BOTH,Present 3rd sg must end in -eth,"For which this noble duk, as he wel can",For which this noble duc as he wel kan,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Clerk's Tale 1139,data/oxford_txts/ClT_oxford.txt,"This world is nat so strong, it is no nay",BOTH,Present 3rd sg must end in -eth,"This world is nat so strong, it is no nay",This world is nat so strong it is no nay,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
gon,go,v%inf,The Reeve's Tale 4081,data/oxford_txts/RvT_oxford.txt,"With wilde mares, as faste as he may go.",BOTH,Infinitive must end in -en or -e,"With wilde mares, as faste as he may go.",With wilde mares as faste as he may go,Infinitive must end in -en or -e,Infinitive must end in -en or -e
mouen,may,v%pr_3,House of Fame 973,data/oxford_txts/HF_oxford.txt,"That writ, “A thought may flee so hie",BOTH,Present 3rd sg must end in -eth,"That writ, “A thought may flee so hie",That writ A thought may flee so hye,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
don,do,v%inf,Troilus and Criseyde; Book III 1127,data/oxford_txts/TC3_oxford.txt,"What, Troilus! wol ye do thus, for shame?”",BOTH,Infinitive must end in -en or -e,"What, Troilus! wol ye do thus, for shame?”",What Troilus wol ye do thus for shame,Infinitive must end in -en or -e,Infinitive must end in -en or -e
gon,goth,v%pr_3,The Squire's Tale 392,data/oxford_txts/SqT_oxford.txt,"And in a trench,° forth in the park, goth she.",BOTH,Present 3rd sg must end in -eth,"And in a trench,° forth in the park, goth she.",And in a trench forth in the park gooth she,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,House of Fame 1349,data/oxford_txts/HF_oxford.txt,Of which to lite° al in my pouche is?,BOTH,Present 3rd sg must end in -eth,Of which to lite° al in my pouche is?,Of which to lite al in my pouche is,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The General Prologue 524,data/oxford_txts/GP_oxford.txt,"A bettre preest, I trow that nowher noon is.",BOTH,Present 3rd sg must end in -eth,"A bettre preest, I trow that nowher noon is.",A bettre preest I trowe that nowher noon ys,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book II 1520,data/oxford_txts/TC2_oxford.txt,“Sey that thy fever is wont thee for to take,BOTH,Present 3rd sg must end in -eth,“Sey that thy fever is wont thee for to take,Sey that thi fevre is wont the for to take,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,be,v%pr_3,Book of the Duchess 121,data/oxford_txts/BD_oxford.txt,Whether mi lord be quik° or deed.”,BOTH,Present 3rd sg must end in -eth,Whether mi lord be quik° or deed.”,Whether my lord be quyk or ded,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
clepen,cleped,v%pt_pl,The Miller's Tale 3761,data/oxford_txts/MilT_oxford.txt,Until a smith° men cleped daun° Gerveis,BOTH,Past plural must end in -en or -e,Until a smith° men cleped daun° Gerveis,Until a smyth men cleped daun Gerveys,Past plural must end in -en or -e,Past plural must end in -en or -e
ben,is,v%pr_3,House of Fame 835,data/oxford_txts/HF_oxford.txt,"And sin that every thing, that is",BOTH,Present 3rd sg must end in -eth,"And sin that every thing, that is",And syn that every thyng that is,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Summoner's Tale 2115,data/oxford_txts/SumT_oxford.txt,"And that is nat of litel time,”° quod he;",BOTH,Present 3rd sg must end in -eth,"And that is nat of litel time,”° quod he;",And that is nat of litel tyme quod he,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
slen,yslain,v%ppl,The Franklin's Tale 1405,data/oxford_txts/FranT_oxford.txt,"Hath nat Lucresse yslain hirself, allas!",BOTH,Strong participle must end in -en or -e,"Hath nat Lucresse yslain hirself, allas!",Hath nat Lucresse yslayn hirself allas,Strong participle must end in -en or -e,Strong participle must end in -en or -e
ben,is,v%pr_3,The Summoner's Tale 2191,data/oxford_txts/SumT_oxford.txt,This day bitid is° to min ordre and me,BOTH,Present 3rd sg must end in -eth,This day bitid is° to min ordre and me,This day bityd is to myn ordre and me,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,be,v%pr_3,Troilus and Criseyde; Book V 1297,data/oxford_txts/TC5_oxford.txt,That if so is that she untrewe be,BOTH,Present 3rd sg must end in -eth,That if so is that she untrewe be,That if so is that she untrewe be,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,Sir Thopas 800,data/oxford_txts/Thop_oxford.txt,Til he so longe hath riden and goon,BOTH,Present 3rd sg must end in -eth,Til he so longe hath riden and goon,Til he so longe hath riden and goon,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
don,don,v%inf,The Squire's Tale 46,data/oxford_txts/SqT_oxford.txt,Don crien° thurghout Sarray his citee,BOTH,Infinitive must end in -en or -e,Don crien° thurghout Sarray his citee,Doon cryen thurghout Sarray his citee,Infinitive must end in -en or -e,Infinitive must end in -en or -e
mouen,may,v%pr_3,The Knight's Tale 2748,data/oxford_txts/KnT_oxford.txt,Ne drinke of herbes may ben his helpinge.,BOTH,Present 3rd sg must end in -eth,Ne drinke of herbes may ben his helpinge.,Ne drynke of herbes may ben his helpynge,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
fallen,falle,v%pr_3,The Knight's Tale 2555,data/oxford_txts/KnT_oxford.txt,"And if so falle, the chieftain be take",BOTH,Present 3rd sg must end in -eth,"And if so falle, the chieftain be take",And if so falle the chieftayn be take,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
stinten,stinte,v%pr_3,The Wife of Bath's Prologue 732,data/oxford_txts/WBPro_oxford.txt,"But ‘Er that thonder° stinte,° comth a rein.’",BOTH,Present 3rd sg must end in -eth,"But ‘Er that thonder° stinte,° comth a rein.’",But Er that thonder stynte comth a reyn,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,han,v%pr_pl,The Clerk's Tale 1089,data/oxford_txts/ClT_oxford.txt,“That ye han saved me my children dere!,BOTH,Present plural must end in -en or -e,“That ye han saved me my children dere!,That ye han saved me my children deere,Present plural must end in -en or -e,Present plural must end in -en or -e
ben,be,v%pr_3,The Knight's Tale 1101,data/oxford_txts/KnT_oxford.txt,I noot° wher she be womman or goddesse;,BOTH,Present 3rd sg must end in -eth,I noot° wher she be womman or goddesse;,I noot wher she be womman or goddesse,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
cacchen,caughte,v%pt_3,The Clerk's Tale 674,data/oxford_txts/ClT_oxford.txt,"That he hir doghter caughte, right so he",BOTH,"Weak pt sg must end in -ed, -d, or -t","That he hir doghter caughte, right so he",That he hire doghter caughte right so he,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_pl,The Miller's Tale 3546,data/oxford_txts/MilT_oxford.txt,Men may nat preche or maken tarying.,BOTH,Present plural must end in -en or -e,Men may nat preche or maken tarying.,Men may nat preche or maken tariyng,Present plural must end in -en or -e,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book III 861,data/oxford_txts/TC3_oxford.txt,"The harm is doon, and farewel feldefare!",BOTH,Present 3rd sg must end in -eth,"The harm is doon, and farewel feldefare!",The harm is don and farewel feldefare,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
witen,woot,v%pr_pl,The General Prologue 740,data/oxford_txts/GP_oxford.txt,"And wel ye woot, no vileinie is it.",BOTH,Present plural must end in -en or -e,"And wel ye woot, no vileinie is it.",And wel ye woot no vileynye is it,Present plural must end in -en or -e,Present plural must end in -en or -e
mouen,may,v%pr_3,The Second Nun's Tale 215,data/oxford_txts/SNT_oxford.txt,Under the heven no wight° thinke may.”,BOTH,Present 3rd sg must end in -eth,Under the heven no wight° thinke may.”,Under the hevene no wight thynke may,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
houpen,houped,v%pt_pl,The Nun's Priest's Tale 3400,data/oxford_txts/NPT_oxford.txt,And therwithal thay skriked° and they houped;°,BOTH,Past plural must end in -en or -e,And therwithal thay skriked° and they houped;°,And therwithal they skriked and they howped,Past plural must end in -en or -e,Past plural must end in -en or -e
shulen,shal,v%pr_pl,The Manciple's Tale 298,data/oxford_txts/MancT_oxford.txt,Thus shal men on a traitour been awreke;°,BOTH,Present plural must end in -en or -e,Thus shal men on a traitour been awreke;°,Thus shal men on a traytour been awreke,Present plural must end in -en or -e,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book II 778,data/oxford_txts/TC2_oxford.txt,“For love is yet the moste stormy lif,BOTH,Present 3rd sg must end in -eth,“For love is yet the moste stormy lif,For love is yet the mooste stormy lyf,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
comen,com,v%pr_3,Book of the Duchess 1029,data/oxford_txts/BD_oxford.txt,And com hom by the Carrenare;°,BOTH,Present 3rd sg must end in -eth,And com hom by the Carrenare;°,And come hom by the Carrenar,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
witen,woot,v%pr_3,Troilus and Criseyde; Book IV 1178,data/oxford_txts/TC4_oxford.txt,"For aught he woot, for breeth ne felte he noon;",BOTH,Present 3rd sg must end in -eth,"For aught he woot, for breeth ne felte he noon;",For aught he woot for breth ne felte he non,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,han,v%inf,The Pardoner's Tale 725,data/oxford_txts/PardT_oxford.txt,And therfore moot I han° min age stille,BOTH,Infinitive must end in -en or -e,And therfore moot I han° min age stille,And therfore moot I han myn age stille,Infinitive must end in -en or -e,Infinitive must end in -en or -e
ben,be,v%pr_3,The Clerk's Tale 326,data/oxford_txts/ClT_oxford.txt,For I wol axe if it hir wille be,BOTH,Present 3rd sg must end in -eth,For I wol axe if it hir wille be,For I wol axe if it hire wille be,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
kepen,keep,v%pr_3,The Nun's Priest's Tale 2897,data/oxford_txts/NPT_oxford.txt,And keep my body out of foul prisoun!,BOTH,Present 3rd sg must end in -eth,And keep my body out of foul prisoun!,And kepe my body out of foul prisoun,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book III 1101,data/oxford_txts/TC3_oxford.txt,"Allas, your owne Troilus is lorn!”",BOTH,Present 3rd sg must end in -eth,"Allas, your owne Troilus is lorn!”",Allas youre owen Troilus is lorn,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
listen,leste,v%pr_3,The Knight's Tale 1848,data/oxford_txts/KnT_oxford.txt,That everich of yow shal gon wher him leste°,BOTH,Present 3rd sg must end in -eth,That everich of yow shal gon wher him leste°,That everich of you shal goon where hym leste,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
sitten,sit,v%pr_3,The Merchant's Tale 2257,data/oxford_txts/MerT_oxford.txt,"Lo, where he sit, the lechour, in the tree!",BOTH,Present 3rd sg must end in -eth,"Lo, where he sit, the lechour, in the tree!",Lo where he sit the lechour in the tree,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
don,do,v%inf,The Knight's Tale 1195,data/oxford_txts/KnT_oxford.txt,"And for to pleye, as he was wont to do",BOTH,Infinitive must end in -en or -e,"And for to pleye, as he was wont to do",And for to pleye as he was wont to do,Infinitive must end in -en or -e,Infinitive must end in -en or -e
don,do,v%inf,The Franklin's Tale 1561,data/oxford_txts/FranT_oxford.txt,Unto this philosophre! how shal I do?°,BOTH,Infinitive must end in -en or -e,Unto this philosophre! how shal I do?°,Unto this philosophre How shal I do,Infinitive must end in -en or -e,Infinitive must end in -en or -e
preven,preve,v%pr_3,The Clerk's Tale 1152,data/oxford_txts/ClT_oxford.txt,"For greet skile is,° he preve° that he wroghte.",BOTH,Present 3rd sg must end in -eth,"For greet skile is,° he preve° that he wroghte.",For greet skile is he preeve that he wroghte,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,han,v%pr_pl,House of Fame 1225,data/oxford_txts/HF_oxford.txt,As han thise litel herde-gromes°,BOTH,Present plural must end in -en or -e,As han thise litel herde-gromes°,As han thise lytel herdegromes,Present plural must end in -en or -e,Present plural must end in -en or -e
haven,hath,v%pr_3,The Physician's Tale 228,data/oxford_txts/PhyT_oxford.txt,Thus hath he falsly juged thee today”—,BOTH,Present 3rd sg must end in -eth,Thus hath he falsly juged thee today”—,Thus hath he falsly jugged the today,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_3,The Squire's Tale 620,data/oxford_txts/SqT_oxford.txt,No gentillesse of blood ne may hem binde.,BOTH,Present 3rd sg must end in -eth,No gentillesse of blood ne may hem binde.,No gentillesse of blood ne may hem bynde,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_pl,The Summoner's Tale 1924,data/oxford_txts/SumT_oxford.txt,And so forth al the gospel may ye seen,BOTH,Present plural must end in -en or -e,And so forth al the gospel may ye seen,And so forth al the gospel may ye seen,Present plural must end in -en or -e,Present plural must end in -en or -e
ben,is,v%pr_3,Troilus and Criseyde; Book III 1307,data/oxford_txts/TC3_oxford.txt,"For it suffiseth, this that seid is here.",BOTH,Present 3rd sg must end in -eth,"For it suffiseth, this that seid is here.",For it suffiseth this that seyd is heere,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
gon,go,v%inf,Troilus and Criseyde; Book I 75,data/oxford_txts/TC1_oxford.txt,He caste anoon out of the toun to go;,BOTH,Infinitive must end in -en or -e,He caste anoon out of the toun to go;,He caste anon out of the town to go,Infinitive must end in -en or -e,Infinitive must end in -en or -e
ben,is,v%pr_3,The Clerk's Tale 476,data/oxford_txts/ClT_oxford.txt,Ther is no wight that hereth it but we tweie.°,BOTH,Present 3rd sg must end in -eth,Ther is no wight that hereth it but we tweie.°,Ther is no wight that hereth it but we tweye,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,be,v%pr_3,The Merchant's Tale 1342,data/oxford_txts/MerT_oxford.txt,"If he be povre,° she helpeth him to swinke;°",BOTH,Present 3rd sg must end in -eth,"If he be povre,° she helpeth him to swinke;°",If he be povre she helpeth hym to swynke,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
slen,slain,v%ppl,The Franklin's Tale 1197,data/oxford_txts/FranT_oxford.txt,That with hir haukes han the heron slain.,BOTH,Strong participle must end in -en or -e,That with hir haukes han the heron slain.,That with hir haukes han the heron slayn,Strong participle must end in -en or -e,Strong participle must end in -en or -e
heren,herde,v%pt_3,The Franklin's Tale 1007,data/oxford_txts/FranT_oxford.txt,"Wo was Aurelie, whan that he this herde",BOTH,"Weak pt sg must end in -ed, -d, or -t","Wo was Aurelie, whan that he this herde",Wo was Aurelie whan that he this herde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
helpen,help,v%pr_3,Troilus and Criseyde; Book III 864,data/oxford_txts/TC3_oxford.txt,"God help me so, ye hadde him never leef",BOTH,Present 3rd sg must end in -eth,"God help me so, ye hadde him never leef",God help me so ye hadde hym nevere lief,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
mouen,may,v%pr_3,Book of the Duchess 702,data/oxford_txts/BD_oxford.txt,May gladde me of my distresse,BOTH,Present 3rd sg must end in -eth,May gladde me of my distresse,May glade me of my distresse,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,hath,v%pr_3,The Manciple's Tale 169,data/oxford_txts/MancT_oxford.txt,"Yet hath this brid, by twenty thousand fold,°",BOTH,Present 3rd sg must end in -eth,"Yet hath this brid, by twenty thousand fold,°",Yet hath this brid by twenty thousand foold,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Knight's Tale 1182,data/oxford_txts/KnT_oxford.txt,"Ech man for himself, ther is non other.",BOTH,Present 3rd sg must end in -eth,"Ech man for himself, ther is non other.",Ech man for hymself ther is noon oother,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shinen,shine,v%pr_3,Troilus and Criseyde; Book III 768,data/oxford_txts/TC3_oxford.txt,And slepen wolen til the sonne shine.,BOTH,Present 3rd sg must end in -eth,And slepen wolen til the sonne shine.,And slepen wollen til the sonne shyne,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Knight's Tale 888,data/oxford_txts/KnT_oxford.txt,The remenant of the tale is long ynough.°,BOTH,Present 3rd sg must end in -eth,The remenant of the tale is long ynough.°,The remenant of the tale is long ynough,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
tellen,tel,v%inf,Book of the Duchess 710,data/oxford_txts/BD_oxford.txt,And whan I herd him tel this tale,BOTH,Infinitive must end in -en or -e,And whan I herd him tel this tale,And whan I herde hym tel thys tale,Infinitive must end in -en or -e,Infinitive must end in -en or -e
fetten,fette,v%pt_3,The Merchant's Tale 2233,data/oxford_txts/MerT_oxford.txt,How in his grisly carte° he hir fette:°—,BOTH,"Weak pt sg must end in -ed, -d, or -t",How in his grisly carte° he hir fette:°—,How in his grisely carte he hire fette,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,Book of the Duchess 708,data/oxford_txts/BD_oxford.txt,For that is doon is not to come!°,BOTH,Present 3rd sg must end in -eth,For that is doon is not to come!°,For that ys doon ys not to come,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,House of Fame 2048,data/oxford_txts/HF_oxford.txt,"That is betid,° lo late° or now?”",BOTH,Present 3rd sg must end in -eth,"That is betid,° lo late° or now?”",That ys betyd lo late or now,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
listen,lest,v%pr_3,Troilus and Criseyde; Book II 1394,data/oxford_txts/TC2_oxford.txt,"“But, Troilus, yet tel me, if thee lest",BOTH,Present 3rd sg must end in -eth,"“But, Troilus, yet tel me, if thee lest",But Troilus yet telle me if the lest,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
haven,han,v%pr_pl,The Canon's Yeoman's Tale 943,data/oxford_txts/CYT_oxford.txt,"Yet is ther heer, though that we han nat al.",BOTH,Present plural must end in -en or -e,"Yet is ther heer, though that we han nat al.",Yet is ther heere though that we han nat al,Present plural must end in -en or -e,Present plural must end in -en or -e
gon,go,v%inf,Troilus and Criseyde; Book IV 1509,data/oxford_txts/TC4_oxford.txt,In cas ye sholden to your fader go,BOTH,Infinitive must end in -en or -e,In cas ye sholden to your fader go,In cas ye sholden to youre fader go,Infinitive must end in -en or -e,Infinitive must end in -en or -e
gon,go,v%pr_pl,Troilus and Criseyde; Book II 615,data/oxford_txts/TC2_oxford.txt,"“A! go we see, caste up the yates wide;",BOTH,Present plural must end in -en or -e,"“A! go we see, caste up the yates wide;",A go we se Cast up the yates wyde,Present plural must end in -en or -e,Present plural must end in -en or -e
witen,wot,v%pr_3,Troilus and Criseyde; Book II 568,data/oxford_txts/TC2_oxford.txt,"“And God wot, nevere, sith that I was born",BOTH,Present 3rd sg must end in -eth,"“And God wot, nevere, sith that I was born",And God woot nevere sith that I was born,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
stonden,stant,v%pr_3,The Shipman's Tale 120,data/oxford_txts/ShipT_oxford.txt,“Dar I nat tell how that it stant with me.,BOTH,Present 3rd sg must end in -eth,“Dar I nat tell how that it stant with me.,Dar I nat telle how that it stant with me,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
listen,lest,v%pr_3,Troilus and Criseyde; Book II 1051,data/oxford_txts/TC2_oxford.txt,"To that Pandare answerde, “If thee lest",BOTH,Present 3rd sg must end in -eth,"To that Pandare answerde, “If thee lest",To that Pandare answered If the lest,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
seien,seyn,v%inf,The Wife of Bath's Tale 1184,data/oxford_txts/WBT_oxford.txt,This wol Senek and other clerkes seyn.,BOTH,Infinitive must end in -en or -e,This wol Senek and other clerkes seyn.,This wole Senec and othere clerkes seyn,Infinitive must end in -en or -e,Infinitive must end in -en or -e
answeren,answerde,v%pt_3,Troilus and Criseyde; Book II 1102,data/oxford_txts/TC2_oxford.txt,"The cause of his cominge, thus answerde",BOTH,"Weak pt sg must end in -ed, -d, or -t","The cause of his cominge, thus answerde",The cause of his comynge thus answerde,"Weak pt sg must end in -ed, -d, or -t","Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_3,Troilus and Criseyde; Book II 866,data/oxford_txts/TC2_oxford.txt,"No wele is worth, that may no sorwe dryen.",BOTH,Present 3rd sg must end in -eth,"No wele is worth, that may no sorwe dryen.",No wele is worth that may no sorwe dryen,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book I 966,data/oxford_txts/TC1_oxford.txt,"No wonder is, though it may never thrive.",BOTH,Present 3rd sg must end in -eth,"No wonder is, though it may never thrive.",No wonder is though it may nevere thryve,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
listen,liste,v%pr_3,Troilus and Criseyde; Book III 21,data/oxford_txts/TC3_oxford.txt,"For love in erthe, and whom yow liste, he hente.",BOTH,Present 3rd sg must end in -eth,"For love in erthe, and whom yow liste, he hente.",For love in erthe and whom yow liste he hente,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Squire's Tale 271,data/oxford_txts/SqT_oxford.txt,That it is lik an heven° for to here.,BOTH,Present 3rd sg must end in -eth,That it is lik an heven° for to here.,That it is lyk an hevene for to heere,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,Troilus and Criseyde; Book V 1031,data/oxford_txts/TC5_oxford.txt,This Diomede is come unto Criseyde,BOTH,Present 3rd sg must end in -eth,This Diomede is come unto Criseyde,This Diomede is come unto Criseyde,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
ben,is,v%pr_3,The Knight's Tale 1640,data/oxford_txts/KnT_oxford.txt,"Whan hunted is the leoun or the bere,°",BOTH,Present 3rd sg must end in -eth,"Whan hunted is the leoun or the bere,°",Whan hunted is the leon or the bere,Present 3rd sg must end in -eth,Present 3rd sg must end in -eth
shulen,shul,v%pr_pl,House of Fame 1634,data/oxford_txts/HF_oxford.txt,"Shul thus be shamed, gilteles!°",BOTH,Present plural must end in -en or -e,"Shul thus be shamed, gilteles!°",Shul thus be shamed gilteles,Present plural must end in -en or -e,Present plural must end in -en or -e
