OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
That he hadde leve him to sorwe brynge.,That he had leve° him to sorwe bringe,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 848,,10,10,That he hadde leve him to sorwe brynge,That he had leve him to sorwe bringe,u S ux Su S u Su S,u S u Su S u Su Sx,that@conj he@pron1%nom haven@v%pt_3 leve@n2 him@pron%obj to@prep sorwe@n bringen@v%inf,that@conj he@pron1%nom haven@v%pt_3 leve@n2 him@pron%obj to@prep sorwe@n bringen@v%inf,
For this was outrely his fulle entente,For this was outrely° his fulle entente,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 849,,9,9,For this was outrely his fulle entente,For this was outrely his fulle entente,S u S uS u Sx uSx,S u S uS u Sx uSx,for@conj this@pron ben@v%pt_3 outreli@adv his@pron1%gen ful@adj entente@n,for@conj this@pron ben@v%pt_3 outreli@adv his@pron1%gen ful@adj entente@n,
To sleen hem bothe and nevere to repente.,"To sleen hem bothe, and never to repente.",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 850,,10,10,To sleen hem bothe and nevere to repente,To sleen hem bothe and never to repente,u S u Su S uxx S uSx,u S u Su S u S uSx,to@part slen@v%inf hem@pron%pl_obj bothe@num_adj and@conj never@adv to@part repenten@v%inf,to@part slen@v%inf hem@pron%pl_obj bothe@num_adj and@conj never@adv to@part repenten@v%inf,
"And forth he gooth, no lenger wolde he tarie","¶And forth he gooth, no lenger wolde he tarie",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 851,,10,10,And forth he gooth no lenger wolde he tarie,And forth he gooth no lenger wolde he tarie,u S u S u Sx ux S uS,u S u S u Sx ux S uS,and@conj forth@adv he@pron1%nom gon@v%pr_3 no@adv lengere@adv%comp willen@v%pt_3 he@pron1%nom tarien@v1%inf,and@conj forth@adv he@pron1%nom gon@v%pr_3 no@adv lengere@adv%comp willen@v%pt_3 he@pron1%nom tarien@v1%inf,
"Into the toun, unto a pothecarie","Into the toun, unto a pothecarie,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 852,,10,10,Into the toun unto a pothecarie,Into the toun unto a pothecarie,uS u S ux S uSuS,uS u S ux S uSuS,in-to@prep the@def_art toun@n unto@prep a@indef_art apotecarie@n,in-to@prep the@def_art toun@n unto@prep a@indef_art apotecarie@n,
And preyde hym that he hym wolde selle,"And preyed° him, that° he him wolde selle",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 853,,0,10,And preyde hym that he hym wolde selle,And preyed him that he him wolde selle,       ,u Su S u S u Su Sx,and@conj preien@v1%pt_3 him@pron%obj that@conj he@pron1%nom him@pron%obj willen@v%pt_3 sellen@v%inf,and@conj preien@v1%pt_3 him@pron%obj that@conj he@pron1%nom him@pron%obj willen@v%pt_3 sellen@v%inf,
"Som poyson, that he myghte his rattes quelle;","Som poison, that he mighte his rattes quelle;°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 854,,10,10,Som poyson that he myghte his rattes quelle,Som poison that he mighte his rattes quelle,u Su S u S u Su Sx,u Su S u Su S ux Sx,som@gram_adj poisoun@n that@conj he@pron1%nom mouen@v3%pt_3 his@pron1%gen rat@n%pl quellen@v1%inf,som@gram_adj poisoun@n that@conj he@pron1%nom mouen@v3%pt_3 his@pron1%gen rat@n%pl quellen@v1%inf,
And eek ther was a polcat in his hawe,"And eek ther was a polcat° in his hawe,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 855,,10,10,And eek ther was a polcat in his hawe,And eek ther was a polcat in his hawe,u S u S u Su S u Sx,u S u S u Su S u Sx,and@conj ek@adv ther@adv ben@v%pt_3 a@indef_art pol-cat@n in@prep his@pron1%gen haue@n1,and@conj ek@adv ther@adv ben@v%pt_3 a@indef_art pol-cat@n in@prep his@pron1%gen haue@n1,
"That, as he seyde, his capouns hadde yslawe","That, as he seide, his capouns° hadde yslawe,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 856,,10,10,That as he seyde his capouns hadde yslawe,That as he seide his capouns hadde yslawe,u S u Su S uS ux Sx,u S u Su S uS ux Sx,that@pron as@conj he@pron1%nom seien@v1%pt_3 his@pron1%gen capoun@n%pl haven@v%pt_pl slen@v%ppl,that@pron as@conj he@pron1%nom seien@v1%pt_3 his@pron1%gen capoun@n%pl haven@v%pt_pl slen@v%ppl,
"And fayn he wolde wreke hym, if he myghte","And fain° he wolde wreke him,° if he mighte",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 857,,10,10,And fayn he wolde wreke hym if he myghte,And fain he wolde wreke him if he mighte,u S u Su Su  S u S,u S u Su Sx u S u Sx,and@conj fain@adv he@pron1%nom willen@v%pt_3 wreken@v%inf him@pron%obj if@conj he@pron1%nom mouen@v3%pt_3,and@conj fain@adv he@pron1%nom willen@v%pt_3 wreken@v%inf him@pron%obj if@conj he@pron1%nom mouen@v3%pt_3,
On vermyn that destroyed hym by nyghte.,"On vermin,° that destroyed him° by nighte.",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 858,,0,9,On vermyn that destroyed hym by nyghte,On vermin that destroyed him by nighte,      ,S uS u SuS u  Sx,on@prep vermin@n that@pron destroien@v%pt_3 him@pron%obj bi@prep night@n,on@prep vermin@n that@pron destroien@v%pt_3 him@pron%obj bi@prep night@n,
"The pothecarie answerde, """"And thou shalt have","The pothecarie answerde, “And thou shalt have",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 859,,0,0,The pothecarie answerde And thou shalt have,The pothecarie answerde And thou shalt have,      ,      ,the@def_art apotecarie@n answeren@v%pt_3 and@conj thou@pron%nom shulen@v1%pr_2 haven@v%inf,the@def_art apotecarie@n answeren@v%pt_3 and@conj thou@pron%nom shulen@v1%pr_2 haven@v%inf,
"A thyng that, also God my soule save","A thing that, also° God my soule save",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 860,,0,9,A thyng that also God my soule save,A thing that also God my soule save,       ,S u S uS u  Su Sx,a@indef_art thing@n that@pron as@conj god@n1#propn min@pron%gen soule@n saven@v%pr_3,a@indef_art thing@n that@pron as@conj god@n1#propn min@pron%gen soule@n saven@v%pr_3,
In al this world ther is no creature,In al this world ther nis no° creature,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 861,DIFF,10,10,In al this world ther is no creature,In al this world ther nis no creature,u S u S u S u SuSx,u S u S u S u SuSx,in@prep al@gram_adj this@gram_adj world@n ther@adv ben@v%pr_3 no@gram_adj creature@n,in@prep al@gram_adj this@gram_adj world@n ther@adv ben@v%pr_3_neg no@gram_adj creature@n,green
That eten or dronken hath of this confiture,That ete or dronke hath of this confiture°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 862,DIFF,10,10,That eten or dronken hath of this confiture,That ete or dronke hath of this confiture,u Sx u Sx u S u SuSx,u Sx u Sx u S u SuSx,that@pron eten@v%ppl or@conj drinken@v%ppl haven@v%pr_3 of@prep this@gram_adj confiture@n,that@pron eten@v%ppl or@conj drinken@v%ppl haven@v%pr_3 of@prep this@gram_adj confiture@n,green
Noght but the montance of a corn of whete,Noght but the mountance° of a corn° of whete,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 863,,10,10,Noght but the montance of a corn of whete,Noght but the mountance of a corn of whete,u S u Sux S u S u Sx,u S u Sux S u S u Sx,nought@pron but@conj the@def_art mountaunce@n of@prep a@indef_art corn@n of@prep whete@n,nought@pron but@conj the@def_art mountaunce@n of@prep a@indef_art corn@n of@prep whete@n,
That he ne shal his lif anon forlete;,That he ne shal his lif anon forlete;°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 864,,10,10,That he ne shal his lif anon forlete,That he ne shal his lif anon forlete,u S u S u S uS uSx,u S u S u S uS uSx,that@conj he@pron1%nom ne@adv shulen@v1%pr_3 his@pron1%gen lif@n an-on@adv forleten@v%inf,that@conj he@pron1%nom ne@adv shulen@v1%pr_3 his@pron1%gen lif@n an-on@adv forleten@v%inf,
"Ye, sterve he shal, and that in lasse while","Ye,° sterve° he shal, and that in lasse while°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 865,,10,10,Ye sterve he shal and that in lasse while,Ye sterve he shal and that in lasse while,u Su S u S u S ux Sx,u Su S u S u S ux Sx,ye@adv sterven@v%inf he@pron1%nom shulen@v1%pr_3 and@conj that@pron in@prep lesse@adj%comp whil@n,ye@adv sterven@v%inf he@pron1%nom shulen@v1%pr_3 and@conj that@pron in@prep lesse@adj%comp whil@n,
Than thou wolt goon a paas nat but a mile,Than thou wolt goon a paas° nat but° a mile;,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 866,,10,10,Than thou wolt goon a paas nat but a mile,Than thou wolt goon a paas nat but a mile,u S u S u S u S u Sx,u S u S u S u S u Sx,than@conj thou@pron%nom willen@v%pr_2 gon@v%inf a@indef_art pase@n1 not@adv but@conj a@indef_art mile@n1,than@conj thou@pron%nom willen@v%pr_2 gon@v%inf a@indef_art pase@n1 not@adv but@conj a@indef_art mile@n1,
This poysoun is so strong and violent.,This poison is so strong and violent.”,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 867,,10,10,This poysoun is so strong and violent,This poison is so strong and violent,u Su S u S u SuS,u Su S u S u SuS,this@gram_adj poisoun@n ben@v%pr_3 so@adv strong@adj and@conj violent@adj,this@gram_adj poisoun@n ben@v%pr_3 so@adv strong@adj and@conj violent@adj,
This cursed man hath in his hond yhent,This cursed man hath in his hond yhent°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 868,,9,9,This cursed man hath in his hond yhent,This cursed man hath in his hond yhent,S uS u S u S u S,S uS u S u S u S,this@gram_adj cursed@ppl#adj man@n haven@v%pr_3 in@prep his@pron1%gen honde@n ihenten@v%ppl,this@gram_adj cursed@ppl#adj man@n haven@v%pr_3 in@prep his@pron1%gen honde@n ihenten@v%ppl,
"This poysoun in a box, and sith he ran","This poison in a box, and sith° he ran",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 869,,10,10,This poysoun in a box and sith he ran,This poison in a box and sith he ran,u Su S u S u S u S,u Su S u S u S u S,this@gram_adj poisoun@n in@prep a@indef_art box@n2 and@conj sitthe@adv he@pron1%nom rennen@v1%pt_3,this@gram_adj poisoun@n in@prep a@indef_art box@n2 and@conj sitthe@adv he@pron1%nom rennen@v1%pt_3,
Into the nexte strete unto a man,"Into the nexte strete, unto a man",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 870,,10,10,Into the nexte strete unto a man,Into the nexte strete unto a man,uS u Su Su Sx u S,uS u Su Su Sx u S,in-to@prep the@def_art nexte@adj%sup strete@n2 unto@prep a@indef_art man@n,in-to@prep the@def_art nexte@adj%sup strete@n2 unto@prep a@indef_art man@n,
And borwed [of] hym large botelles thre,And borwed of him large botels three;,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 871,,9,10,And borwed of hym large botelles thre,And borwed of him large botels three,S uS u  Su SuS x,u Su S u Su Su S,and@conj borwen@v%pt_3 of@prep him@pron%obj large@adj botel@n1%pl thre@num_adj,and@conj borwen@v%pt_3 of@prep him@pron%obj large@adj botel@n1%pl thre@num_adj,
And in the two his poyson poured he;,And in the two his poison poured he;,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 872,,10,10,And in the two his poyson poured he,And in the two his poison poured he,u S u S u Su Su S,u S u S u Su Su S,and@conj in@prep the@def_art two@num_n his@pron1%gen poisoun@n pouren@v2%pt_3 he@pron1%nom,and@conj in@prep the@def_art two@num_n his@pron1%gen poisoun@n pouren@v2%pt_3 he@pron1%nom,
The thridde he kepte clene for his drynke.,The thridde° he kepte clene for his drinke.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 873,,10,10,The thridde he kepte clene for his drynke,The thridde he kepte clene for his drinke,u Su S ux Su S u S,u Su S ux Su S u Sx,the@def_art thrid@num_n he@pron1%nom kepen@v%pt_3 clene@adj for@prep his@pron1%gen drinke@n,the@def_art thrid@num_n he@pron1%nom kepen@v%pt_3 clene@adj for@prep his@pron1%gen drinke@n,
For al the nyght he shoop hym for to swynke,For al the night he shoop him° for to swinke°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 874,,0,10,For al the nyght he shoop hym for to swynke,For al the night he shoop him for to swinke,         ,u S u S u S u S u Sx,for@conj al@gram_adj the@def_art night@n he@pron1%nom shapen@v%pt_3 him@pron%obj for@prep#adv to@part swinken@v%inf,for@conj al@gram_adj the@def_art night@n he@pron1%nom shapen@v%pt_3 him@pron%obj for@prep#adv to@part swinken@v%inf,
In cariynge of the gold out of that place.,In caryinge of the gold out of that place.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 875,,10,10,In cariynge of the gold out of that place,In caryinge of the gold out of that place,u Sux S u S u S u Sx,u Sux S u S u S u Sx,in@prep cariing@ger of@prep the@def_art gold@n oute@adv#prep of@prep that@art&gram_adj place@n,in@prep cariing@ger of@prep the@def_art gold@n oute@adv#prep of@prep that@art&gram_adj place@n,
"And whan this riotour, with sory grace","And whan this riotour, with sory grace,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 876,,9,9,And whan this riotour with sory grace,And whan this riotour with sory grace,S u S uSu S u Sx,S u S uSu S u Sx,and@conj whan@adv&conj this@gram_adj riotour@n with@prep sori@adj grace@n,and@conj whan@adv&conj this@gram_adj riotour@n with@prep sori@adj grace@n,
Hadde filled with wyn his grete botels thre,Had filled with win his grete botels three,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 877,,10,10,Hadde filled with wyn his grete botels thre,Had filled with win his grete botels three,ux Su S  u Su Su S,u Su S u S ux Su S,haven@v%pt_3 fillen@v%ppl with@prep win@n his@pron1%gen gret@adj botel@n1%pl thre@num_adj,haven@v%pt_3 fillen@v%ppl with@prep win@n his@pron1%gen gret@adj botel@n1%pl thre@num_adj,
To his felawes agayn repaireth he.,To his felawes again repaireth° he.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 878,,10,10,To his felawes agayn repaireth he,To his felawes again repaireth he,u S uSu Su Sux S,u S uSu Su Sux S,to@prep his@pron1%gen felaue@n%pl ayen@adv repairen@v%pr_3 he@pron1%nom,to@prep his@pron1%gen felaue@n%pl ayen@adv repairen@v%pr_3 he@pron1%nom,
What nedeth it to sermone of it moore?,¶What nedeth it to sermone° of it more?,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 879,,10,10,What nedeth it to sermone of it moore,What nedeth it to sermone of it more,u Su S u Sux S u Sx,u Su S u Sux S u Sx,what@adv neden@v2%pr_3 hit@pron to@part sermounen@v%inf of@prep hit@pron more@adv%comp,what@adv neden@v2%pr_3 hit@pron to@part sermounen@v%inf of@prep hit@pron more@adv%comp,
For right as they hadde cast his deeth bifoore,For right as they had cast° his deeth bifore,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 880,,10,10,For right as they hadde cast his deeth bifoore,For right as they had cast his deeth bifore,u S u S ux S u S uSx,u S u S u S u S uSx,for@conj righte@adv as@conj thei@pron%pl_nom haven@v%pt_pl casten@v%ppl his@pron1%gen deth@n biforen@adv,for@conj righte@adv as@conj thei@pron%pl_nom haven@v%pt_pl casten@v%ppl his@pron1%gen deth@n biforen@adv,
"Right so they han hym slayn, and that anon.","Right so they han him slain, and that anon.°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 881,,9,10,Right so they han hym slayn and that anon,Right so they han him slain and that anon,S u S u  S u S uS,u S u S u S u S uS,righte@adv so@adv thei@pron%pl_nom haven@v%pr_pl him@pron%obj slen@v%ppl and@conj that@pron an-on@adv,righte@adv so@adv thei@pron%pl_nom haven@v%pr_pl him@pron%obj slen@v%ppl and@conj that@pron an-on@adv,
"And whan that this was doon, thus spak that oon:","And whan that this was doon, thus spak that oon",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 882,,10,10,And whan that this was doon thus spak that oon,And whan that this was doon thus spak that oon,u S u S u S u S u S,u S u S u S u S u S,and@conj whan@adv&conj that@part this@pron ben@v%pt_3 don@v1%ppl thus@adv speken@v%pt_3 that@art&gram_adj on@pron,and@conj whan@adv&conj that@part this@pron ben@v%pt_3 don@v1%ppl thus@adv speken@v%pt_3 that@art&gram_adj on@pron,
"Now lat us sitte and drynke, and make us merie","“Now lat us sitte and drinke, and make us merie",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 883,,10,10,Now lat us sitte and drynke and make us merie,Now lat us sitte and drinke and make us merie,u S u Su S x u Sx u xS,u S u Sx u Sx u Sx u xS,nou@adv leten@v%imp us@pron%pl_obj sitten@v%inf and@conj drinken@v%inf and@conj maken@v1%inf us@pron%pl_obj mirie@adj,nou@adv leten@v%imp us@pron%pl_obj sitten@v%inf and@conj drinken@v%inf and@conj maken@v1%inf us@pron%pl_obj mirie@adj,
And afterward we wol his body berie.,And afterward we wol his body berie.”°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 884,,10,10,And afterward we wol his body berie,And afterward we wol his body berie,u SuS u S u S uS,u SuS u S u S uS,and@conj after-ward@adv we@pron%pl_nom willen@v%pr_pl his@pron1%gen bodi@n birien@v%inf,and@conj after-ward@adv we@pron%pl_nom willen@v%pr_pl his@pron1%gen bodi@n birien@v%inf,
"And with that word it happed hym, par cas","And with that word it happed him, par cas,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 885,,9,10,And with that word it happed hym par cas,And with that word it happed him par cas,S u S u S uS  u S,u S u S u Su S u S,and@conj with@prep that@art&gram_adj word@n hit@pron happen@v1%pt_3 him@pron%obj par@prep cas@n,and@conj with@prep that@art&gram_adj word@n hit@pron happen@v1%pt_3 him@pron%obj par@prep cas@n,
To take the botel ther the poyson was,To tak the botel ther° the poison was,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 886,,10,10,To take the botel ther the poyson was,To tak the botel ther the poison was,u Sx u Su S u Su S,u S u Su S u Su S,to@part taken@v%inf the@def_art botel@n1 ther@adv the@def_art poisoun@n ben@v%pt_3,to@part taken@v%inf the@def_art botel@n1 ther@adv the@def_art poisoun@n ben@v%pt_3,
"And drank, and yaf his felawe drynke also","And drank, and yaf his felaw drinke also",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 887,,10,10,And drank and yaf his felawe drynke also,And drank and yaf his felaw drinke also,u S u S u Sux S uS,u S u S u Su Sx uS,and@conj drinken@v%pt_3 and@conj yeven@v%pt_3 his@pron1%gen felaue@n drinke@n also@adv,and@conj drinken@v%pt_3 and@conj yeven@v%pt_3 his@pron1%gen felaue@n drinke@n also@adv,
For which anon they storven bothe two.,For which anon they storven° bothe two.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 888,,10,10,For which anon they storven bothe two,For which anon they storven bothe two,u S uS u Su Su S,u S uS u Su Su S,for@prep which@pron an-on@adv thei@pron%pl_nom sterven@v%pt_pl bothe@num_adj two@num_adj,for@prep which@pron an-on@adv thei@pron%pl_nom sterven@v%pt_pl bothe@num_adj two@num_adj,
"But certes, I suppose that Avycen","But, certes, I suppose that Avicen",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 889,,10,11,But certes I suppose that Avycen,But certes I suppose that Avicen,u Su S uSu S uS,u Su S uSu S uSu,but@conj certes@adv ich@pron%nom supposen@v%pr_1 that@conj avicen@n#propn,but@conj certes@adv ich@pron%nom supposen@v%pr_1 that@conj avicen@n#propn,
"Wroot nevere in no canon, ne in no fen","Wroot never in no canon,° ne in no fen,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 890,,11,11,Wroot nevere in no canon ne in no fen,Wroot never in no canon ne in no fen,u Sux S u Su S u S u,u Su S u Su S u S u,writen@v%pt_3 never@adv in@prep no@gram_adj canoun@n1 ne@conj1 in@prep no@gram_adj fen@n3,writen@v%pt_3 never@adv in@prep no@gram_adj canoun@n1 ne@conj1 in@prep no@gram_adj fen@n3,
Mo wonder signes of empoisonyng,Mo wonder° signes of empoisoning,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 891,,9,10,Mo wonder signes of empoisonyng,Mo wonder signes of empoisoning,S uS uS u SuS,u Su Su S uSuS,mo@adj%comp wonder@adj signe@n%pl of@prep empoisouning@ger,mo@adj%comp wonder@adj signe@n%pl of@prep empoisouning@ger,
"Than hadde thise wrecches two, er hir endyng.","Than had thise wrecches two, er hir ending.°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 892,,10,10,Than hadde thise wrecches two er hir endyng,Than had thise wrecches two er hir ending,u Su Su Su x S u S,u S ux Su S u S uS,than@conj haven@v%pt_pl these@gram_adj%pl wrecche@n%pl two@num_adj er@prep here@pron%pl_gen endinge@ger,than@conj haven@v%pt_pl these@gram_adj%pl wrecche@n%pl two@num_adj er@prep here@pron%pl_gen endinge@ger,
Thus ended been thise homycides two,¶Thus ended been° thise homicides° two,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 893,,9,10,Thus ended been thise homycides two,Thus ended been thise homicides two,S uS u Su Sux S,u Su S ux SuSu S,thus@adv enden@v%ppl ben@v%pr_pl these@gram_adj%pl homicide@n%pl two@num_adj,thus@adv enden@v%ppl ben@v%pr_pl these@gram_adj%pl homicide@n%pl two@num_adj,
And eek the false empoysonere also.,And eek the false empoisoner° also.,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 894,,10,10,And eek the false empoysonere also,And eek the false empoisoner also,u S u Su SuSxx uS,u S u Su SuSx uS,and@conj ek@adv the@def_art fals@adj empoisonere@n also@adv,and@conj ek@adv the@def_art fals@adj empoisonere@n also@adv,
O cursed synne of alle cursednesse!,"O cursed sinne, ful of cursednesse!",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 895,DIFF,10,10,O cursed synne of alle cursednesse,O cursed sinne ful of cursednesse,u Su S u Su SuSx,u Su Su S u SuSx,o@interj cursed@ppl#adj sinne@n of@prep al@gram_adj cursednesse@n,o@interj cursed@ppl#adj sinne@n ful@adj of@prep cursednesse@n,green
"O traytours homycide, O wikkednesse!","O traitours homicide, o wikkednesse!",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 896,,9,10,O traytours homycide O wikkednesse,O traitours homicide o wikkednesse,S uS uSx u SuSx,u Su SuSx u SuSx,o@interj traitour@n%pl homicide@n o@interj wikkednesse@n,o@interj traitour@n%pl homicide@n o@interj wikkednesse@n,
"O glotonye, luxurie, and hasardrye!","O glotonie, luxurie,° and hasardrie!°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 897,,9,0,O glotonye luxurie and hasardrye,O glotonie luxurie and hasardrie,S uSx uSu S uSx,    ,o@interj glotonie@n luxurie@n and@conj hasardrie@n,o@interj glotonie@n luxurie@n and@conj hasardrie@n,
Thou blasphemour of Crist with vileynye,Thou blasphemour of Crist with vileinie°,data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 898,,9,10,Thou blasphemour of Crist with vileynye,Thou blasphemour of Crist with vileinie,S uSu S u S uSx,u SuS u S u SuS,thou@pron%nom blasfemour@n of@prep crist@n#propn with@prep vileinie@n,thou@pron%nom blasfemour@n of@prep crist@n#propn with@prep vileinie@n,
"And othes grete, of usage and of pride!","And othes grete, of usage and of pride!",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 899,,10,10,And othes grete of usage and of pride,And othes grete of usage and of pride,u Su Sx u Sux S u Sx,u Su Sx u Sux S u Sx,and@conj oth@n%pl gret@adj of@prep usage@n and@conj of@prep pride@n2,and@conj oth@n%pl gret@adj of@prep usage@n and@conj of@prep pride@n2,
"Allas, mankynde, how may it bitide","Allas! mankinde, how may it bitide,°",data/riverside_cats/PardT_riv.cat,data/oxford_txts/PardT_oxford.txt,data/csvs/PardT,The Pardoner's Tale 900,,9,10,Allas mankynde how may it bitide,Allas mankinde how may it bitide,Su Su S u S uSx,uS uSu S u S uSx,alas@interj man-kinde@n hou@adv&conj mouen@v3%pr_3 hit@pron bitiden@v%inf,alas@interj man-kinde@n hou@adv&conj mouen@v3%pr_3 hit@pron bitiden@v%inf,
