OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"This false juge, as telleth us the storie","This false juge, as telleth us the storie",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 161,,10,10,This false juge as telleth us the storie,This false juge as telleth us the storie,u Su Sx u Sx u S uS,u Su Sx u Sx u S uS,this@gram_adj fals@adj juge@n1 as@conj tellen@v%pr_3 us@pron%pl_obj the@def_art storie@n1,this@gram_adj fals@adj juge@n1 as@conj tellen@v%pr_3 us@pron%pl_obj the@def_art storie@n1,
"As he was wont, sat in his consistorie","As he was wont,° sat in his consistorie,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 162,,0,0,As he was wont sat in his consistorie,As he was wont sat in his consistorie,       ,       ,as@conj he@pron1%nom ben@v%pt_3 wonen@v1%ppl sitten@v%pt_3 in@prep his@pron1%gen consistorie@n,as@conj he@pron1%nom ben@v%pt_3 wonen@v1%ppl sitten@v%pt_3 in@prep his@pron1%gen consistorie@n,green
And yaf his doomes upon sondry cas.,And gaf his domes° upon sondry cas.°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 163,DIFF,9,9,And yaf his doomes upon sondry cas,And gaf his domes upon sondry cas,S u S uS uS u S,S u S uS uS u S,and@conj yeven@v%pt_3 his@pron1%gen dom@n%pl upon@prep sondri@adj cas@n,and@conj yeven@v%pt_3 his@pron1%gen dom@n%pl upon@prep sondri@adj cas@n,green
This false cherl cam forth a ful greet pas,"This false cherl cam forth a ful greet pas,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 164,,10,10,This false cherl cam forth a ful greet pas,This false cherl cam forth a ful greet pas,u Su S u S u S u S,u Su S u S u S u S,this@gram_adj fals@adj cherl@n comen@v%pt_3 forth@adv a@indef_art ful@adv gret@adj pase@n1,this@gram_adj fals@adj cherl@n comen@v%pt_3 forth@adv a@indef_art ful@adv gret@adj pase@n1,
"And seyde, """"Lord, if that it be youre wille","And seide, “Lord, if that it be your wille",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 165,,10,10,And seyde Lord if that it be youre wille,And seide Lord if that it be your wille,u Su S u S u S ux Sx,u Su S u S u S u Sx,and@conj seien@v1%pt_3 lord@n if@conj that@part hit@pron ben@v%pr_3 your@pron%pl_gen wille@n,and@conj seien@v1%pt_3 lord@n if@conj that@part hit@pron ben@v%pr_3 your@pron%pl_gen wille@n,
As dooth me right upon this pitous bille,"As dooth me right° upon this pitous bille,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 166,,10,10,As dooth me right upon this pitous bille,As dooth me right upon this pitous bille,u S u S uS u Su Sx,u S u S uS u Su Sx,as@conj don@v1%pr_3 me@pron2%obj right@n upon@prep this@gram_adj pitous@adj bille@n,as@conj don@v1%pr_3 me@pron2%obj right@n upon@prep this@gram_adj pitous@adj bille@n,
In which I pleyne upon Virginius;,In which I pleine upon° Virginius.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 167,,10,10,In which I pleyne upon Virginius,In which I pleine upon Virginius,u S u Sx uS uSuS,u S u Sx uS uSuS,in@prep which@pron ich@pron%nom pleinen@v%pr_1 upon@prep virginius@n#propn,in@prep which@pron ich@pron%nom pleinen@v%pr_1 upon@prep virginius@n#propn,
And if that he wol seyn it is nat thus,And if that he wol seyn it is nat thus,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 168,,10,10,And if that he wol seyn it is nat thus,And if that he wol seyn it is nat thus,u S u S u S u S u S,u S u S u S u S u S,and@conj if@conj that@part he@pron1%nom willen@v%pr_3 seien@v1%inf hit@pron ben@v%pr_3 not@adv thus@adv,and@conj if@conj that@part he@pron1%nom willen@v%pr_3 seien@v1%inf hit@pron ben@v%pr_3 not@adv thus@adv,
"I wol it preeve, and fynde good witnesse","I wol it preve, and finde good witnesse",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 169,,10,10,I wol it preeve and fynde good witnesse,I wol it preve and finde good witnesse,u S u Su S u S uSx,u S u Su S ux S uSx,ich@pron%nom willen@v%pr_1 hit@pron preven@v%inf and@conj finden@v%inf god@adj witnesse@n,ich@pron%nom willen@v%pr_1 hit@pron preven@v%inf and@conj finden@v%inf god@adj witnesse@n,
That sooth is that my bille wol expresse.,That sooth° is that° my bille wol expresse.”,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 170,,9,9,That sooth is that my bille wol expresse,That sooth is that my bille wol expresse,S u S u  Su S uSx,S u S u  Su S uSx,that@conj soth@adj ben@v%pr_3 that@pron min@pron%gen bille@n willen@v%pr_3 expressen@v%inf,that@conj soth@adj ben@v%pr_3 that@pron min@pron%gen bille@n willen@v%pr_3 expressen@v%inf,
"The juge answerde, """"Of this, in his absence","The juge answerde, “Of this, in his absence",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 171,,10,10,The juge answerde Of this in his absence,The juge answerde Of this in his absence,u Sx uSx u S u S uSx,u Sx uSx u S u S uSx,the@def_art juge@n1 answeren@v%pt_3 of@prep this@pron in@prep his@pron1%gen absence@n,the@def_art juge@n1 answeren@v%pt_3 of@prep this@pron in@prep his@pron1%gen absence@n,
I may nat yeve diffynytyf sentence.,I may nat yeve diffinitif sentence.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 172,,0,10,I may nat yeve diffynytyf sentence,I may nat yeve diffinitif sentence,     ,u S u Sx uSuS uSx,ich@pron%nom mouen@v3%pr_1 not@adv yeven@v%inf diffinitif@adj sentence@n,ich@pron%nom mouen@v3%pr_1 not@adv yeven@v%inf diffinitif@adj sentence@n,
"Lat do hym calle, and I wol gladly heere;","Lat do him calle,° and I wol gladly here;",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 173,,9,10,Lat do hym calle and I wol gladly heere,Lat do him calle and I wol gladly here,S u  Su S u S u Sx,u S u Su S u S u Sx,leten@v%imp don@v1%inf him@pron%obj callen@v%inf and@conj ich@pron%nom willen@v%pr_1 gladli@adv heren@v%inf,leten@v%imp don@v1%inf him@pron%obj callen@v%inf and@conj ich@pron%nom willen@v%pr_1 gladli@adv heren@v%inf,
"Thou shalt have al right, and no wrong heere.","Thou shalt have alle right, and no wrong here.”",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 174,,9,10,Thou shalt have al right and no wrong heere,Thou shalt have alle right and no wrong here,S u Sx u S u S u Sx,u S ux Su S u S u Sx,thou@pron%nom shulen@v1%pr_2 haven@v%inf al@gram_adj right@n and@conj no@gram_adj wrong@n2 her@adv,thou@pron%nom shulen@v1%pr_2 haven@v%inf al@gram_adj right@n and@conj no@gram_adj wrong@n2 her@adv,
Virginius cam to wite the juges wille,"¶Virginius cam, to wite° the juges wille",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 175,,10,10,Virginius cam to wite the juges wille,Virginius cam to wite the juges wille,uSuS u S ux S ux Sx,uSuS u S ux S ux Sx,virginius@n#propn comen@v%pt_3 to@part witen@v1%inf the@def_art juge@n1%gen wille@n,virginius@n#propn comen@v%pt_3 to@part witen@v1%inf the@def_art juge@n1%gen wille@n,
And right anon was rad this cursed bille;,And right anon was rad° this cursed bille;,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 176,,10,10,And right anon was rad this cursed bille,And right anon was rad this cursed bille,u S uS u S u Su Sx,u S uS u S u Su Sx,and@conj righte@adv an-on@adv ben@v%pt_3 reden@v1%ppl this@gram_adj cursed@ppl#adj bille@n,and@conj righte@adv an-on@adv ben@v%pt_3 reden@v1%ppl this@gram_adj cursed@ppl#adj bille@n,
The sentence of it was as ye shul heere:,The sentence° of it was as ye shul here.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 177,,10,10,The sentence of it was as ye shul heere,The sentence of it was as ye shul here,u Sux S u S u S u Sx,u Sux S u S u S u Sx,the@def_art sentence@n of@prep hit@pron ben@v%pt_3 as@conj ye@pron%pl_nom shulen@v1%pr_pl heren@v%inf,the@def_art sentence@n of@prep hit@pron ben@v%pt_3 as@conj ye@pron%pl_nom shulen@v1%pr_pl heren@v%inf,
"To yow, my lord, sire Apius so deere","“To yow, my lord, sire Apius so dere,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 178,,10,10,To yow my lord sire Apius so deere,To yow my lord sire Apius so dere,u S  u Su SuS u Sx,u S  u Su SuS u Sx,to@prep you@pron%pl_obj min@pron%gen lord@n sire@n#adj apius@n#propn so@adv dere@adj1,to@prep you@pron%pl_obj min@pron%gen lord@n sire@n#adj apius@n#propn so@adv dere@adj1,
Sheweth youre povre servant Claudius,Sheweth° your povre servant Claudius,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 179,,10,10,Sheweth youre povre servant Claudius,Sheweth your povre servant Claudius,uS ux Su Su SuS,uS u Su Su SuS,sheuen@v1%pr_3 your@pron%pl_gen povre@adj servaunt@n claudius@n2#propn,sheuen@v1%pr_3 your@pron%pl_gen povre@adj servaunt@n claudius@n2#propn,
"How that a knyght, called Virginius","How that° a knight, called Virginius",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 180,,9,10,How that a knyght called Virginius,How that a knight called Virginius,S u S  uS uSuS,u S u S uS uSuS,hou@adv&conj that@part a@indef_art knight@n callen@v%ppl_abs virginius@n#propn,hou@adv&conj that@part a@indef_art knight@n callen@v%ppl_abs virginius@n#propn,
"Agayns the lawe, agayn al equitee","Agains the lawe, again al equitee",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 181,,10,10,Agayns the lawe agayn al equitee,Agains the lawe again al equitee,uS u Sx uS u SuS,uS u Sx uS u SuS,ayenes@prep the@def_art laue@n ayen@prep al@gram_adj equite@n,ayenes@prep the@def_art laue@n ayen@prep al@gram_adj equite@n,
"Holdeth, expres agayn the wyl of me","Holdeth, expres° again the wil of me",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 182,,9,10,Holdeth expres agayn the wyl of me,Holdeth expres again the wil of me,Su Su Su S  u S,uS uS uS u S u S,holden@v1%pr_3 expresse@adv ayen@prep the@def_art wille@n of@prep me@pron2%obj,holden@v1%pr_3 expresse@adv ayen@prep the@def_art wille@n of@prep me@pron2%obj,
"My servant, which that is my thral by right","My servant, which that° is my thral° by right",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 183,,0,0,My servant which that is my thral by right,My servant which that is my thral by right,        ,        ,min@pron%gen servaunt@n which@pron that@pron ben@v%pr_3 min@pron%gen thral@n1 bi@prep right@n,min@pron%gen servaunt@n which@pron that@pron ben@v%pr_3 min@pron%gen thral@n1 bi@prep right@n,
Which fro myn hous was stole upon a nyght,Which fro min hous was stole° upon a night,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 184,,9,10,Which fro myn hous was stole upon a nyght,Which fro min hous was stole upon a night,S u  S u Su Su S ,u S u S u Sx uS u S,which@pron from@prep min@pron%gen hous@n ben@v%pt_3 stelen@v%ppl upon@prep a@indef_art night@n,which@pron from@prep min@pron%gen hous@n ben@v%pt_3 stelen@v%ppl upon@prep a@indef_art night@n,
Whil that she was ful yong; this wol I preeve,Whil that she was ful yong; this wol I preve,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 185,,10,10,Whil that she was ful yong this wol I preeve,Whil that she was ful yong this wol I preve,u S u S u S u S u Sx,u S u S u S u S u Sx,whil@conj that@part she@pron%nom ben@v%pt_3 ful@adv yong@adj this@pron willen@v%pr_1 ich@pron%nom preven@v%inf,whil@conj that@part she@pron%nom ben@v%pt_3 ful@adv yong@adj this@pron willen@v%pr_1 ich@pron%nom preven@v%inf,
"By witnesse, lord, so that it nat yow greeve.","By witness, lord, so that° it nat yow greve.°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 186,,10,9,By witnesse lord so that it nat yow greeve,By witness lord so that it nat yow greve, uSu S u S u S u Sx, Su S u S u S u Sx,bi@prep witnesse@n lord@n so@adv that@conj hit@pron not@adv you@pron%pl_obj greven@v%pr_3,bi@prep witnesse@n lord@n so@adv that@conj hit@pron not@adv you@pron%pl_obj greven@v%pr_3,
"She nys his doghter nat, what so he seye.","She nis his doghter nat,° what so he seye;",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 187,,9,10,She nys his doghter nat what so he seye,She nis his doghter nat what so he seye,S  u Su S u S u Sx,u S u Su S u S u Sx,she@pron%nom ben@v%pr_3_neg his@pron1%gen doughter@n not@adv what@pron so@adv he@pron1%nom seien@v1%pr_3,she@pron%nom ben@v%pr_3_neg his@pron1%gen doughter@n not@adv what@pron so@adv he@pron1%nom seien@v1%pr_3,
"Wherfore to yow, my lord the juge, I preye","Wherfore to yow, my lord the juge, I preye",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 188,,10,10,Wherfore to yow my lord the juge I preye,Wherfore to yow my lord the juge I preye,uSu S u  S u Sx u Sx,uSu S u  S u Sx u Sx,wher-for@adv to@prep you@pron%pl_obj min@pron%gen lord@n the@def_art juge@n1 ich@pron%nom preien@v1%pr_1,wher-for@adv to@prep you@pron%pl_obj min@pron%gen lord@n the@def_art juge@n1 ich@pron%nom preien@v1%pr_1,
"Yeld me my thral, if that it be youre wille.","Yeld me° my thral, if that it be your wille.”",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 189,,10,9,Yeld me my thral if that it be youre wille,Yeld me my thral if that it be your wille,u S  u S u S u Su Sx,S u  S u S u S u Sx,yelden@v%imp me@pron2%obj min@pron%gen thral@n1 if@conj that@part hit@pron ben@v%pr_3 your@pron%pl_gen wille@n,yelden@v%imp me@pron2%obj min@pron%gen thral@n1 if@conj that@part hit@pron ben@v%pr_3 your@pron%pl_gen wille@n,
"Lo, this was al the sentence of his bille.",Lo! this was al the sentence of his bille.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 190,,10,10,Lo this was al the sentence of his bille,Lo this was al the sentence of his bille,u S u S u Sux S u Sx,u S u S u Sux S u Sx,lo@interj this@pron ben@v%pt_3 al@gram_adj the@def_art sentence@n of@prep his@pron1%gen bille@n,lo@interj this@pron ben@v%pt_3 al@gram_adj the@def_art sentence@n of@prep his@pron1%gen bille@n,
Virginius gan upon the cherl biholde,"¶Virginius gan upon the cherl biholde,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 191,,0,0,Virginius gan upon the cherl biholde,Virginius gan upon the cherl biholde,     ,     ,virginius@n#propn ginnen@v%pt_3 upon@prep the@def_art cherl@n biholden@v%inf,virginius@n#propn ginnen@v%pt_3 upon@prep the@def_art cherl@n biholden@v%inf,green
"But hastily, er he his tale tolde","But hastily, er he his tale tolde",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 192,,9,9,But hastily er he his tale tolde,But hastily er he his tale tolde,S uS u S u Su Sx,S uS u S u Su Sx,but@conj hastilie@adv er@conj1 he@pron1%nom his@pron1%gen tale@n tellen@v%pt_3,but@conj hastilie@adv er@conj1 he@pron1%nom his@pron1%gen tale@n tellen@v%pt_3,
And wolde have preeved it as sholde a knyght,"And wolde have preved it, as sholde a knight",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 193,,10,10,And wolde have preeved it as sholde a knyght,And wolde have preved it as sholde a knight,u Su Su Sx u S ux S ,u Su Sx ux S u Sx u S,and@conj willen@v%pt_3 haven@v%inf preven@v%ppl hit@pron as@conj shulen@v1%pt_3 a@indef_art knight@n,and@conj willen@v%pt_3 haven@v%inf preven@v%ppl hit@pron as@conj shulen@v1%pt_3 a@indef_art knight@n,
And eek by witnessyng of many a wight,"And eek by witnessing of many a wight,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 194,,0,9,And eek by witnessyng of many a wight,And eek by witnessing of many a wight,       ,S u  SuS u S u S,and@conj ek@adv bi@prep witnessinge@ger of@prep mani@gram_adj a@indef_art wight@n,and@conj ek@adv bi@prep witnessinge@ger of@prep mani@gram_adj a@indef_art wight@n,
That al was fals that seyde his adversarie,That it was fals that seide his adversarie,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 195,DIFF,0,0,That al was fals that seyde his adversarie,That it was fals that seide his adversarie,       ,       ,that@conj al@gram_adjas_n ben@v%pt_3 fals@adj that@pron seien@v1%pt_3 his@pron1%gen adversarie@n,that@conj hit@pron ben@v%pt_3 fals@adj that@pron seien@v1%pt_3 his@pron1%gen adversarie@n,green
This cursed juge wolde no thyng tarie,"This cursed juge wolde no thing tarie,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 196,,10,10,This cursed juge wolde no thyng tarie,This cursed juge wolde no thing tarie,u Su Su Su S  uS,u Su Su Sx u S uS,this@gram_adj cursed@ppl#adj juge@n1 willen@v%pt_3 no@gram_adj thing@n tarien@v1%inf,this@gram_adj cursed@ppl#adj juge@n1 willen@v%pt_3 no@gram_adj thing@n tarien@v1%inf,
Ne heere a word moore of Virginius,Ne here° a word more of Virginius,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 197,,10,10,Ne heere a word moore of Virginius,Ne here a word more of Virginius,u Sx u S ux S uSuS,u Sx u S ux S uSuS,ne@conj1 heren@v%inf a@indef_art word@n more@adj%comp of@prep virginius@n#propn,ne@conj1 heren@v%inf a@indef_art word@n more@adj%comp of@prep virginius@n#propn,
"But yaf his juggement, and seyde thus:","But yaf° his jugement, and seide thus:—",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 198,,10,10,But yaf his juggement and seyde thus,But yaf his jugement and seide thus,u S u SuS u Su S,u S u SuS u Su S,but@conj yeven@v%pt_3 his@pron1%gen jugement@n and@conj seien@v1%pt_3 thus@adv,but@conj yeven@v%pt_3 his@pron1%gen jugement@n and@conj seien@v1%pt_3 thus@adv,
I deeme anon this cherl his servant have;,“I deme° anon this cherl his servant have;°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 199,,10,10,I deeme anon this cherl his servant have,I deme anon this cherl his servant have,u Sx uS u S u Su Sx,u Sx uS u S u Su Sx,ich@pron%nom demen@v%pr_1 an-on@adv this@gram_adj cherl@n his@pron1%gen servaunt@n haven@v%pr_3,ich@pron%nom demen@v%pr_1 an-on@adv this@gram_adj cherl@n his@pron1%gen servaunt@n haven@v%pr_3,
Thou shalt no lenger in thyn hous hir save.,Thou shalt no lenger in thin hous hir save.°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 200,,9,10,Thou shalt no lenger in thyn hous hir save,Thou shalt no lenger in thin hous hir save,S u S uS u  S u Sx,u S u Su S u S u Sx,thou@pron%nom shulen@v1%pr_2 no@adv lengere@adv%comp in@prep thin@pron%gen hous@n hire@pron2%fem_obj saven@v%inf,thou@pron%nom shulen@v1%pr_2 no@adv lengere@adv%comp in@prep thin@pron%gen hous@n hire@pron2%fem_obj saven@v%inf,
"Go bryng hire forth, and put hire in oure warde.","Go bring hir forth, and put hire in our warde,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 201,,10,10,Go bryng hire forth and put hire in oure warde,Go bring hir forth and put hire in our warde,u  Su S u S ux S ux Sx,u S u S u S ux S u Sx,gon@v%imp bringen@v%inf hire@pron2%fem_obj forth@adv and@conj putten@v%imp hire@pron2%fem_obj in@prep oure@pron%pl_gen ward@n2,gon@v%imp bringen@v%inf hire@pron2%fem_obj forth@adv and@conj putten@v%imp hire@pron2%fem_obj in@prep oure@pron%pl_gen ward@n2,
"The cherl shal have his thral, this I awarde.","The cherl shal have his thral, this I awarde.”°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 202,,10,10,The cherl shal have his thral this I awarde,The cherl shal have his thral this I awarde,u S u Su S u S x uSx,u S u Su S u S x uSx,the@def_art cherl@n shulen@v1%pr_3 haven@v%inf his@pron1%gen thral@n1 this@pron ich@pron%nom awarden@v%pr_1,the@def_art cherl@n shulen@v1%pr_3 haven@v%inf his@pron1%gen thral@n1 this@pron ich@pron%nom awarden@v%pr_1,
And whan this worthy knyght Virginius,¶And whan this worthy knight Virginius,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 203,,0,9,And whan this worthy knyght Virginius,And whan this worthy knight Virginius,     ,S u S u S uSuS,and@conj whan@adv&conj this@gram_adj worthi@adj knight@n virginius@n#propn,and@conj whan@adv&conj this@gram_adj worthi@adj knight@n virginius@n#propn,
Thurgh sentence of this justice Apius,Thurgh sentence of this justice Apius,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 204,,10,10,Thurgh sentence of this justice Apius,Thurgh sentence of this justice Apius,u Sux S u Sux SuS,u Sux S u Sux SuS,thurgh@prep sentence@n of@prep this@gram_adj justice@n apius@n#propn,thurgh@prep sentence@n of@prep this@gram_adj justice@n apius@n#propn,
Moste by force his deere doghter yiven,Most by force his dere doghter yiven°,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 205,,10,0,Moste by force his deere doghter yiven,Most by force his dere doghter yiven,Su  Su S ux Su Su,      ,moten@v2%pt_3 bi@prep force@n his@pron1%gen dere@adj1 doughter@n yeven@v%inf,moten@v2%pt_3 bi@prep force@n his@pron1%gen dere@adj1 doughter@n yeven@v%inf,
"Unto the juge, in lecherie to lyven","Unto the juge, in lecherie to liven",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 206,,11,11,Unto the juge in lecherie to lyven,Unto the juge in lecherie to liven,uS u Su S uSu S u,uS u Su S uSu S ux,unto@prep the@def_art juge@n1 in@prep lecherie@n to@part liven@v1%inf,unto@prep the@def_art juge@n1 in@prep lecherie@n to@part liven@v1%inf,
"He gooth hym hoom, and sette him in his halle","He gooth him° hoom, and sette him° in his halle",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 207,,9,10,He gooth hym hoom and sette him in his halle,He gooth him hoom and sette him in his halle,S u  S u Sx u S u Sx,u S u S u Sx u S u Sx,he@pron1%nom gon@v%pr_3 him@pron%obj hom@adv and@conj setten@v%pt_3 him@pron%obj in@prep his@pron1%gen halle@n,he@pron1%nom gon@v%pr_3 him@pron%obj hom@adv and@conj setten@v%pt_3 him@pron%obj in@prep his@pron1%gen halle@n,
And leet anon his deere doghter calle,"And leet anon his dere doghter calle,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 208,,10,10,And leet anon his deere doghter calle,And leet anon his dere doghter calle,u S uS u Su Su Sx,u S uS u Su Su Sx,and@conj leten@v%pt_3 an-on@adv his@pron1%gen dere@adj1 doughter@n callen@v%inf,and@conj leten@v%pt_3 an-on@adv his@pron1%gen dere@adj1 doughter@n callen@v%inf,
And with a face deed as asshen colde,"And, with a face deed° as asshen° colde",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 209,,10,10,And with a face deed as asshen colde,And with a face deed as asshen colde,u S u Su S u Su Sx,u S u Su S u Su Sx,and@conj with@prep a@indef_art face@n ded@adj as@conj asshe@n2%pl cold@adj,and@conj with@prep a@indef_art face@n ded@adj as@conj asshe@n2%pl cold@adj,
Upon hir humble face he gan biholde,"Upon hir humble face he gan biholde,°",data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 210,,10,10,Upon hir humble face he gan biholde,Upon hir humble face he gan biholde,uS u Su Sx u S uSx,uS u Su Sx u S uSx,upon@prep hire@pron1%fem_gen humble@adj face@n he@pron1%nom ginnen@v%pt_3 biholden@v%inf,upon@prep hire@pron1%fem_gen humble@adj face@n he@pron1%nom ginnen@v%pt_3 biholden@v%inf,
With fadres pitee stikynge thurgh his herte,With fadres pitee stiking thurgh° his herte,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 211,,10,10,With fadres pitee stikynge thurgh his herte,With fadres pitee stiking thurgh his herte,u Su Su Su S u Sx,u Su Su Su S u Sx,with@prep fader@n%gen pite@n stiken@v%prp_abs thurgh@prep his@pron1%gen herte@n,with@prep fader@n%gen pite@n stiken@v%prp_abs thurgh@prep his@pron1%gen herte@n,
Al wolde he from his purpos nat converte.,Al wolde he from his purpos nat° converte.,data/riverside_cats/PhyT_riv.cat,data/oxford_txts/PhyT_oxford.txt,data/csvs/PhyT,The Physician's Tale 212,,10,10,Al wolde he from his purpos nat converte,Al wolde he from his purpos nat converte,u Sx u S u Su S uSx,u Sx u S u Su S uSx,al@conj willen@v%pt_3 he@pron1%nom from@prep his@pron1%gen purpos@n not@adv converten@v%inf,al@conj willen@v%pt_3 he@pron1%nom from@prep his@pron1%gen purpos@n not@adv converten@v%inf,
