OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"Allas, that Chauntecleer fleigh fro the bemes!","Allas, that Chauntecleer fleigh° fro the bemes!",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3339,,10,10,Allas that Chauntecleer fleigh fro the bemes,Allas that Chauntecleer fleigh fro the bemes,uS u SuS u S u Sx,uS u SuS u S u Sx,alas@interj that@conj chaunte-cler@n#propn flien@v%pt_3 from@prep the@def_art bem@n%pl,alas@interj that@conj chaunte-cler@n#propn flien@v%pt_3 from@prep the@def_art bem@n%pl,
"Allas, his wyf ne roghte nat of dremes!","Allas, his wif ne roghte nat of° dremes!",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3340,,10,10,Allas his wyf ne roghte nat of dremes,Allas his wif ne roghte nat of dremes,uS u S u Sx u S uS,uS u S u Sx u S uS,alas@interj his@pron1%gen wif@n ne@adv recchen@v2%pt_3 not@adv of@prep drem@n2%pl,alas@interj his@pron1%gen wif@n ne@adv recchen@v2%pt_3 not@adv of@prep drem@n2%pl,
And on a Friday fil al this meschaunce.,And on a Friday fil al this meschaunce.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3341,,10,10,And on a Friday fil al this meschaunce,And on a Friday fil al this meschaunce,u S u Su S u S uSx,u S u Su S u S uSx,and@conj on@prep a@indef_art fri-dai@n fallen@v%pt_3 al@gram_adj this@gram_adj mischaunce@n,and@conj on@prep a@indef_art fri-dai@n fallen@v%pt_3 al@gram_adj this@gram_adj mischaunce@n,
"O Venus, that art goddesse of plesaunce","¶O Venus, that art goddesse of plesaunce,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3342,,10,10,O Venus that art goddesse of plesaunce,O Venus that art goddesse of plesaunce,u Su S u Sux S uSx,u Su S u Sux S uSx,o@interj venus@n#propn that@pron ben@v%pr_2 goddesse@n of@prep plesaunce@n1,o@interj venus@n#propn that@pron ben@v%pr_2 goddesse@n of@prep plesaunce@n1,
Syn that thy servant was this Chauntecleer,Sin that° thy servant was this Chauntecleer,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3343,,10,10,Syn that thy servant was this Chauntecleer,Sin that thy servant was this Chauntecleer,u S u Su S u SuS,u S u Su S u SuS,sin@conj that@part thin@pron%gen servaunt@n ben@v%pt_3 this@gram_adj chaunte-cler@n#propn,sin@conj that@part thin@pron%gen servaunt@n ben@v%pt_3 this@gram_adj chaunte-cler@n#propn,
And in thy servyce dide al his poweer,And in thy service dide al his° poweer,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3344,,10,10,And in thy servyce dide al his poweer,And in thy service dide al his poweer,u S u Sux Sx u S uS,u S u Sux Sx u S uS,and@conj in@prep thin@pron%gen servise@n don@v1%pt_3 al@gram_adj his@pron1%gen pouere@n,and@conj in@prep thin@pron%gen servise@n don@v1%pt_3 al@gram_adj his@pron1%gen pouere@n,
Moore for delit than world to multiplye,"More for delit,° than world to multiplie,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3345,,0,10,Moore for delit than world to multiplye,More for delit than world to multiplie,      ,ux S uS u S u SuS,more@adv%comp for@prep delite@n1 than@conj world@n to@part multiplien@v%inf,more@adv%comp for@prep delite@n1 than@conj world@n to@part multiplien@v%inf,
Why woldestow suffre hym on thy day to dye?,Why woldestow° suffre° him on thy day to die?,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3346,,10,10,Why woldestow suffre hym on thy day to dye,Why woldestow suffre him on thy day to die,u Sxu Sx u S u S u S,u Sxu Sx u S u S u S,whi@adv willen@v%pt_2_pron sufferen@v%inf him@pron%obj on@prep thin@pron%gen dai@n to@part dien@v%inf,whi@adv willen@v%pt_2_pron sufferen@v%inf him@pron%obj on@prep thin@pron%gen dai@n to@part dien@v%inf,
"O Gaufred, deere maister soverayn","¶O Gaufred,° dere maister soverain,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3347,,10,10,O Gaufred deere maister soverayn,O Gaufred dere maister soverain,u Su Su Su SuS,u Su Su Su SuS,o@interj gaufred@n#propn dere@adj1 maister@n soverain@adj,o@interj gaufred@n#propn dere@adj1 maister@n soverain@adj,
That whan thy worthy kyng Richard was slayn,"That, whan thy worthy king Richard was slain",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3348,,10,10,That whan thy worthy kyng Richard was slayn,That whan thy worthy king Richard was slain,u S u Su S uS u S,u S u Su S uS u S,that@pron whan@adv&conj thin@pron%gen worthi@adj king@n richard@n#propn ben@v%pt_3 slen@v%ppl,that@pron whan@adv&conj thin@pron%gen worthi@adj king@n richard@n#propn ben@v%pt_3 slen@v%ppl,
"With shot, compleynedest his deeth so soore","With shot,° compleinedest° his deth so sore",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3349,,10,10,With shot compleynedest his deeth so soore,With shot compleinedest his deth so sore,u S uSuS u S u Sx,u S uSuS u S u Sx,with@prep shot@n compleinen@v%pt_2 his@pron1%gen deth@n so@adv sore@adv,with@prep shot@n compleinen@v%pt_2 his@pron1%gen deth@n so@adv sore@adv,
Why ne hadde I now thy sentence and thy loore,"Why nadde I now° thy sentence° and thy lore,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3350,DIFF,0,10,Why ne hadde I now thy sentence and thy loore,Why nadde I now thy sentence and thy lore,         ,u Sx u S u Sux S u Sx,whi@adv ne@adv haven@v%pt_1 ich@pron%nom nou@adv thin@pron%gen sentence@n and@conj thin@pron%gen lore@n2,whi@adv and@conj ich@pron%nom ne@adv thin@pron%gen sentence@n and@conj thin@pron%gen lore@n2,green
"The Friday for to chide, as diden ye?","The Friday for to chide,° as diden ye?",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3351,,10,10,The Friday for to chide as diden ye,The Friday for to chide as diden ye,u Su S u Sx u Su S,u Su S u Sx u Su S,the@def_art fri-dai@n for@prep#adv to@part chiden@v%inf as@conj don@v1%pt_pl ye@pron%pl_nom,the@def_art fri-dai@n for@prep#adv to@part chiden@v%inf as@conj don@v1%pt_pl ye@pron%pl_nom,
"For on a Friday, soothly, slayn was he.",(For on a Friday soothly° slain was he.),data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3352,,10,10,For on a Friday soothly slayn was he,For on a Friday soothly slain was he,u S u Su Su S u S,u S u Su Su S u S,for@conj on@prep a@indef_art fri-dai@n sothli@adv slen@v%ppl ben@v%pt_3 he@pron1%nom,for@conj on@prep a@indef_art fri-dai@n sothli@adv slen@v%ppl ben@v%pt_3 he@pron1%nom,
Thanne wolde I shewe yow how that I koude pleyne,Than wolde I shewe yow how that I coud pleine°,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3353,,10,10,Thanne wolde I shewe yow how that I koude pleyne,Than wolde I shewe yow how that I coud pleine,ux Sx u Sx u S u S ux Sx,u Sx u Sx u S u S u Sx,thanne@adv willen@v%pt_1 ich@pron%nom sheuen@v1%inf you@pron%pl_obj hou@adv&conj that@part ich@pron%nom connen@v%pt_1 pleinen@v%inf,thanne@adv willen@v%pt_1 ich@pron%nom sheuen@v1%inf you@pron%pl_obj hou@adv&conj that@part ich@pron%nom connen@v%pt_1 pleinen@v%inf,
For Chauntecleres drede and for his peyne.,"For Chauntecleres drede, and for his peine.°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3354,,10,10,For Chauntecleres drede and for his peyne,For Chauntecleres drede and for his peine,u SuSu Sx u S u Sx,u SuSu Sx u S u Sx,for@prep chaunte-cler@n#propn%gen drede@n and@conj for@prep his@pron1%gen peine@n,for@prep chaunte-cler@n#propn%gen drede@n and@conj for@prep his@pron1%gen peine@n,
"Certes, swich cry ne lamentacion","¶Certes, swich cry ne lamentacioun",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3355,,10,10,Certes swich cry ne lamentacion,Certes swich cry ne lamentacioun,uS u S u SuSuS,uS u S u SuSuS,certes@adv swich@gram_adj crie@n ne@conj1 lamentacioun@n,certes@adv swich@gram_adj crie@n ne@conj1 lamentacioun@n,
Was nevere of ladyes maad whan Ylion,"Was never of° ladies maad, whan Ilioun°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3356,,0,0,Was nevere of ladyes maad whan Ylion,Was never of ladies maad whan Ilioun,      ,      ,ben@v%pt_3 never@adv of@prep ladie@n%pl maken@v1%ppl whan@adv&conj ilion@n#propn,ben@v%pt_3 never@adv of@prep ladie@n%pl maken@v1%ppl whan@adv&conj ilion@n#propn,
"Was wonne, and Pirrus with his streite swerd","Was wonne, and Pirrus with his streite swerd,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3357,,10,10,Was wonne and Pirrus with his streite swerd,Was wonne and Pirrus with his streite swerd,u Sx u Su S u Su S,u Sx u Su S u Su S,ben@v%pt_3 winnen@v%ppl and@conj pirrus@n#propn with@prep his@pron1%gen streit@adj sword@n,ben@v%pt_3 winnen@v%ppl and@conj pirrus@n#propn with@prep his@pron1%gen streit@adj sword@n,
Whan he hadde hent kyng Priam by the berd,Whan he had hent° king Priam by the berd,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3358,,10,10,Whan he hadde hent kyng Priam by the berd,Whan he had hent king Priam by the berd,u S ux S u Su S u S,u S u S u Su S u S,whan@adv&conj he@pron1%nom haven@v%pt_3 henten@v%ppl king@n priam@n#propn bi@prep the@def_art berd@n1,whan@adv&conj he@pron1%nom haven@v%pt_3 henten@v%ppl king@n priam@n#propn bi@prep the@def_art berd@n1,
"And slayn hym, as seith us Eneydos","And slain him (as saith us Eneydos),°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3359,,9,9,And slayn hym as seith us Eneydos,And slain him as saith us Eneydos,S u S u S u SuS,S u S u S u SuS,and@conj slen@v%ppl him@pron%obj as@conj seien@v1%pr_3 us@pron%pl_obj eneidos@n#propn,and@conj slen@v%ppl him@pron%obj as@conj seien@v1%pr_3 us@pron%pl_obj eneidos@n#propn,
As maden alle the hennes in the clos,"As maden alle the hennes in the clos,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3360,,10,10,As maden alle the hennes in the clos,As maden alle the hennes in the clos,u Su Sx u Su S u S,u Su Sx u Su S u S,as@conj maken@v1%pt_pl al@gram_adj the@def_art hen@n1%pl in@prep the@def_art clos@n,as@conj maken@v1%pt_pl al@gram_adj the@def_art hen@n1%pl in@prep the@def_art clos@n,
Whan they had seyn of Chauntecleer the sighte.,Whan they had seyn° of Chauntecleer the sighte.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3361,,10,10,Whan they had seyn of Chauntecleer the sighte,Whan they had seyn of Chauntecleer the sighte,u S u S u SuS u Sx,u S u S u SuS u Sx,whan@adv&conj thei@pron%pl_nom haven@v%pt_pl sen@v1%ppl of@prep chaunte-cler@n#propn the@def_art sighte@n,whan@adv&conj thei@pron%pl_nom haven@v%pt_pl sen@v1%ppl of@prep chaunte-cler@n#propn the@def_art sighte@n,
But sovereynly dame Pertelote shrighte,"But sovereinly° dame Pertelote shrighte,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3362,,10,10,But sovereynly dame Pertelote shrighte,But sovereinly dame Pertelote shrighte,u SuSu Sx uSux Sx,u SuSu Sx uSux Sx,but@conj soverainli@adv dame@n#adj pertelote@n#propn skriken@v%pt_3,but@conj soverainli@adv dame@n#adj pertelote@n#propn skriken@v%pt_3,
Ful louder than dide Hasdrubales wyf,Ful louder than did Hasdrubales wif,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3363,,10,10,Ful louder than dide Hasdrubales wyf,Ful louder than did Hasdrubales wif,u Su S ux SuSu S,u Su S u SuSu S,ful@adv loude@adv%comp than@conj don@v1%pt_3 hasdrubales@n#propn%gen wif@n,ful@adv loude@adv%comp than@conj don@v1%pt_3 hasdrubales@n#propn%gen wif@n,
Whan that hir housbonde hadde lost his lyf,Whan that hir housbond hadde lost his lif,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3364,,10,10,Whan that hir housbonde hadde lost his lyf,Whan that hir housbond hadde lost his lif,u S u Sux Su S u S,u S u Su Su S u S,whan@adv&conj that@part hire@pron1%fem_gen hous-bonde@n haven@v%pt_3 losen@v2%ppl his@pron1%gen lif@n,whan@adv&conj that@part hire@pron1%fem_gen hous-bonde@n haven@v%pt_3 losen@v2%ppl his@pron1%gen lif@n,
And that the Romayns hadde brend Cartage.,And that the Romains hadden brend° Cartage;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3365,DIFF,10,10,And that the Romayns hadde brend Cartage,And that the Romains hadden brend Cartage,u S u Su Su S uSx,u S u Su Su S uSx,and@conj that@conj the@def_art romain@n%pl haven@v%pt_pl brennen@v%ppl cartage@n1#propn,and@conj that@conj the@def_art romain@n%pl haven@v%pt_pl brennen@v%ppl cartage@n1#propn,green
She was so ful of torment and of rage,She was so ful of torment and of rage,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3366,,10,10,She was so ful of torment and of rage,She was so ful of torment and of rage,u S u S u Su S u Sx,u S u S u Su S u Sx,she@pron%nom ben@v%pt_3 so@adv ful@adj of@prep torment@n and@conj of@prep rage@n,she@pron%nom ben@v%pt_3 so@adv ful@adj of@prep torment@n and@conj of@prep rage@n,
That wilfully into the fyr she sterte,"That wilfully into the fir she sterte,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3367,,10,10,That wilfully into the fyr she sterte,That wilfully into the fir she sterte,u SuS uS u S u Sx,u SuS uS u S u Sx,that@conj wilfulli@adv in-to@prep the@def_art fir@n she@pron%nom sterten@v%pt_3,that@conj wilfulli@adv in-to@prep the@def_art fir@n she@pron%nom sterten@v%pt_3,
And brende hirselven with a stedefast herte.,And brende° hirselven with a stedfast° herte.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3368,,10,10,And brende hirselven with a stedefast herte,And brende hirselven with a stedfast herte,u Sx uSu S u xSu Sx,u Sx uSu S u Su Sx,and@conj brennen@v%pt_3 hire-self@pron with@prep a@indef_art sted-fast@adj herte@n,and@conj brennen@v%pt_3 hire-self@pron with@prep a@indef_art sted-fast@adj herte@n,
"O woful hennes, right so criden ye","¶O woful° hennes, right so° criden ye",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3369,,10,10,O woful hennes right so criden ye,O woful hennes right so criden ye,u Su Su S u Su S,u Su Su S u Su S,o@interj woful@adj hen@n1%pl righte@adv so@adv crien@v%pt_pl ye@pron%pl_nom,o@interj woful@adj hen@n1%pl righte@adv so@adv crien@v%pt_pl ye@pron%pl_nom,
As whan that Nero brende the citee,"As, whan that Nero brende° the citee",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3370,,10,10,As whan that Nero brende the citee,As whan that Nero brende the citee,u S u Su Su S uS,u S u Su Su S uS,as@conj whan@adv&conj that@part nero@n#propn brennen@v%pt_3 the@def_art cite@n,as@conj whan@adv&conj that@part nero@n#propn brennen@v%pt_3 the@def_art cite@n,
Of Rome cryden senatoures wyves,"Of Rome, criden senatoures wives",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3371,,10,10,Of Rome cryden senatoures wyves,Of Rome criden senatoures wives,u Sx uS uSuS uS,u Sx uS uSuS uS,of@prep rome@n#propn crien@v%pt_pl senatour@n%gen wif@n%pl,of@prep rome@n#propn crien@v%pt_pl senatour@n%gen wif@n%pl,
For that hir husbondes losten alle hir lyves --,For that° hir housbondes losten alle hir° lives;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3372,,10,10,For that hir husbondes losten alle hir lyves,For that hir housbondes losten alle hir lives,u S u SuS ux Sx u Sx,u S u SuS ux Sx u Sx,for@conj that@part here@pron%pl_gen hous-bonde@n%pl losen@v2%pt_pl al@gram_adj here@pron%pl_gen lif@n%pl --@dash,for@conj that@part here@pron%pl_gen hous-bonde@n%pl losen@v2%pt_pl al@gram_adj here@pron%pl_gen lif@n%pl --@dash,
Withouten gilt this Nero hath hem slayn.,Withouten gilt this Nero hath hem slain.,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3373,,10,10,Withouten gilt this Nero hath hem slayn,Withouten gilt this Nero hath hem slain,uSu S u Su S u S,uSu S u Su S u S,withouten@prep gilt@n1 this@gram_adj nero@n#propn haven@v%pr_3 hem@pron%pl_obj slen@v%ppl,withouten@prep gilt@n1 this@gram_adj nero@n#propn haven@v%pr_3 hem@pron%pl_obj slen@v%ppl,
Now wole I turne to my tale agayn.,¶Now wol I torne to my tale again:—,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3374,,10,10,Now wole I turne to my tale agayn,Now wol I torne to my tale again,u Sx u Su S u Sx uS,u S u Su S u Sx uS,nou@adv willen@v%pr_1 ich@pron%nom turnen@v%inf to@prep min@pron%gen tale@n ayen@adv,nou@adv willen@v%pr_1 ich@pron%nom turnen@v%inf to@prep min@pron%gen tale@n ayen@adv,
This sely wydwe and eek hir doghtres two,"This sely° widwe, and eek hir doghtres two",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3375,,10,10,This sely wydwe and eek hir doghtres two,This sely widwe and eek hir doghtres two,u Su Sx u S u Su S,u Su Sx u S u Su S,this@gram_adj seli@adj widwe@n and@conj ek@adv hire@pron1%fem_gen doughter@n%pl two@num_adj,this@gram_adj seli@adj widwe@n and@conj ek@adv hire@pron1%fem_gen doughter@n%pl two@num_adj,
Herden thise hennes crie and maken wo,Herden thise hennes crie and maken wo,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3376,,10,10,Herden thise hennes crie and maken wo,Herden thise hennes crie and maken wo,uS ux Su S u Su S,uS ux Su S u Su S,heren@v%pt_pl these@gram_adj%pl hen@n1%pl crien@v%inf and@conj maken@v1%inf wo@n,heren@v%pt_pl these@gram_adj%pl hen@n1%pl crien@v%inf and@conj maken@v1%inf wo@n,
And out at dores stirten they anon,And out at dores sterten° they anoon,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3377,,10,10,And out at dores stirten they anon,And out at dores sterten they anoon,u S u Su Su S uS,u S u Su Su S uS,and@conj oute@adv at@prep dore@n1%pl sterten@v%pt_pl thei@pron%pl_nom an-on@adv,and@conj oute@adv at@prep dore@n1%pl sterten@v%pt_pl thei@pron%pl_nom an-on@adv,
And syen the fox toward the grove gon,"And sien° the fox toward the grove goon,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3378,,10,10,And syen the fox toward the grove gon,And sien the fox toward the grove goon,u Su S u Su S ux S,u Su S u Su S ux S,and@conj sen@v1%pt_pl the@def_art fox@n towarde@prep the@def_art grove@n1 gon@v%inf,and@conj sen@v1%pt_pl the@def_art fox@n towarde@prep the@def_art grove@n1 gon@v%inf,
And bar upon his bak the cok away,And bar° upon his bak the cok away;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3379,,10,10,And bar upon his bak the cok away,And bar upon his bak the cok away,u S uS u S u S uS,u S uS u S u S uS,and@conj beren@v1%pt_3 upon@prep his@pron1%gen bak@n the@def_art cok@n1 awei@adv,and@conj beren@v1%pt_3 upon@prep his@pron1%gen bak@n the@def_art cok@n1 awei@adv,
"And cryden, """"Out! Harrow and weylaway!","And criden, “Out! harrow!° and weilaway!°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3380,,10,10,And cryden Out Harrow and weylaway,And criden Out harrow and weilaway,u Su S uS u SuS,u Su S uS u SuS,and@conj crien@v%pt_pl oute@interj harou@interj and@conj weilawai@interj,and@conj crien@v%pt_pl oute@interj harou@interj and@conj weilawai@interj,
"Ha, ha! The fox!"""" and after hym they ran","Ha, ha, the fox!” and after him they ran",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3381,,10,10,Ha ha The fox and after hym they ran,Ha ha the fox and after him they ran,u S u S u Su S u S,u S u S u Su S u S,ha@interj ha@interj the@def_art fox@n and@conj after@prep him@pron%obj thei@pron%pl_nom rennen@v1%pt_pl,ha@interj ha@interj the@def_art fox@n and@conj after@prep him@pron%obj thei@pron%pl_nom rennen@v1%pt_pl,
And eek with staves many another man.,And eek with staves° many another man;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3382,,10,10,And eek with staves many another man,And eek with staves many another man,u S u Su Su Sux S,u S u Su Su Sux S,and@conj ek@adv with@prep staf@n%pl mani@gram_adj another@gram_adj man@n,and@conj ek@adv with@prep staf@n%pl mani@gram_adj another@gram_adj man@n,
"Ran Colle oure dogge, and Talbot and Gerland","Ran Colle our dogge, and Talbot, and Gerland,°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3383,,10,10,Ran Colle oure dogge and Talbot and Gerland,Ran Colle our dogge and Talbot and Gerland,u Sx ux Sx u Su S uS,u Sx u Sx u Su S uS,rennen@v1%pt_3 colle@n3#propn oure@pron%pl_gen dogge@n and@conj talbot@n#propn and@conj gerland@n#propn,rennen@v1%pt_3 colle@n3#propn oure@pron%pl_gen dogge@n and@conj talbot@n#propn and@conj gerland@n#propn,
"And Malkyn, with a dystaf in hir hand;","And Malkin, with a distaf° in hir hand;",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3384,,10,10,And Malkyn with a dystaf in hir hand,And Malkin with a distaf in hir hand,u Su S u Su S u S,u Su S u Su S u S,and@conj malkin@n1#propn with@prep a@indef_art distaf@n in@prep hire@pron1%fem_gen honde@n,and@conj malkin@n1#propn with@prep a@indef_art distaf@n in@prep hire@pron1%fem_gen honde@n,
"Ran cow and calf, and eek the verray hogges","Ran cow and calf, and eek the verray° hogges",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3385,,10,10,Ran cow and calf and eek the verray hogges,Ran cow and calf and eek the verray hogges,u S u S u S u Su Sx,u S u S u S u Su Sx,rennen@v1%pt_pl cou@n and@conj calf@n1 and@conj ek@adv the@def_art verrei@adj hogge@n1%pl,rennen@v1%pt_pl cou@n and@conj calf@n1 and@conj ek@adv the@def_art verrei@adj hogge@n1%pl,
So fered for the berkyng of the dogges,So were they fered for° berking° of the dogges,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3386,DIFF,10,10,So fered for the berkyng of the dogges,So were they fered for berking of the dogges,u Su S u Su S u Sx,u Sx u Sx u Su S u Sx,so@adv fered@ppl_abs for@prep the@def_art berking@ger of@prep the@def_art dogge@n%pl,so@adv ben@v%pt_pl the@def_art fered@ppl_abs for@prep berking@ger of@prep the@def_art dogge@n%pl,green
And shoutyng of the men and wommen eeke,And shouting of the men and wimmen eke,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3387,,10,10,And shoutyng of the men and wommen eeke,And shouting of the men and wimmen eke,u Su S u S u Su Sx,u Su S u S u Su Sx,and@conj shoutinge@ger of@prep the@def_art man@n%pl and@conj womman@n%pl ek@adv,and@conj shoutinge@ger of@prep the@def_art man@n%pl and@conj womman@n%pl ek@adv,
They ronne so hem thoughte hir herte breeke.,"They ronne so,° hem thoughte° hir herte breke.°",data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3388,,10,10,They ronne so hem thoughte hir herte breeke,They ronne so hem thoughte hir herte breke,u Su S u Sx u Su Sx,u Su S u Sx u Su Sx,thei@pron%pl_nom rennen@v1%pt_pl so@adv hem@pron%pl_obj thinken@v1%pt_3 here@pron%pl_gen herte@n breken@v%pr_3,thei@pron%pl_nom rennen@v1%pt_pl so@adv hem@pron%pl_obj thinken@v1%pt_3 here@pron%pl_gen herte@n breken@v%pr_3,
They yolleden as feendes doon in helle;,They yelleden° as feendes doon in helle;,data/riverside_cats/NPT_riv.cat,data/oxford_txts/NPT_oxford.txt,data/csvs/NPT,The Nun's Priest's Tale 3389,,10,10,They yolleden as feendes doon in helle,They yelleden as feendes doon in helle,u SuS u Su S u Sx,u SuS u Su S u Sx,thei@pron%pl_nom yellen@v%pt_pl as@conj fend@n%pl don@v1%pr_pl in@prep helle@n,thei@pron%pl_nom yellen@v%pt_pl as@conj fend@n%pl don@v1%pr_pl in@prep helle@n,
