headword,word,tag,line_number,filename,context,text_type
don,doon,v%inf,Troilus and Criseyde; Book IV 1413,data/oxford_txts/TC4_oxford.txt,And doon my reed withinne a day or tweie,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book IV 1425,data/oxford_txts/TC4_oxford.txt,The selve wit; but yet to lete hir go,OXFORD
deliten,delited,v%pt_pl,Troilus and Criseyde; Book IV 1435,data/oxford_txts/TC4_oxford.txt,"Delited hem, and made hir hertes clere.",OXFORD
shulen,shal,v%pr_pl,Troilus and Criseyde; Book IV 1462,data/oxford_txts/TC4_oxford.txt,Ye shal not blende him for your womanhede,OXFORD
don,do,v%inf,Troilus and Criseyde; Book IV 1475,data/oxford_txts/TC4_oxford.txt,Or do yow doon by force as he shal teche.,OXFORD
don,doon,v%inf,Troilus and Criseyde; Book IV 1475,data/oxford_txts/TC4_oxford.txt,Or do yow doon by force as he shal teche.,OXFORD
haven,han,v%inf,Troilus and Criseyde; Book IV 1476,data/oxford_txts/TC4_oxford.txt,"And Troilus, of whom ye nil han routhe",OXFORD
seien,seyn,v%inf,Troilus and Criseyde; Book IV 1479,data/oxford_txts/TC4_oxford.txt,"Us alle, and seyn this citee nis but lorn;",OXFORD
sweren,sworn,v%ppl,Troilus and Criseyde; Book IV 1481,data/oxford_txts/TC4_oxford.txt,Forwhy the Grekes han it alle sworn,OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 1489,data/oxford_txts/TC4_oxford.txt,That ye shul dullen of the rudenesse,OXFORD
gon,go,v%inf,Troilus and Criseyde; Book IV 1509,data/oxford_txts/TC4_oxford.txt,In cas ye sholden to your fader go,OXFORD
putten,put,v%inf,Troilus and Criseyde; Book IV 1512,data/oxford_txts/TC4_oxford.txt,To put that sikernesse in jupartie.,OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1514,data/oxford_txts/TC4_oxford.txt,"Of tresour, may we bothe with us lede",OXFORD
shulen,shul,v%pr_pl,Troilus and Criseyde; Book IV 1516,data/oxford_txts/TC4_oxford.txt,Til into time that we shul ben dede;,OXFORD
connen,can,v%pr_pl,Troilus and Criseyde; Book IV 1518,data/oxford_txts/TC4_oxford.txt,For everich other wey ye can recorde,OXFORD
gon,go,v%pr_pl,Troilus and Criseyde; Book IV 1525,data/oxford_txts/TC4_oxford.txt,"And go we anoon, for, as in min entente",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1529,data/oxford_txts/TC4_oxford.txt,"We may wel stele away, as ye devise",OXFORD
gon,go,v%inf,Troilus and Criseyde; Book IV 1555,data/oxford_txts/TC4_oxford.txt,"“But that ye speke, awey thus for to go",OXFORD
don,doon,v%inf,Troilus and Criseyde; Book IV 1572,data/oxford_txts/TC4_oxford.txt,That love ne droof yow nought to doon this dede,OXFORD
seien,seyn,v%pr_pl,Troilus and Criseyde; Book IV 1584,data/oxford_txts/TC4_oxford.txt,"Men seyn, ‘The suffraunt overcometh,’ pardee;",OXFORD
haven,han,v%inf,Troilus and Criseyde; Book IV 1585,data/oxford_txts/TC4_oxford.txt,"Eek ‘Whoso wol han leef, he leef mot lete’;",OXFORD
witen,wist,v%pt_pl,Troilus and Criseyde; Book IV 1618,data/oxford_txts/TC4_oxford.txt,“For if ye wist how sore it doth me smerte,OXFORD
gon,gon,v%inf,Troilus and Criseyde; Book IV 1622,data/oxford_txts/TC4_oxford.txt,And that I moot gon to the Grekes ost.,OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1637,data/oxford_txts/TC4_oxford.txt,"I may you seen, that ye may bringe at reste",OXFORD
mouen,may,v%pr_pl,Troilus and Criseyde; Book IV 1658,data/oxford_txts/TC4_oxford.txt,"At shorte wordes, wel ye may me leve;",OXFORD
don,doon,v%inf,Troilus and Criseyde; Book IV 1665,data/oxford_txts/TC4_oxford.txt,"I shal so doon, so trewe I have yow founde",OXFORD
don,do,v%inf,Troilus and Criseyde; Book IV 1683,data/oxford_txts/TC4_oxford.txt,"But Juppiter, that of his might may do",OXFORD
droupen,drouped,v%pt_pl,The General Prologue 107,data/oxford_txts/GP_oxford.txt,His arwes drouped noght with fetheres lowe ),OXFORD
moten,moot,v%pr_pl,The General Prologue 232,data/oxford_txts/GP_oxford.txt,Men moot yeve silver to the povre freres.,OXFORD
don,doon,v%pr_pl,The General Prologue 268,data/oxford_txts/GP_oxford.txt,As doon the sterres in the frosty night.,OXFORD
gon,goon,v%inf,The General Prologue 377,data/oxford_txts/GP_oxford.txt,And goon to vigilyës al bifore,OXFORD
boillen,boil,v%inf,The General Prologue 380,data/oxford_txts/GP_oxford.txt,To boil the chiknes with the marybones,OXFORD
gon,goon,v%inf,The General Prologue 450,data/oxford_txts/GP_oxford.txt,That to the offring bifore hir sholde goon;,OXFORD
don,do,v%inf,The General Prologue 500,data/oxford_txts/GP_oxford.txt,"That if gold ruste, what shal iren do?",OXFORD
shulen,shold,v%pt_pl,The General Prologue 506,data/oxford_txts/GP_oxford.txt,"By his clennesse, how that his sheep shold live.",OXFORD
witen,woot,v%pr_pl,The General Prologue 740,data/oxford_txts/GP_oxford.txt,"And wel ye woot, no vileinie is it.",OXFORD
moten,moot,v%pr_pl,The General Prologue 742,data/oxford_txts/GP_oxford.txt,The wordes moot be cosin to the dede.,OXFORD
mouen,may,v%pr_pl,The General Prologue 746,data/oxford_txts/GP_oxford.txt,"My wit is short, ye may wel understonde.",OXFORD
don,doon,v%inf,The General Prologue 766,data/oxford_txts/GP_oxford.txt,"Fain wolde I doon yow mirthe, wiste I how.",OXFORD
don,doon,v%inf,The General Prologue 768,data/oxford_txts/GP_oxford.txt,"To doon yow ese, and it shal coste noght.",OXFORD
gon,goon,v%pr_pl,The General Prologue 769,data/oxford_txts/GP_oxford.txt,Ye goon to Caunterbury; God yow spede,OXFORD
gon,goon,v%pr_pl,The General Prologue 771,data/oxford_txts/GP_oxford.txt,"And wel I woot, as ye goon by the weye",OXFORD
don,doon,v%inf,The General Prologue 776,data/oxford_txts/GP_oxford.txt,"As I seide erst, and doon yow som confort.",OXFORD
haven,han,v%pr_pl,The General Prologue 795,data/oxford_txts/GP_oxford.txt,Of aventures that whilom han bifalle.,OXFORD
seien,seyn,v%inf,The General Prologue 797,data/oxford_txts/GP_oxford.txt,"That is to seyn, that telleth in this cas",OXFORD
tellen,tell,v%inf,The General Prologue 831,data/oxford_txts/GP_oxford.txt,Lat se now who shal tell the firste tale.,OXFORD
paien,pay,v%inf,The General Prologue 834,data/oxford_txts/GP_oxford.txt,Shal pay for al that by the wey is spent.,OXFORD
haven,han,v%pr_pl,The General Prologue 849,data/oxford_txts/GP_oxford.txt,As ye han herd; what nedeth wordes mo?,OXFORD
biginnen,bigin,v%inf,The General Prologue 853,data/oxford_txts/GP_oxford.txt,He seide: “Sin I shal bigin the game,OXFORD
kissen,kiss,v%inf,The Miller's Tale 3284,data/oxford_txts/MilT_oxford.txt,"And seide, “I wol nat kiss thee, by my fey",OXFORD
sweren,ysworn,v%ppl,The Miller's Tale 3301,data/oxford_txts/MilT_oxford.txt,And thus they been acorded and ysworn,OXFORD
seien,seyn,v%inf,The Miller's Tale 3337,data/oxford_txts/MilT_oxford.txt,"But sooth to seyn, he was somdel squaimous°",OXFORD
willen,wol,v%pr_pl,The Miller's Tale 3370,data/oxford_txts/MilT_oxford.txt,¶This passeth forth; what wol ye bet than wel?°,OXFORD
blouen,blow,v%inf,The Miller's Tale 3387,data/oxford_txts/MilT_oxford.txt,That Absolon may blow the bukkes horn;°,OXFORD
seien,seyn,v%pr_pl,The Miller's Tale 3392,data/oxford_txts/MilT_oxford.txt,"Men seyn right thus, “Alwey the nye slie°",OXFORD
seien,sey,v%inf,The Miller's Tale 3412,data/oxford_txts/MilT_oxford.txt,And to hir housbonde bad° hir for to sey,OXFORD
don,do,v%pr_pl,The Miller's Tale 3437,data/oxford_txts/MilT_oxford.txt,"“What! how! what do ye, maister Nicholay?",OXFORD
mouen,may,v%pr_pl,The Miller's Tale 3438,data/oxford_txts/MilT_oxford.txt,How may ye slepen al the longe day?”,OXFORD
shulen,shold,v%pt_pl,The Miller's Tale 3454,data/oxford_txts/MilT_oxford.txt,Men shold nat knowe of Goddes privetee.°,OXFORD
don,don,v%pr_pl,The Miller's Tale 3491,data/oxford_txts/MilT_oxford.txt,"What! think on God, as we don, men that swinke.”°",OXFORD
haven,han,v%inf,The Miller's Tale 3506,data/oxford_txts/MilT_oxford.txt,For this vengaunce thou shalt han therfore,OXFORD
mouen,may,v%pr_pl,The Miller's Tale 3546,data/oxford_txts/MilT_oxford.txt,Men may nat preche or maken tarying.,OXFORD
haven,han,v%inf,The Miller's Tale 3551,data/oxford_txts/MilT_oxford.txt,And han therinne vitaille° suffisant,OXFORD
mouen,may,v%pr_pl,The Miller's Tale 3570,data/oxford_txts/MilT_oxford.txt,"When that the water comth, that we° may go",OXFORD
gon,go,v%inf,The Miller's Tale 3570,data/oxford_txts/MilT_oxford.txt,"When that the water comth, that we° may go",OXFORD
mouen,may,v%pr_pl,The Miller's Tale 3573,data/oxford_txts/MilT_oxford.txt,That we may frely passen forth our way,OXFORD
clepen,clep,v%inf,The Miller's Tale 3577,data/oxford_txts/MilT_oxford.txt,"Than wol I clep,° ‘how! Alison! how! John!",OXFORD
seien,seyn,v%inf,The Miller's Tale 3579,data/oxford_txts/MilT_oxford.txt,"And thou wolt seyn, ‘hail, maister Nicholay!",OXFORD
shulen,shul,v%pr_pl,The Miller's Tale 3581,data/oxford_txts/MilT_oxford.txt,And than shul we be lordes al our lif,OXFORD
willen,wol,v%pr_pl,The Miller's Tale 3594,data/oxford_txts/MilT_oxford.txt,Into our kneding-tubbes wol we crepe,OXFORD
comen,com,v%inf,The Miller's Tale 3616,data/oxford_txts/MilT_oxford.txt,Noës flood com walwing° as the see,OXFORD
gon,go,v%inf,The Miller's Tale 3632,data/oxford_txts/MilT_oxford.txt,Upon his need° to London for to go.,OXFORD
gon,goon,v%pr_pl,The Miller's Tale 3650,data/oxford_txts/MilT_oxford.txt,"Withouten wordes mo, they goon to bedde",OXFORD
gon,go,v%inf,The Miller's Tale 3667,data/oxford_txts/MilT_oxford.txt,For he is wont° for timber for to go,OXFORD
seien,seyn,v%inf,The Miller's Tale 3670,data/oxford_txts/MilT_oxford.txt,"Wher that he be, I can nat sothly° seyn.”",OXFORD
don,do,v%pr_pl,The Miller's Tale 3698,data/oxford_txts/MilT_oxford.txt,"“What do ye, honycomb, swete Alisoun?",OXFORD
ba,pa,v%inf,The Miller's Tale 3709,data/oxford_txts/MilT_oxford.txt,"“As help me God, it wol nat be ‘com pa me,’°",OXFORD
gon,go,v%inf,The Miller's Tale 3718,data/oxford_txts/MilT_oxford.txt,¶“Wiltow than go thy wey therwith?” quod she.,OXFORD
clepen,cleped,v%pt_pl,The Miller's Tale 3761,data/oxford_txts/MilT_oxford.txt,Until a smith° men cleped daun° Gerveis,OXFORD
witen,woot,v%pr_pl,The Miller's Tale 3771,data/oxford_txts/MilT_oxford.txt,"By Seinte Noet, ye woot° wel what I mene.”",OXFORD
willen,wol,v%pr_pl,The Miller's Tale 3782,data/oxford_txts/MilT_oxford.txt,"Ey, Cristes foo!° what wol ye do therwith?”",OXFORD
don,do,v%inf,The Miller's Tale 3782,data/oxford_txts/MilT_oxford.txt,"Ey, Cristes foo!° what wol ye do therwith?”",OXFORD
mouen,may,v%pr_pl,The Manciple's Tale 112,data/oxford_txts/MancT_oxford.txt,"He with his bowe wroghte, as men may rede.",OXFORD
seien,sayn,v%inf,The Manciple's Tale 143,data/oxford_txts/MancT_oxford.txt,"Save only, if the soth° that I shal sayn",OXFORD
haven,han,v%inf,The Manciple's Tale 159,data/oxford_txts/MancT_oxford.txt,That no man sholde han put him° from hir grace.°,OXFORD
gon,go,v%inf,The Manciple's Tale 177,data/oxford_txts/MancT_oxford.txt,And lat him seen a mous go by the wal;,OXFORD
mouen,may,v%pr_pl,The Manciple's Tale 207,data/oxford_txts/MancT_oxford.txt,"¶The wise Plato seith, as ye may rede",OXFORD
shulen,shal,v%pr_pl,The Manciple's Tale 209,data/oxford_txts/MancT_oxford.txt,If men shal telle proprely° a thing,OXFORD
leien,leyn,v%pr_pl,The Manciple's Tale 222,data/oxford_txts/MancT_oxford.txt,Men leyn that oon as lowe as lith that other.°,OXFORD
don,doon,v%inf,The Manciple's Tale 232,data/oxford_txts/MancT_oxford.txt,And may nat doon so greet an harm as he,OXFORD
gon,go,v%inf,The Manciple's Tale 237,data/oxford_txts/MancT_oxford.txt,"I wol go° to my tale, as I bigan.",OXFORD
willen,wol,v%pr_pl,The Manciple's Tale 257,data/oxford_txts/MancT_oxford.txt,¶What wol ye more? the crowe anon him tolde,OXFORD
slen,slain,v%ppl,The Manciple's Tale 265,data/oxford_txts/MancT_oxford.txt,And in his ire° his wif thanne hath he slain.°,OXFORD
don,doon,v%inf,The Manciple's Tale 278,data/oxford_txts/MancT_oxford.txt,"O rakel° hand, to doon so foule amis!",OXFORD
forgon,forgon,v%inf,The Manciple's Tale 295,data/oxford_txts/MancT_oxford.txt,"Now shaltow, false theef, thy song forgon,°",OXFORD
shulen,shal,v%pr_pl,The Manciple's Tale 298,data/oxford_txts/MancT_oxford.txt,Thus shal men on a traitour been awreke;°,OXFORD
shulen,shul,v%pr_pl,The Manciple's Tale 299,data/oxford_txts/MancT_oxford.txt,Thou and thin ofspring ever shul be blake,OXFORD
shulen,shul,v%pr_pl,The Manciple's Tale 300,data/oxford_txts/MancT_oxford.txt,Ne never swete noise shul ye make,OXFORD
slen,slain,v%ppl,The Manciple's Tale 302,data/oxford_txts/MancT_oxford.txt,In tokening° that thurgh thee my wif is slain.”,OXFORD
seien,seyn,v%pr_pl,The Manciple's Tale 314,data/oxford_txts/MancT_oxford.txt,"Daun° Salomon, as wise clerkes seyn",OXFORD
mouen,may,v%pr_pl,The Manciple's Tale 321,data/oxford_txts/MancT_oxford.txt,"My sone, from a feend men may hem blesse;°",OXFORD
seien,sayn,v%inf,The Manciple's Tale 353,data/oxford_txts/MancT_oxford.txt,"But he that hath misseid,° I dar wel sayn",OXFORD
don,doon,v%pr_pl,The Pardoner's Tale 469,data/oxford_txts/PardT_oxford.txt,Thurgh which they doon° the devel sacrifise,OXFORD
blouen,blow,v%inf,The Pardoner's Tale 481,data/oxford_txts/PardT_oxford.txt,To kindle and blow the fir of lecherie,OXFORD
seien,sayn,v%inf,The Pardoner's Tale 502,data/oxford_txts/PardT_oxford.txt,"Lo, how dere, shortly for to sayn",OXFORD
gon,go,v%inf,The Pardoner's Tale 543,data/oxford_txts/PardT_oxford.txt,That may go thurgh the golet° softe and swote;°,OXFORD
seien,sey,v%inf,The Pardoner's Tale 572,data/oxford_txts/PardT_oxford.txt,"And thanne wol he sey, “Sampsoun, Sampsoun.”",OXFORD
haven,han,v%pr_pl,The Pardoner's Tale 587,data/oxford_txts/PardT_oxford.txt,Of win-yeving° to hem that han justise.°,OXFORD
shulen,shul,v%pr_pl,The Pardoner's Tale 618,data/oxford_txts/PardT_oxford.txt,Shul nat allien yow with hasardours,OXFORD
gon,go,v%inf,The Pardoner's Tale 655,data/oxford_txts/PardT_oxford.txt,This dagger shal thurghout thin herte go”—,OXFORD
comen,cam,v%pt_pl,The Pardoner's Tale 671,data/oxford_txts/PardT_oxford.txt,"It was me told,° er ye cam heer, two houres;",OXFORD
slen,yslain,v%ppl,The Pardoner's Tale 673,data/oxford_txts/PardT_oxford.txt,"And sodeinly he was yslain tonight,°",OXFORD
slen,slain,v%ppl,The Pardoner's Tale 679,data/oxford_txts/PardT_oxford.txt,He hath a thousand slain this pestilence:°,OXFORD
slen,slain,v%ppl,The Pardoner's Tale 686,data/oxford_txts/PardT_oxford.txt,"“The child seith sooth,° for he hath slain this yeer",OXFORD
willen,wol,v%pr_pl,The Pardoner's Tale 699,data/oxford_txts/PardT_oxford.txt,And we wol sleen this false traitour Deeth;,OXFORD
haven,han,v%pr_pl,The Pardoner's Tale 702,data/oxford_txts/PardT_oxford.txt,"Togidres° han thise three her trouthes° plight,°",OXFORD
gon,goon,v%pr_pl,The Pardoner's Tale 706,data/oxford_txts/PardT_oxford.txt,And forth they goon towardes that village,OXFORD
haven,han,v%pr_pl,The Pardoner's Tale 708,data/oxford_txts/PardT_oxford.txt,And many a grisly ooth than han they sworn,OXFORD
sweren,sworn,v%ppl,The Pardoner's Tale 708,data/oxford_txts/PardT_oxford.txt,And many a grisly ooth than han they sworn,OXFORD
haven,han,v%pr_pl,The Pardoner's Tale 711,data/oxford_txts/PardT_oxford.txt,¶Whan they han goon nat fully° half a mile,OXFORD
haven,han,v%inf,The Pardoner's Tale 712,data/oxford_txts/PardT_oxford.txt,Right° as they wolde han troden° over a stile,OXFORD
haven,han,v%inf,The Pardoner's Tale 725,data/oxford_txts/PardT_oxford.txt,And therfore moot I han° min age stille,OXFORD
haven,han,v%inf,The Pardoner's Tale 727,data/oxford_txts/PardT_oxford.txt,"Ne deeth, allas! ne wol nat° han my lif;",OXFORD
shulen,shul,v%pr_pl,The Pardoner's Tale 733,data/oxford_txts/PardT_oxford.txt,Allas! whan shul my bones been at reste?,OXFORD
don,do,v%inf,The Pardoner's Tale 737,data/oxford_txts/PardT_oxford.txt,"But yet to me she wol nat do that grace,°",OXFORD
mouen,may,v%pr_pl,The Pardoner's Tale 742,data/oxford_txts/PardT_oxford.txt,In holy writ° ye may yourself wel rede,OXFORD
gon,go,v%inf,The Pardoner's Tale 749,data/oxford_txts/PardT_oxford.txt,I moot go thider° as I have to go.”,OXFORD
gon,go,v%inf,The Pardoner's Tale 749,data/oxford_txts/PardT_oxford.txt,I moot go thider° as I have to go.”,OXFORD
willen,wol,v%pr_pl,The Pardoner's Tale 781,data/oxford_txts/PardT_oxford.txt,"And lightly° as it comth,° so wol we spende.",OXFORD
haven,han,v%inf,The Pardoner's Tale 783,data/oxford_txts/PardT_oxford.txt,"Today, that we sholde han so fair a grace?°",OXFORD
witen,woot,v%pr_pl,The Pardoner's Tale 786,data/oxford_txts/PardT_oxford.txt,For wel ye woot that al this gold is oures—,OXFORD
seien,seyn,v%inf,The Pardoner's Tale 789,data/oxford_txts/PardT_oxford.txt,"Men wolde seyn that we were theves stronge,°",OXFORD
shulen,shul,v%pr_pl,The Pardoner's Tale 798,data/oxford_txts/PardT_oxford.txt,And two of us shul kepen subtilly°,OXFORD
shulen,shal,v%pr_pl,The Pardoner's Tale 818,data/oxford_txts/PardT_oxford.txt,"What shal we doon, what shal we to him seye?”",OXFORD
don,doon,v%inf,The Pardoner's Tale 818,data/oxford_txts/PardT_oxford.txt,"What shal we doon, what shal we to him seye?”",OXFORD
shulen,shal,v%pr_pl,The Pardoner's Tale 818,data/oxford_txts/PardT_oxford.txt,"What shal we doon, what shal we to him seye?”",OXFORD
shulen,shal,v%pr_pl,The Pardoner's Tale 821,data/oxford_txts/PardT_oxford.txt,"What we shal doon, and bringe it wel aboute.”",OXFORD
shulen,shul,v%pr_pl,The Pardoner's Tale 825,data/oxford_txts/PardT_oxford.txt,And two of us shul strenger be than oon.,OXFORD
mouen,may,v%pr_pl,The Pardoner's Tale 833,data/oxford_txts/PardT_oxford.txt,Than may we bothe our lustes° al fulfille,OXFORD
haven,han,v%pr_pl,The Pardoner's Tale 836,data/oxford_txts/PardT_oxford.txt,"To sleen the thridde, as ye han herd me seye.",OXFORD
haven,had,v%pt_pl,The Pardoner's Tale 880,data/oxford_txts/PardT_oxford.txt,For right as they had cast° his deeth bifore,OXFORD
taken,tak,v%inf,The Pardoner's Tale 886,data/oxford_txts/PardT_oxford.txt,To tak the botel ther° the poison was,OXFORD
haven,had,v%pt_pl,The Pardoner's Tale 892,data/oxford_txts/PardT_oxford.txt,"Than had thise wrecches two, er hir ending.°",OXFORD
shulen,shul,v%pr_pl,The Pardoner's Tale 912,data/oxford_txts/PardT_oxford.txt,Into the blisse of hevene shul ye gon;,OXFORD
gon,gon,v%inf,The Pardoner's Tale 912,data/oxford_txts/PardT_oxford.txt,Into the blisse of hevene shul ye gon;,OXFORD
haven,han,v%inf,The Pardoner's Tale 924,data/oxford_txts/PardT_oxford.txt,"Offren, and han min absolucioun",OXFORD
mouen,may,v%pr_pl,The Pardoner's Tale 934,data/oxford_txts/PardT_oxford.txt,For aventures° which that may bitide.,OXFORD
kissen,kiss,v%inf,The Pardoner's Tale 944,data/oxford_txts/PardT_oxford.txt,And thou shalt kiss the reliks everichon,OXFORD
shulen,shul,v%pr_pl,The Pardoner's Tale 955,data/oxford_txts/PardT_oxford.txt,Thay shul be shrined° in an hogges tord.”°,OXFORD
kissen,kiss,v%pr_pl,The Pardoner's Tale 965,data/oxford_txts/PardT_oxford.txt,I prey yow that ye kiss the Pardoner.,OXFORD
ben,wer,v%pt_pl,The Shipman's Tale 35,data/oxford_txts/ShipT_oxford.txt,Wer bothe two yborn in o° village,OXFORD
seien,seith,v%pr_pl,The Shipman's Tale 37,data/oxford_txts/ShipT_oxford.txt,"And he again, he seith nat ones nay",OXFORD
don,doon,v%inf,The Shipman's Tale 45,data/oxford_txts/ShipT_oxford.txt,"To doon plesaunce, and also greet costage.°",OXFORD
tellen,tell,v%inf,The Shipman's Tale 120,data/oxford_txts/ShipT_oxford.txt,“Dar I nat tell how that it stant with me.,OXFORD
gon,goon,v%inf,The Shipman's Tale 137,data/oxford_txts/ShipT_oxford.txt,"Ne shal I never, for to goon° to helle",OXFORD
witen,woot,v%pr_pl,The Shipman's Tale 173,data/oxford_txts/ShipT_oxford.txt,And wel ye woot that wommen naturelly,OXFORD
don,doon,v%inf,The Shipman's Tale 189,data/oxford_txts/ShipT_oxford.txt,If that yow list° to doon that° I yow praye.,OXFORD
don,doon,v%inf,The Shipman's Tale 191,data/oxford_txts/ShipT_oxford.txt,And doon to yow what plesance° and service,OXFORD
don,doon,v%inf,The Shipman's Tale 192,data/oxford_txts/ShipT_oxford.txt,"That I may doon, right as° yow list° devise.",OXFORD
deliveren,deliver,v%inf,The Shipman's Tale 200,data/oxford_txts/ShipT_oxford.txt,I wol deliver yow out of this care;°,OXFORD
mouen,may,v%pr_pl,The Shipman's Tale 205,data/oxford_txts/ShipT_oxford.txt,And lat us dine as soone as that ye may;,OXFORD
willen,wol,v%pr_pl,The Shipman's Tale 215,data/oxford_txts/ShipT_oxford.txt,"Quod she, “what, sir, how longe wol ye faste?",OXFORD
willen,wol,v%pr_pl,The Shipman's Tale 216,data/oxford_txts/ShipT_oxford.txt,How longe time wol ye rekene° and caste°,OXFORD
gon,goon,v%inf,The Shipman's Tale 222,data/oxford_txts/ShipT_oxford.txt,Shal fasting al this day elenge° goon?,OXFORD
gon,go,v%pr_pl,The Shipman's Tale 223,data/oxford_txts/ShipT_oxford.txt,"What! Lat us here° a messe,° and go we° dine.”",OXFORD
mouen,may,v%pr_pl,The Shipman's Tale 230,data/oxford_txts/ShipT_oxford.txt,"We may wel make chere° and good visage,°",OXFORD
gon,go,v%inf,The Shipman's Tale 239,data/oxford_txts/ShipT_oxford.txt,"¶To Flaundres wol I go tomorwe at day,°",OXFORD
willen,wol,v%pr_pl,The Shipman's Tale 258,data/oxford_txts/ShipT_oxford.txt,That wel I see to Brugges wol ye go.,OXFORD
gon,go,v%inf,The Shipman's Tale 258,data/oxford_txts/ShipT_oxford.txt,That wel I see to Brugges wol ye go.,OXFORD
willen,wol,v%pr_pl,The Shipman's Tale 267,data/oxford_txts/ShipT_oxford.txt,That ye me wol comande in any wise,OXFORD
willen,wol,v%pr_pl,The Shipman's Tale 268,data/oxford_txts/ShipT_oxford.txt,"It shal be doon, right as ye wol devise.°",OXFORD
preien,prey,v%inf,The Shipman's Tale 270,data/oxford_txts/ShipT_oxford.txt,I wolde prey yow; for to lene° me,OXFORD
mouen,may,v%pr_pl,The Shipman's Tale 289,data/oxford_txts/ShipT_oxford.txt,We may creaunce° whil we have a name,OXFORD
gon,gon,v%inf,The Shipman's Tale 313,data/oxford_txts/ShipT_oxford.txt,And shortly to the point right for to gon,OXFORD
don,doon,v%pr_pl,The Shipman's Tale 341,data/oxford_txts/ShipT_oxford.txt,As freendes doon whan they ben met yfere.°,OXFORD
ben,ar,v%pr_pl,The Shipman's Tale 350,data/oxford_txts/ShipT_oxford.txt,That ye in hele° ar comen hoom again.,OXFORD
shulen,shold,v%pt_pl,The Shipman's Tale 352,data/oxford_txts/ShipT_oxford.txt,"Of twenty thousand sheeld shold ye nat misse,°",OXFORD
lenen,lent,v%pt_pl,The Shipman's Tale 354,data/oxford_txts/ShipT_oxford.txt,Lent me gold; and as I can and may,OXFORD
gon,gon,v%inf,The Shipman's Tale 362,data/oxford_txts/ShipT_oxford.txt,And in his compaignye moot I gon.,OXFORD
witen,woot,v%pr_pl,The Shipman's Tale 385,data/oxford_txts/ShipT_oxford.txt,"And woot ye why? by God, as that I gesse",OXFORD
haven,han,v%pr_pl,The Shipman's Tale 386,data/oxford_txts/ShipT_oxford.txt,That ye han maad° a maner straungenesse°,OXFORD
haven,han,v%inf,The Shipman's Tale 388,data/oxford_txts/ShipT_oxford.txt,"Ye sholde han warned me, er° I had gon",OXFORD
don,doon,v%inf,The Shipman's Tale 408,data/oxford_txts/ShipT_oxford.txt,"To doon therwith min honour and my prow,°",OXFORD
answeren,answer,v%inf,The Shipman's Tale 412,data/oxford_txts/ShipT_oxford.txt,"I wol answer yow shortly, to the point.",OXFORD
haven,han,v%pr_pl,The Shipman's Tale 413,data/oxford_txts/ShipT_oxford.txt,Ye han mo slakker° dettours than am I!,OXFORD
paien,pay,v%inf,The Shipman's Tale 414,data/oxford_txts/ShipT_oxford.txt,For I wol pay yow wel and redily,OXFORD
shulen,shal,v%pr_pl,The Shipman's Tale 423,data/oxford_txts/ShipT_oxford.txt,Ye shal my joly° body have to wedde;°,OXFORD
paien,pay,v%inf,The Shipman's Tale 424,data/oxford_txts/ShipT_oxford.txt,"By God, I wol nat pay yow but abedde.",OXFORD
don,doon,v%pr_pl,The Merchant's Tale 1251,data/oxford_txts/MerT_oxford.txt,As doon thise foles° that ben seculeer.°,OXFORD
seien,sey,v%inf,The Merchant's Tale 1254,data/oxford_txts/MerT_oxford.txt,"I can nat sey, but swich a greet corage°",OXFORD
mouen,may,v%pr_pl,The Merchant's Tale 1330,data/oxford_txts/MerT_oxford.txt,"Heer may ye se, and heerby may ye preve,°",OXFORD
mouen,may,v%pr_pl,The Merchant's Tale 1330,data/oxford_txts/MerT_oxford.txt,"Heer may ye se, and heerby may ye preve,°",OXFORD
preien,prey,v%inf,The Merchant's Tale 1353,data/oxford_txts/MerT_oxford.txt,Or elles° prey to God him for to sende,OXFORD
willen,wol,v%pr_pl,The Merchant's Tale 1361,data/oxford_txts/MerT_oxford.txt,Do alwey° so as° wommen wol thee rede.°,OXFORD
haven,han,v%inf,The Merchant's Tale 1371,data/oxford_txts/MerT_oxford.txt,"Sholde han be slain; and loke,° Ester also",OXFORD
connen,can,v%pr_pl,The Merchant's Tale 1424,data/oxford_txts/MerT_oxford.txt,"They can° so muchel craft° on Wades boot,°",OXFORD
mouen,may,v%pr_pl,The Merchant's Tale 1430,data/oxford_txts/MerT_oxford.txt,Right as men may warm wex with handes plie.°,OXFORD
haven,han,v%inf,The Merchant's Tale 1432,data/oxford_txts/MerT_oxford.txt,I wol non old wif han right for this cause.°,OXFORD
haven,han,v%inf,The Merchant's Tale 1434,data/oxford_txts/MerT_oxford.txt,"That I in hir ne coude° han no plesaunce,°",OXFORD
gon,go,v%inf,The Merchant's Tale 1436,data/oxford_txts/MerT_oxford.txt,And go streight to the devel whan I die.,OXFORD
haven,had,v%pt_pl,The Merchant's Tale 1438,data/oxford_txts/MerT_oxford.txt,Yet were me lever° houndes had me eten,OXFORD
