headword,word,tag,line_number,filename,context,text_type,reason
mouen,may,v%pr_3,The Merchant's Tale 1381,data/oxford_txts/MerT_oxford.txt,Wel may the sike° man biwaille° and wepe,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1391,data/oxford_txts/MerT_oxford.txt,"They been so knit,° ther may noon harm bitide;°",OXFORD,Present 3rd sg must end in -th
tellen,tolde,v%pt_1,The Merchant's Tale 1393,data/oxford_txts/MerT_oxford.txt,"¶For which this Januarie, of whom I tolde",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
ben,be,v%pr_3,The Merchant's Tale 1404,data/oxford_txts/MerT_oxford.txt,"Blessed be God, that it shal been amended!",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 1404,data/oxford_txts/MerT_oxford.txt,"Blessed be God, that it shal been amended!",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 1417,data/oxford_txts/MerT_oxford.txt,"She shal nat passe twenty yeer, certain;",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1419,data/oxford_txts/MerT_oxford.txt,"Bet° is,” quod he, “a pike than a pikerel;°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1420,data/oxford_txts/MerT_oxford.txt,And bet than old boef is the tendre veel.°,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1422,data/oxford_txts/MerT_oxford.txt,It is but benestraw° and greet forage.°,OXFORD,Present 3rd sg must end in -th
witen,woot,v%pr_3,The Merchant's Tale 1423,data/oxford_txts/MerT_oxford.txt,"And eek thise olde widwes, God it woot,°",OXFORD,Present 3rd sg must end in -th
connen,can,v%pr_pl,The Merchant's Tale 1424,data/oxford_txts/MerT_oxford.txt,"They can° so muchel craft° on Wades boot,°",OXFORD,Present plural must end in -en or -e
listen,leste,v%pr_3,The Merchant's Tale 1425,data/oxford_txts/MerT_oxford.txt,"So muchel broken harm,° whan that hem leste,°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1428,data/oxford_txts/MerT_oxford.txt,Womman of manie scoles° half a clerk is.°,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1429,data/oxford_txts/MerT_oxford.txt,"But certeinly, a yong thing may men gie,°",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_pl,The Merchant's Tale 1430,data/oxford_txts/MerT_oxford.txt,Right as men may warm wex with handes plie.°,OXFORD,Present plural must end in -en or -e
haven,han,v%inf,The Merchant's Tale 1432,data/oxford_txts/MerT_oxford.txt,I wol non old wif han right for this cause.°,OXFORD,Infinitive must end in -en or -e
haven,hadde,v%pt_1,The Merchant's Tale 1433,data/oxford_txts/MerT_oxford.txt,"For if so were, I hadde swich mischaunce,°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,The Merchant's Tale 1434,data/oxford_txts/MerT_oxford.txt,"That I in hir ne coude° han no plesaunce,°",OXFORD,Infinitive must end in -en or -e
gon,go,v%inf,The Merchant's Tale 1436,data/oxford_txts/MerT_oxford.txt,And go streight to the devel whan I die.,OXFORD,Infinitive must end in -en or -e
haven,had,v%pt_pl,The Merchant's Tale 1438,data/oxford_txts/MerT_oxford.txt,Yet were me lever° houndes had me eten,OXFORD,Past plural must end in -en or -e
witen,woot,v%pr_3,The Merchant's Tale 1444,data/oxford_txts/MerT_oxford.txt,"That woot namore of it than woot my page,°",OXFORD,Present 3rd sg must end in -th
witen,woot,v%pr_3,The Merchant's Tale 1444,data/oxford_txts/MerT_oxford.txt,"That woot namore of it than woot my page,°",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1446,data/oxford_txts/MerT_oxford.txt,"If he ne may nat liven chast his lif,°",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 1454,data/oxford_txts/MerT_oxford.txt,"In meschief,° as a suster shal the brother;",OXFORD,Present 3rd sg must end in -th
don,do,v%inf,The Merchant's Tale 1460,data/oxford_txts/MerT_oxford.txt,I woot myselven best what I may do.,OXFORD,Infinitive must end in -en or -e
ben,be,v%pr_3,The Merchant's Tale 1462,data/oxford_txts/MerT_oxford.txt,That blosmeth er° that fruit ywoxen be;°,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1466,data/oxford_txts/MerT_oxford.txt,As laurer° thurgh the yeer is for to sene.,OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 1467,data/oxford_txts/MerT_oxford.txt,"And sin that ye han herd al min entente,°",OXFORD,Present plural must end in -en or -e
seien,seyn,v%inf,The Merchant's Tale 1472,data/oxford_txts/MerT_oxford.txt,"But atte laste, shortly for to seyn",OXFORD,Infinitive must end in -en or -e
haven,had,v%pt_pl,The Merchant's Tale 1479,data/oxford_txts/MerT_oxford.txt,"Ful litel nede° had ye, my lord so dere",OXFORD,Past plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1480,data/oxford_txts/MerT_oxford.txt,Conseil to axe° of any that is here;,OXFORD,Present 3rd sg must end in -th
holden,hold,v%pr_3,The Merchant's Tale 1490,data/oxford_txts/MerT_oxford.txt,I hold° your owene conseil is the beste.,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1490,data/oxford_txts/MerT_oxford.txt,I hold° your owene conseil is the beste.,OXFORD,Present 3rd sg must end in -th
witen,woot,v%pr_3,The Merchant's Tale 1493,data/oxford_txts/MerT_oxford.txt,"And God it woot, though I unworthy be",OXFORD,Present 3rd sg must end in -th
connen,can,v%pr_3,The Merchant's Tale 1498,data/oxford_txts/MerT_oxford.txt,I woot wel that my lord can° more than I.,OXFORD,Present 3rd sg must end in -th
durren,dar,v%pr_3,The Merchant's Tale 1503,data/oxford_txts/MerT_oxford.txt,"That dar presume, or elles thenken° it",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 1506,data/oxford_txts/MerT_oxford.txt,Ye han yourselven shewed° heer today,OXFORD,Present plural must end in -en or -e
listen,leste,v%pr_3,The Merchant's Tale 1517,data/oxford_txts/MerT_oxford.txt,"Doth now in this matere right as yow leste,°",OXFORD,Present 3rd sg must end in -th
heren,herde,v%pt_3,The Merchant's Tale 1519,data/oxford_txts/MerT_oxford.txt,"¶Justinus, that ay° stille sat and herde,°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%pr_pl,The Merchant's Tale 1522,data/oxford_txts/MerT_oxford.txt,"Sin ye han seid,° and herkneth° what I seye.",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1530,data/oxford_txts/MerT_oxford.txt,I warn yow wel it is no childes pley,OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 1533,data/oxford_txts/MerT_oxford.txt,"Wher° she be wis,° or sobre, or dronkelewe,°",OXFORD,Present 3rd sg must end in -th
connen,coud,v%pt_pl,The Merchant's Tale 1539,data/oxford_txts/MerT_oxford.txt,"Ne man ne° beest, swich as men coud devise;",OXFORD,Past plural must end in -en or -e
haven,hadde,v%pt_3,The Merchant's Tale 1541,data/oxford_txts/MerT_oxford.txt,"With any wif, if so were that she° hadde",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
wepen,wept,v%ppl,The Merchant's Tale 1544,data/oxford_txts/MerT_oxford.txt,"For God it woot, I have wept many a tere",OXFORD,Strong participle must end in -en or -e
witen,woot,v%pr_3,The Merchant's Tale 1549,data/oxford_txts/MerT_oxford.txt,"And yet, God woot, my neighebores aboute",OXFORD,Present 3rd sg must end in -th
seien,seyn,v%pr_pl,The Merchant's Tale 1551,data/oxford_txts/MerT_oxford.txt,Seyn that I have the moste stedefast° wif,OXFORD,Present plural must end in -en or -e
don,do,v%inf,The Merchant's Tale 1554,data/oxford_txts/MerT_oxford.txt,"Ye mowe, for me, right as° yow liketh do;°",OXFORD,Infinitive must end in -en or -e
ben,a,v%pr_pl,The Merchant's Tale 1555,data/oxford_txts/MerT_oxford.txt,"Aviseth yow,° ye been a man of age",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1560,data/oxford_txts/MerT_oxford.txt,Is bisy ynogh to bringen it aboute,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1563,data/oxford_txts/MerT_oxford.txt,"This is to seyn, to doon hir ful plesaunce.°",OXFORD,Present 3rd sg must end in -th
seien,seyn,v%inf,The Merchant's Tale 1563,data/oxford_txts/MerT_oxford.txt,"This is to seyn, to doon hir ful plesaunce.°",OXFORD,Infinitive must end in -en or -e
seien,sey,v%pr_pl,The Merchant's Tale 1571,data/oxford_txts/MerT_oxford.txt,"To my purpos; Placebo, what sey ye?”",OXFORD,Present plural must end in -en or -e
haven,have,v%pr_3,The Merchant's Tale 1589,data/oxford_txts/MerT_oxford.txt,For if that oon° have beaute in hir face,OXFORD,Present 3rd sg must end in -th
stonden,stant,v%pr_3,The Merchant's Tale 1590,data/oxford_txts/MerT_oxford.txt,Another stant° so in the peples grace°,OXFORD,Present 3rd sg must end in -th
gon,goon,v%inf,The Merchant's Tale 1596,data/oxford_txts/MerT_oxford.txt,And leet alle other° from his herte goon,OXFORD,Infinitive must end in -en or -e
haven,hadde,v%pt_3,The Merchant's Tale 1607,data/oxford_txts/MerT_oxford.txt,For whan that° he himself concluded hadde,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
gon,go,v%inf,The Merchant's Tale 1615,data/oxford_txts/MerT_oxford.txt,Nedeth namore° for him° to go° ne ride,OXFORD,Infinitive must end in -en or -e
maken,make,v%pr_3,The Merchant's Tale 1619,data/oxford_txts/MerT_oxford.txt,That noon of hem none argumentes make,OXFORD,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Merchant's Tale 1624,data/oxford_txts/MerT_oxford.txt,Which that° of beautee hadde greet renoun,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
haven,han,v%inf,The Merchant's Tale 1627,data/oxford_txts/MerT_oxford.txt,"Which maide, he seide, he wolde han to his wif,°",OXFORD,Infinitive must end in -en or -e
failen,faille,v%pr_3,The Merchant's Tale 1632,data/oxford_txts/MerT_oxford.txt,And shapen° that he faille nat to spede;°,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1634,data/oxford_txts/MerT_oxford.txt,"“Thanne is,” quod he, “no thing may me displese",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1634,data/oxford_txts/MerT_oxford.txt,"“Thanne is,” quod he, “no thing may me displese",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1638,data/oxford_txts/MerT_oxford.txt,Ther may no man han parfit° blisses two,OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 1638,data/oxford_txts/MerT_oxford.txt,Ther may no man han parfit° blisses two,OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1639,data/oxford_txts/MerT_oxford.txt,"This is to seye, in erthe and eek° in hevene.",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1642,data/oxford_txts/MerT_oxford.txt,Yet is ther so parfit felicitee,OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 1645,data/oxford_txts/MerT_oxford.txt,That I shal lede now so mery° a lif,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1648,data/oxford_txts/MerT_oxford.txt,For sith that verray° hevene is boght so dere,OXFORD,Present 3rd sg must end in -th
don,don,v%pr_pl,The Merchant's Tale 1651,data/oxford_txts/MerT_oxford.txt,As alle wedded men don with hir wivis,OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1652,data/oxford_txts/MerT_oxford.txt,Come to the blisse ther° Crist eterne on live° is?,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1653,data/oxford_txts/MerT_oxford.txt,"This is my drede,° and ye, my bretheren tweye",OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 1659,data/oxford_txts/MerT_oxford.txt,"But seide, “Sire, so° ther be noon obstacle",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1661,data/oxford_txts/MerT_oxford.txt,And of° his mercy may so for yow wirche,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_pl,The Merchant's Tale 1663,data/oxford_txts/MerT_oxford.txt,Ye may repente of wedded mannes lif,OXFORD,Present plural must end in -en or -e
seien,seyn,v%pr_pl,The Merchant's Tale 1664,data/oxford_txts/MerT_oxford.txt,In which ye seyn ther is no wo ne strif.,OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1664,data/oxford_txts/MerT_oxford.txt,In which ye seyn ther is no wo ne strif.,OXFORD,Present 3rd sg must end in -th
forbeden,forbede,v%pr_3,The Merchant's Tale 1665,data/oxford_txts/MerT_oxford.txt,"And elles,° God forbede but he sente°",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1670,data/oxford_txts/MerT_oxford.txt,Paraunter° she may be your purgatorie!,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1671,data/oxford_txts/MerT_oxford.txt,"She may be Goddes mene,° and Goddes whippe;",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 1672,data/oxford_txts/MerT_oxford.txt,Than shal your soule up to hevene skippe,OXFORD,Present 3rd sg must end in -th
shulen,shul,v%pr_pl,The Merchant's Tale 1674,data/oxford_txts/MerT_oxford.txt,"I hope to God, herafter shul ye knowe,°",OXFORD,Present plural must end in -en or -e
shulen,shal,v%pr_3,The Merchant's Tale 1676,data/oxford_txts/MerT_oxford.txt,"In mariage, ne never mo° shal be",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_pl,The Merchant's Tale 1677,data/oxford_txts/MerT_oxford.txt,That yow shal lette° of your savacioun,OXFORD,Present plural must end in -en or -e
haven,have,v%pr_3,The Merchant's Tale 1688,data/oxford_txts/MerT_oxford.txt,"“Fareth now wel,° God have yow in his grace.”°",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 1690,data/oxford_txts/MerT_oxford.txt,"Han take hir leve,° and ech of hem of other.°",OXFORD,Present plural must end in -en or -e
shulen,shal,v%pr_3,The Merchant's Tale 1695,data/oxford_txts/MerT_oxford.txt,Shal wedded be unto this Januarie.,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1700,data/oxford_txts/MerT_oxford.txt,But finally ycomen is the day,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1712,data/oxford_txts/MerT_oxford.txt,Al ful of joye and blisse is the paleis,OXFORD,Present 3rd sg must end in -th
seien,seyn,v%inf,The Merchant's Tale 1729,data/oxford_txts/MerT_oxford.txt,"And certeinly, I dar right wel seyn this",OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1730,data/oxford_txts/MerT_oxford.txt,"Ymenëus, that God of wedding is",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1736,data/oxford_txts/MerT_oxford.txt,"To smal is bothe thy penne, and eek thy tonge",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1739,data/oxford_txts/MerT_oxford.txt,Ther is swich mirthe that it may nat be writen;,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1739,data/oxford_txts/MerT_oxford.txt,Ther is swich mirthe that it may nat be writen;,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_pl,The Merchant's Tale 1740,data/oxford_txts/MerT_oxford.txt,"Assayeth° it yourself, than may ye witen°",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1750,data/oxford_txts/MerT_oxford.txt,This Januarie is ravisshed° in a traunce,OXFORD,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Merchant's Tale 1755,data/oxford_txts/MerT_oxford.txt,"But nathelees, yet hadde he greet pitee,°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
ben,is,v%pr_3,The Merchant's Tale 1759,data/oxford_txts/MerT_oxford.txt,"Al my corage,° it is so sharp and kene;",OXFORD,Present 3rd sg must end in -th
forbeden,forbede,v%pr_3,The Merchant's Tale 1761,data/oxford_txts/MerT_oxford.txt,But God forbede that I dide al my might!°,OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Merchant's Tale 1782,data/oxford_txts/MerT_oxford.txt,Til fresshe May wol rewen° on his peine.,OXFORD,Present 3rd sg must end in -th
don,do,v%inf,The Merchant's Tale 1791,data/oxford_txts/MerT_oxford.txt,Entendeth° for to do thee vileinie.°,OXFORD,Infinitive must end in -en or -e
mouen,may,v%pr_3,The Merchant's Tale 1796,data/oxford_txts/MerT_oxford.txt,No lenger may the body of him sojurne°,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1798,data/oxford_txts/MerT_oxford.txt,"Night with his mantel, that is derk and rude,°",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1800,data/oxford_txts/MerT_oxford.txt,For which° departed is this lusty route°,OXFORD,Present 3rd sg must end in -th
gon,goon,v%pr_pl,The Merchant's Tale 1804,data/oxford_txts/MerT_oxford.txt,And whan they sie° hir time goon to reste.,OXFORD,Present plural must end in -en or -e
mouen,may,v%pr_3,The Merchant's Tale 1814,data/oxford_txts/MerT_oxford.txt,"“For Goddes love, as sone as it may be",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 1816,data/oxford_txts/MerT_oxford.txt,And they han doon right as he wol devise.°,OXFORD,Present plural must end in -en or -e
willen,wol,v%pr_3,The Merchant's Tale 1816,data/oxford_txts/MerT_oxford.txt,And they han doon right as he wol devise.°,OXFORD,Present 3rd sg must end in -th
comen,come,v%pr_3,The Merchant's Tale 1830,data/oxford_txts/MerT_oxford.txt,Er time come that I wil doun descende.°,OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 1832,data/oxford_txts/MerT_oxford.txt,"“Ther nis no° werkman, whatsoever he be",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1833,data/oxford_txts/MerT_oxford.txt,That° may both werke wel and hastily;,OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Merchant's Tale 1834,data/oxford_txts/MerT_oxford.txt,This wol be doon at leiser parfitly.,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1835,data/oxford_txts/MerT_oxford.txt,It is no fors° how longe that we pleye;,OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 1837,data/oxford_txts/MerT_oxford.txt,And blessed be the yok that we been inne,OXFORD,Present 3rd sg must end in -th
mouen,mow,v%pr_pl,The Merchant's Tale 1838,data/oxford_txts/MerT_oxford.txt,For in our actes we mow do no sinne.,OXFORD,Present plural must end in -en or -e
don,do,v%inf,The Merchant's Tale 1838,data/oxford_txts/MerT_oxford.txt,For in our actes we mow do no sinne.,OXFORD,Infinitive must end in -en or -e
mouen,may,v%pr_3,The Merchant's Tale 1839,data/oxford_txts/MerT_oxford.txt,A man may do no sinne with his wif,OXFORD,Present 3rd sg must end in -th
don,do,v%inf,The Merchant's Tale 1839,data/oxford_txts/MerT_oxford.txt,A man may do no sinne with his wif,OXFORD,Infinitive must end in -en or -e
haven,han,v%pr_pl,The Merchant's Tale 1841,data/oxford_txts/MerT_oxford.txt,For we han leve to pleye us° by the lawe.”,OXFORD,Present plural must end in -en or -e
witen,wot,v%pr_3,The Merchant's Tale 1851,data/oxford_txts/MerT_oxford.txt,¶But God wot° what that° May thoughte in hir herte,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1856,data/oxford_txts/MerT_oxford.txt,"Now day is come, I may no lenger wake.”",OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 1862,data/oxford_txts/MerT_oxford.txt,"For every labour° somtime moot han reste,°",OXFORD,Infinitive must end in -en or -e
mouen,may,v%pr_3,The Merchant's Tale 1863,data/oxford_txts/MerT_oxford.txt,Or elles longe may he nat endure;,OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1864,data/oxford_txts/MerT_oxford.txt,"This is to seyn, no lives° creature",OXFORD,Present 3rd sg must end in -th
seien,seyn,v%inf,The Merchant's Tale 1864,data/oxford_txts/MerT_oxford.txt,"This is to seyn, no lives° creature",OXFORD,Infinitive must end in -en or -e
tellen,tell,v%inf,The Merchant's Tale 1872,data/oxford_txts/MerT_oxford.txt,Tell thy wo? She wole alwey seye ‘nay’;,OXFORD,Infinitive must end in -en or -e
willen,wol,v%pr_3,The Merchant's Tale 1873,data/oxford_txts/MerT_oxford.txt,"Eek if thou speke, she wol thy wo biwreie;°",OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 1874,data/oxford_txts/MerT_oxford.txt,"God be thin help, I can no bettre seie.”",OXFORD,Present 3rd sg must end in -th
shulen,shal,v%pr_3,The Merchant's Tale 1890,data/oxford_txts/MerT_oxford.txt,A bride shal nat eten° in the halle,OXFORD,Present 3rd sg must end in -th
gon,go,v%inf,The Merchant's Tale 1892,data/oxford_txts/MerT_oxford.txt,Ypassed been; than lat hir go to feste.,OXFORD,Infinitive must end in -en or -e
sitten,sit,v%pr_3,The Merchant's Tale 1895,data/oxford_txts/MerT_oxford.txt,"In halle sit this Januarie, and May",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1896,data/oxford_txts/MerT_oxford.txt,As fresh as is the brighte someres° day.,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1899,data/oxford_txts/MerT_oxford.txt,"And seide, “Seinte Marie! how may this be",OXFORD,Present 3rd sg must end in -th
ben,is,v%pr_3,The Merchant's Tale 1901,data/oxford_txts/MerT_oxford.txt,"Is he ay sik,° or how may this bitide?”°",OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1901,data/oxford_txts/MerT_oxford.txt,"Is he ay sik,° or how may this bitide?”°",OXFORD,Present 3rd sg must end in -th
haven,han,v%pr_pl,The Merchant's Tale 1922,data/oxford_txts/MerT_oxford.txt,Whan ye han been in chambre out of this halle,OXFORD,Present plural must end in -en or -e
gon,go,v%pr_pl,The Merchant's Tale 1923,data/oxford_txts/MerT_oxford.txt,That alle ye go see this Damian;,OXFORD,Present plural must end in -en or -e
ben,a,v%pr_3,The Merchant's Tale 1924,data/oxford_txts/MerT_oxford.txt,"Doth him disport,° he is a gentil man;",OXFORD,Present 3rd sg must end in -th
sitten,sit,v%pr_3,The Merchant's Tale 1934,data/oxford_txts/MerT_oxford.txt,Doun by his beddes side sit she than,OXFORD,Present 3rd sg must end in -th
mouen,may,v%pr_3,The Merchant's Tale 1935,data/oxford_txts/MerT_oxford.txt,Confortinge him as goodly° as she may.,OXFORD,Present 3rd sg must end in -th
discoveren,discover,v%pr_pl,The Merchant's Tale 1942,data/oxford_txts/MerT_oxford.txt,“Mercy! And that ye nat discover° me;,OXFORD,Present plural must end in -en or -e
ben,be,v%pr_3,The Merchant's Tale 1943,data/oxford_txts/MerT_oxford.txt,"For I am deed,° if that this thing be kid.”°",OXFORD,Present 3rd sg must end in -th
geten,get,v%pr_pl,The Merchant's Tale 1945,data/oxford_txts/MerT_oxford.txt,And wente hir wey; ye get namore of° me.,OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1946,data/oxford_txts/MerT_oxford.txt,¶But unto Januarie ycomen is she,OXFORD,Present 3rd sg must end in -th
sitten,sit,v%pr_3,The Merchant's Tale 1947,data/oxford_txts/MerT_oxford.txt,That on his beddes side sit° ful softe.,OXFORD,Present 3rd sg must end in -th
gon,gon,v%inf,The Merchant's Tale 1950,data/oxford_txts/MerT_oxford.txt,She feined hir° as that she moste gon,OXFORD,Infinitive must end in -en or -e
casten,caste,v%pt_3,The Merchant's Tale 1954,data/oxford_txts/MerT_oxford.txt,And in the privee° softely it caste.,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
awaken,awaked,v%ppl,The Merchant's Tale 1957,data/oxford_txts/MerT_oxford.txt,"That sleep,° til that the coughe hath him awaked;",OXFORD,Strong participle must end in -en or -e
haven,han,v%inf,The Merchant's Tale 1959,data/oxford_txts/MerT_oxford.txt,"He wolde of hir,° he seide, han som plesaunce",OXFORD,Infinitive must end in -en or -e
ben,be,v%pr_3,The Merchant's Tale 1962,data/oxford_txts/MerT_oxford.txt,But lest that precious° folk be with me wrooth,OXFORD,Present 3rd sg must end in -th
seien,seyn,v%pr_pl,The Merchant's Tale 1972,data/oxford_txts/MerT_oxford.txt,"(For alle thing hath time,° as seyn thise clerkes)",OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1975,data/oxford_txts/MerT_oxford.txt,"That knoweth that non act is causelees,°",OXFORD,Present 3rd sg must end in -th
holden,hold,v%inf,The Merchant's Tale 1976,data/oxford_txts/MerT_oxford.txt,"He deme° of al, for I wol hold my pees.",OXFORD,Infinitive must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1977,data/oxford_txts/MerT_oxford.txt,"But sooth° is this, how that this fresshe May",OXFORD,Present 3rd sg must end in -th
connen,can,v%pr_3,The Merchant's Tale 1980,data/oxford_txts/MerT_oxford.txt,That from hir herte she ne drive° can,OXFORD,Present 3rd sg must end in -th
haven,hadde,v%pt_3,The Merchant's Tale 1985,data/oxford_txts/MerT_oxford.txt,Though he namore hadde than his sherte.”,OXFORD,"Weak pt sg must end in -ed, -d, or -t"
mouen,may,v%pr_pl,The Merchant's Tale 1987,data/oxford_txts/MerT_oxford.txt,Heer may ye se how excellent franchise°,OXFORD,Present plural must end in -en or -e
ben,is,v%pr_3,The Merchant's Tale 1988,data/oxford_txts/MerT_oxford.txt,"In wommen is, whan they hem narwe avise.°",OXFORD,Present 3rd sg must end in -th
ben,be,v%pr_3,The Merchant's Tale 1989,data/oxford_txts/MerT_oxford.txt,"Som tyrant° is, as ther be many oon",OXFORD,Present 3rd sg must end in -th
haven,han,v%inf,The Merchant's Tale 1991,data/oxford_txts/MerT_oxford.txt,Which° wolde han lete him sterven° in the place,OXFORD,Infinitive must end in -en or -e
haven,han,v%inf,The Merchant's Tale 1992,data/oxford_txts/MerT_oxford.txt,Wel rather than han graunted him hir grace;°,OXFORD,Infinitive must end in -en or -e
shulen,shal,v%pr_3,The Merchant's Tale 2000,data/oxford_txts/MerT_oxford.txt,For it shal be right as° he wol devise.°,OXFORD,Present 3rd sg must end in -th
willen,wol,v%pr_3,The Merchant's Tale 2000,data/oxford_txts/MerT_oxford.txt,For it shal be right as° he wol devise.°,OXFORD,Present 3rd sg must end in -th
twisten,twiste,v%pt_3,The Merchant's Tale 2005,data/oxford_txts/MerT_oxford.txt,"She taketh him by the hand, and harde him twiste°",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
wenden,wente,v%pt_3,The Merchant's Tale 2007,data/oxford_txts/MerT_oxford.txt,"And bad him been al hool,° and forth she wente",OXFORD,"Weak pt sg must end in -ed, -d, or -t"
