text,original_scansion,predicted_scansion,dataset_split,filename,match
Of Theseus and he ful sone hem sente,u SuS u S u Sx u Sx,u SuS u S u Sx u Sx,dev,KnT_gui_complete.csv,yes
That he ful sone hath plesed every part,u S u Sx u Su Sxu S,u S u Sx u Sx Sxu u,dev,KnT_gui_complete.csv,no
With floures white blew yelowe and rede,u Su Su S uSx u Sx,u Su Sx u uSx u Sx,dev,PF_gui_complete.csv,no
Ther as she lay this noble wif Lucresse,u S u S u Su S uSx,u S u S u Su S uSx,dev,LGW_gui_complete.csv,yes
And sith he hath to see me swich delit,u S u S u S u S uS,u S u S u S u S uS,dev,TC2_gui_complete.csv,yes
Than may men by this ordre wel discerne,u S u S u Su S uSx,u S u S u Sx S uSx,dev,KnT_gui_complete.csv,no
Lo here a dede of men and that a right,u Sx u Sx u S u S u S,u Sx u Sx u S u S u S,dev,LGW_gui_complete.csv,yes
And first he gan to sike and eft to grone,u S u S u Sx u S u Sx,u S u S u Sx u S u Sx,dev,TC1_gui_complete.csv,yes
I wol yow tellen every del,u S u Su Sxu S,u S u Su Sxu u,dev,HF_gui_complete.csv,no
He gan to loken up with eyen lighte,u S u Su S u Su Sx,u S u Sx S u Su Sx,dev,KnT_gui_complete.csv,no
His Almageste and bookes grete and smale,u SuSx u Su Sx u Sx,u S u Su Sx u Sx,dev,MilT_gui_complete.csv,no
This duk wol han a cours at him or tweie,u S u S u S u S u S,u S u S u S u S u S,dev,KnT_gui_complete.csv,yes
Her liketh wel his port and his manere,u Su S u S u S uSx,u Su S u S u S uSx,dev,LGW_gui_complete.csv,yes
And they brende al the cornes in that lond,u S ux S u Su S u S,u S ux S u Su S u S,dev,MkT_gui_complete.csv,yes
And pinnes for to yeven faire wives,u Su S u Su Sx uS,u Sx S S ux Sx Sx,dev,GP_gui_complete.csv,no
Though they gon in ful badde lese,u S u S u Su Sx,u S u S u Sx Sx,dev,HF_gui_complete.csv,no
Ful evel reherse it I can,u Su Sux S u S,u Su Sux S u S,dev,BD_gui_complete.csv,yes
And she gan kisse his brest that herde this,u S u Sx u S u Su S,u S u Sx u S u Sx u,dev,SNT_gui_complete.csv,no
To come into it out of doute,u Sx uS u S u Sx,u Sx uS u S u Sx,dev,HF_gui_complete.csv,yes
And have his tribulacioun withal,u Sx u SuSuS uS,u Sx u SuSuS Sxx,dev,WBPro_gui_complete.csv,no
And likerous folk after that they be dede,u SuS u Su S u S xx,u Sux S uS u S u Sx,dev,PF_gui_complete.csv,no
The false theef what hath she do,u Su S u S u S,u Su S u S u S,dev,BD_gui_complete.csv,yes
For when he saugh that she abood so longe,u S u S u S uS u Sx,u S u S u S uS u Sx,dev,TC5_gui_complete.csv,yes
And sikerly ther trowed many a man,u SuS u Su Sx u S,u SuS u Su Sx u S,dev,KnT_gui_complete.csv,yes
As gode folk han for goodnesse,u Su S u S uSx,u Su S u S uSx,dev,HF_gui_complete.csv,yes
Janicula men of that throp him calle,uSuS u S u S u Sx,uS u S u S u Sx,dev,ClT_gui_complete.csv,no
Gold hewen helmes hauberks cotearmures,u Su Sx uS uSuSx,u Su Su S Sx,dev,KnT_gui_complete.csv,no
Either on morwes or on evens,uS u Sx u S uS,u S uS u S u,dev,HF_gui_complete.csv,no
For al to litel hath she with us be,u S u Su S u S u S,u S u Su S u S u S,dev,TC4_gui_complete.csv,yes
In other maner than ye heer me seye,u Su Su S u S u S,u Su Su S u S u S,dev,FranT_gui_complete.csv,yes
A whit cote and a blew hood wered he,u S ux S u S u Su S,u S ux S u S u Su S,dev,GP_gui_complete.csv,yes
And somme of hem she graunted sone,u Sx u S u Su Sx,u Sx u S u Su Sx,dev,HF_gui_complete.csv,yes
On foure halves of the hous aboute,u Su Su S u S uSx,u Sx uSu S u S uSx,dev,MilT_gui_complete.csv,no
To lene a man a noble or two or three,u Sx u S u Su S x u S,u Sx u S u Su S u S u,dev,CYT_gui_complete.csv,no
This markis in his herte longeth so,u Su S u Su Su S,u Su S u Sx uS u,dev,ClT_gui_complete.csv,no
Wherfor I of your lordship yow biseche,uS u S u Su S uSx,uS u S u Su S uSx,dev,TC2_gui_complete.csv,yes
By him shul other men corrected be,u S u Su S uSu S,u S u Su S uSu S,dev,WBPro_gui_complete.csv,yes
She is honoured overal ther she goth,x u SuS uSu S u S,x u SuS uSu S u S,dev,WBPro_gui_complete.csv,yes
Clothes of gold and satins riche of hewe,uS u S u Su Sx u Sx,S u S u Su Sx u Sx,dev,MLT_gui_complete.csv,no
As any lover to his lady shal,u Su Su S u Su S,u Su Su S u Su S,dev,FranT_gui_complete.csv,yes
To do to Nature honour and plesaunce,u S u Sux Su S uSx,u S u Sux uS S uSx,dev,PF_gui_complete.csv,no
By even acorde and on hir wey they wende,u Sx uSx u S u S u Sx,u Su Sx u S u S u Sx,dev,PF_gui_complete.csv,no
And seide Lord is there swich blisse among,u Su S u Sx u Sx uS,u Su S u Sx u Sx uS,dev,TC2_gui_complete.csv,yes
Nay than quod he I shrewe us bothe two,u S u S u Sx u Su S,u S u S u Sx u Su S,dev,NPT_gui_complete.csv,yes
No thing but wel and sodeinly avised,u S u S u SuS uSx,u S u S u SuS uSx,dev,TC3_gui_complete.csv,yes
That he nold doon his peine and al his might,u S u S u Sx u S u S,u S u S u Sx u S u S,dev,TC5_gui_complete.csv,yes
Turne us every dreem to gode,ux S uSu S u Sx,u S Sxu S u Sx,dev,HF_gui_complete.csv,no
Upon us wrecched wommen lat thou falle,uS u Su Su S u Sx,uS u Su Su S u Sx,dev,KnT_gui_complete.csv,yes
Sik lay the goode man whos the place is,u S u Sx u S u Su S,ux S u Sx S S u Su S,dev,SumT_gui_complete.csv,no
And shortly so his peines him torente,u Su S u Su S uSx,u Su S u Su S uSx,dev,TC4_gui_complete.csv,yes
Be drawe and lat se wher the cut wol falle,u Sx u S u S u S u Sx,u Sx u S u S u S u Sx,dev,PardT_gui_complete.csv,yes
And if that I be giltif do me deie,u S u S u Su S u S,u S u S u SuS S u S,dev,TC3_gui_complete.csv,no
In ronnen for to gauren on this man,u Su S u Su S u S,u Su S u Su S u S,dev,MilT_gui_complete.csv,yes
So whan it liked hir to goon to reste,u S u Su S u S u Sx,u S u Su S u S u Sx,dev,TC2_gui_complete.csv,yes
I trowe it cam me kindely,u Sx u S u SuS,u Sx u S u SuS,dev,BD_gui_complete.csv,yes
Right as a wolf that fint a lomb aloon,u S u S u S u S uS,u S u S u S u S uS,dev,LGW_gui_complete.csv,yes
Than tolde he me how oon Latumius,u Sx u S u S uSuS,u Sx u S u S uSx,dev,WBPro_gui_complete.csv,no
Be war from hir that in thy bosom slepeth,u S u S u S u Su Sx,u S u S u S u Su Sx,dev,SumT_gui_complete.csv,yes
Now wol I graunten of my magestee,u S u Su S u SuS,u S u Su S u SuS,dev,MerT_gui_complete.csv,yes
Me met thus in my bed al naked,x u S u S u S uS,u S u S u S u Sx,dev,BD_gui_complete.csv,no
Of thinges that ben maad more subtilly,u Su S u S ux SuS,u Su S u S ux SuS,dev,SqT_gui_complete.csv,yes
That he yow hadde an hundred frankes paied,u S u Sx u Su Sx uS,u S u Sx u Su Su Su,dev,ShipT_gui_complete.csv,no
And subtil in that crafte over any wight,u Su S u Sx ux Su S,u Su S u Sx uS uS u,dev,Anelida_gui_complete.csv,no
Were impossible to my wit,ux SuSu S u S,ux Sux S u S,dev,HF_gui_complete.csv,no
And ye maistresses in your olde lif,u S uSu S u Su S,u S uS u S ux S,dev,PhyT_gui_complete.csv,no
And sey my dere herte that his sorwe,u S u Su Su S u Sx,u S u Su Su S u Sx,dev,TC3_gui_complete.csv,yes
That thilke day was perilous to thee,u Su S u SuS u S,u Su S u S u S,dev,NPT_gui_complete.csv,no
O worthy gentil Alisaundre allas,u Su Su SuSx uS,u Su Su Sxx uS,dev,MkT_gui_complete.csv,no
And greet renoun and knowen name,u S uS u Su Sx,u S uS u Su Sx,dev,HF_gui_complete.csv,yes
Of licoris or any cetewale,u SuS u Su SuSx,u Sux u Sx Sx,dev,MilT_gui_complete.csv,no
He wiped his heed namore dorste he seyn,u Su S u Sux Sx u S,u Su S u Sux Sx u S,dev,WBPro_gui_complete.csv,yes
But thurgh his magik for a wike or tweye,u S u Su S u Sx u S,u S u Su S u Sx u S,dev,FranT_gui_complete.csv,yes
Nature ne art ne coude him nat amende,uSx u S u Sx u S uSx,uSx u S u Sx u S uSx,dev,SqT_gui_complete.csv,yes
Continuelly lastinge unto our age,uSuS uSx uS u Sx,ux S uS u Sx,dev,ShipT_gui_complete.csv,no
That is so ofte dampned to be deed,u S u Su Su S u S,u S u Su Su S u S,dev,SNT_gui_complete.csv,yes
So inly fair and goodly as is she,u Su S u Su S u S,u Su S u Su S u S,dev,TC3_gui_complete.csv,yes
Til Crist had boght us with his blood again,u S u S u S u S uS,u S u S u S u S uS,dev,PardT_gui_complete.csv,yes
But it were I for I can in a throwe,u S ux S u S u S u Sx,u S ux S u S u S u Sx,dev,TC2_gui_complete.csv,yes
Ne coude by an hondred thousand deel,u Su S u Su Su S,u Su S u Su Su S,dev,MancT_gui_complete.csv,yes
And freendly tales and with mery chere,u Su Su S u Su Sx,u Su Su S u Su Sx,dev,TC2_gui_complete.csv,yes
Of goodlihed so wel besey,u SuS u S uS,u S u S u,dev,BD_gui_complete.csv,no
Ector quod they what goost may yow enspire,uS u S u S u S uSx,uS u S u S u S uSu,dev,TC4_gui_complete.csv,no
That in his hous was lord right as him liste,u S u S u S u S u Sx,u S u S u S u S u Sx,dev,LGW_gui_complete.csv,yes
How that the hoper wagges til and fra,u S u Su Su S u S,u S u SuS Su S u Sx,dev,RvT_gui_complete.csv,no
But seen his lady shal he never mo,u S u Su S u Su S,u S u Su S u Su S,dev,KnT_gui_complete.csv,yes
And he slow Cacus in a cave of stoon,u S u Su S u Sx u S,u S u Su S u Sx u S,dev,MkT_gui_complete.csv,yes
On either halfe of ful gret difference,u Su Sx u S u SuSx,u Su Sx S u S Sxx,dev,PF_gui_complete.csv,no
Pandare which that in the parlement,uSu S u S u SuS,uSu S u S u SuS,dev,TC4_gui_complete.csv,yes
That out of Surrie hath by lettres knowe,u S u Su S u Su Sx,u S u Su S u Su Sx,dev,MLT_gui_complete.csv,yes
He moot as wel seie o word as another,u S u S u S u S uSx,u S u S u S u S uSu,dev,GP_gui_complete.csv,no
With the white coroune clad in grene,S u Sx uSu S u Sx,u S ux uSx u S Sx,dev,LGW_FPro_gui_complete.csv,no
He hadde eek wenches at his retenue,u Sx u Su S u SuS,u Sx u Su S u SuS,dev,FriT_gui_complete.csv,yes
Thoughte I as greet a fame han shrewes,ux S u S u Sx u Sx,ux S u S u Sx u Su,dev,HF_gui_complete.csv,no
Ne dar to Love for min unliklinesse,u S u Sx u S uSuSx,u S u Su S S SuSx,dev,TC1_gui_complete.csv,no
Or hastow with som quene al night yswonke,u Su S u Sx u S uSx,u Su S u Sx u S u,dev,MancPro_gui_complete.csv,no
And that I rede us sone to biginne,u S u Sx u Su S uSx,u S u Sx u Sx S uSx,dev,TC3_gui_complete.csv,no
And Troilus wel waxen was in highte,u SuS u Su S u Sx,u SuS u Su u u Sx,dev,TC5_gui_complete.csv,no
But though that Salomon spak swich a word,u S u SuS u S u S,u S u SuS u S u S,dev,MerT_gui_complete.csv,yes
As fresshe as men had writen hem there,u Sx u S u Su S xx,u Sx u S u Su S Sx,dev,HF_gui_complete.csv,no
Whan that she saw hir time upon a day,u S u S u Sx uS u S,u S u S u Sx uS u S,dev,WBT_gui_complete.csv,yes
Or leest of reputacion wol she take,u S u SuSu S u Sx,u S u Su S u Sx,dev,MancT_gui_complete.csv,no
Me mette Awake to me he seide,u Sx uSx u S u Sx,u Sx uSx u S u Sx,dev,HF_gui_complete.csv,yes
Ther cam a knight upon a stede of bras,u S u S uS u Sx u S,u S u S uS u Sx u S,dev,SqT_gui_complete.csv,yes
And yeve me grace my lord to see,u Sx u Sx u S u S,u Sx u Sx u S u S,dev,BD_gui_complete.csv,yes
Lo which a greet thing is affeccioun,u S u S u S uSuS,u S u S u S uSuS,dev,MilT_gui_complete.csv,yes
And whan he hath so fer ywent,u S u S u S uS,u S u S u S uS,dev,HF_gui_complete.csv,yes
Is it swich peril with him for to mete,u S u Su S u S u Sx,u S u Su S u S u Sx,dev,PardT_gui_complete.csv,yes
Thanne is a wif the fruit of his tresor,ux S u S u S u S uS,ux S u S u S u S uS,dev,MerT_gui_complete.csv,yes
To wis is he to do so gret a vice,u S u S u S u S u Sx,u S u S u S u S u Sx,dev,TC2_gui_complete.csv,yes
Of which he fond but botmelees bihestes,u S u S u SuS uSx,u S u S u xS Sx,dev,TC5_gui_complete.csv,no
He took himself a greet profit therby,u S uS u S uS uS,u S uS u S uS uS,dev,FriT_gui_complete.csv,yes
Beth swich as I to yow have been and shal,u S u S u S ux S u S,u S u S u S ux S u S,dev,SqT_gui_complete.csv,yes
Which that men clepe spousaille or wedlok,u S u Sx uSu S uS,u S u Sx u S Su,dev,ClT_gui_complete.csv,no
Of gold ful riche in which ther was ybete,u S u Sx u S u S uSx,u S u Sx u S u S uSx,dev,KnT_gui_complete.csv,yes
Deiphebus which that comen was of kinde,uSu S u Su S u Sx,uSu S u Su S u Sx,dev,TC2_gui_complete.csv,yes
Of hir array so richely biseie,u S uS u SuS uS,u S uS u SuS ux,dev,ClT_gui_complete.csv,no
And after that with sharpe speres stronge,u Su S u Su Su Sx,u Su S u Sx Su Sx,dev,KnT_gui_complete.csv,no
To whom bothe hevene and erthe and see is sene,u S ux Sux S ux S u S xx,u S ux Sxx u Sx u S u Sx,dev,KnT_gui_complete.csv,no
My wif by see as wel as he hir sente,u S u S u S u S u Sx,u S u S u S u S u Sx,dev,MLT_gui_complete.csv,yes
Til he was in a marlepit yfalle,u S u S u SuS uSx,u S u S u S uSx,dev,MilT_gui_complete.csv,no
And after I go telle it two or three,u Su S u Sx u S u S,u Su S u Sx u S u S,dev,TC3_gui_complete.csv,yes
She shal nat passe twenty yeer certain,u S u Su Su S uS,u S u Sx Su S uS,dev,MerT_gui_complete.csv,no
It semeth nat that love dooth yow longe,u Su S u Su S u Sx,u Su S u Sx u S ux,dev,TC2_gui_complete.csv,no
At Rome she hadde been and at Boloigne,u Sx u Su S u S uSx,u Sx u ux S u S uSx,dev,GP_gui_complete.csv,no
Noot I nat why that me were lever slepe,u S u S u x Su Su Sx,u S u S u S ux Su Sx,dev,MancPro_gui_complete.csv,no
And whan my tale ybrought is to an ende,u S u Sx uS u S u Sx,u S u Sx uS u S u Sx,dev,TC3_gui_complete.csv,yes
For that my lord daun John was come again,u S u S u S u Sx uS,u S u S u S u Sx uS,dev,ShipT_gui_complete.csv,yes
His fere and he withouten any gide,u Sx u S uSu Su Sx,u Sx u S uSu Sx Sx,dev,LGW_gui_complete.csv,no
So coude he him governe in swich servise,u Sx u S uSx u S uSx,u Sx u S uSx u S uSx,dev,TC3_gui_complete.csv,yes
That is his heritage of verray kinde,u S u SuSx u Su Sx,u S u SuSx u Su Sx,dev,SumPro_gui_complete.csv,yes
For men han ever a likerous appetit,u S u S u Sxu SuS,u S u S u Sxu u,dev,MancT_gui_complete.csv,no
Right wel quod she my lord for in good fey,u S u S u S u S u S,u S u S u S u S u S,dev,ClT_gui_complete.csv,yes
Biheld the toures heighe and eek the halles,uS u Su Sx u S u Sx,uS u Su Sx u S u Su,dev,TC5_gui_complete.csv,no
That with the worse at night homward they fledden,u S u Sx u S uS u Su,u S u Su u S uS u Sx,dev,TC4_gui_complete.csv,no
Than oghte she be min thourgh hir mercy,u Su S u S u S uS,u Sx u S u S u Su,dev,PF_gui_complete.csv,no
Whan Troye broght was to destruccioun,u Su S u S uSuS,u Su S u S ux,dev,LGW_gui_complete.csv,no
Unto his asking whan that I it herde,uS u Su S u S u Sx,uS u Su S u S u Sx,dev,LGW_FPro_gui_complete.csv,yes
So gentil plee in love or other thing,u Su S u Sx u Su S,u Su S u Sx u S S,dev,PF_gui_complete.csv,no
She seid How shal he doon and Ich also,u S u S u S u S uS,u S u S u S u S uS,dev,TC4_gui_complete.csv,yes
And so bifel whan comen was the time,u S uS u Su S u Sx,u S uS u Su S u Sx,dev,TC1_gui_complete.csv,yes
And whan that he the haven had ytake,u S u S u Su S uSx,u S u S u Su S uSx,dev,LGW_gui_complete.csv,yes
First shalt thou heren wher she dwelleth,u S u Su S x uS,u S u Su S u Su,dev,HF_gui_complete.csv,no
That kepen bestes in the bromes,u Su Su S u Sx,u Su Su S u Sx,dev,HF_gui_complete.csv,yes
The cook yscalded for al his longe ladel,u S uSx u S u Sx uS,u S u S u S ux Su,dev,KnT_gui_complete.csv,no
And also in another privee place,u Su S uSu Su Sx,u Su S uSu Su Sx,dev,WBPro_gui_complete.csv,yes
And did him honour as he were a king,u S u Su S u Sx u S,u S u Su S u Sx u S,dev,Anelida_gui_complete.csv,yes
I wil yive him the alderbeste,u S ux S u SuSx,u S ux S u SuSx,dev,BD_gui_complete.csv,yes
And at the window leep he fro the lofte,u S u Su S u S u Sx,u S u Su S u S u Sx,dev,LGW_gui_complete.csv,yes
Him to withholde of wepinge at the leste,u S uSx u Sux S u Sx,u S ux S uSx u u Sx,dev,TC5_gui_complete.csv,no
And seide that It was an idel lif,u Su S u S u Su S,u Sx S u S u Su S,dev,LGW_gui_complete.csv,no
Eek whit by blak by shame eek worthinesse,u S u S u Sx u SuSx,u S u S u Sx u SuSx,dev,TC1_gui_complete.csv,yes
Have now good night I may no lenger wake,ux S u S u S u Su Sx,ux S u S u S u Su Sx,dev,TC3_gui_complete.csv,yes
Ther God us graunte sounde and sone to mete,u S u Su Sx u Sx u Sx,u S u Su S u Sx u Sx,dev,TC3_gui_complete.csv,no
And this that thou dost calle it gentilesse,u S u S u Sx u SuSx,u S u S u Sx u SuSx,dev,TC3_gui_complete.csv,yes
As ever mowes were in apes,u Su Su Sx u Sx,u Su Sux ux u Sx,dev,HF_gui_complete.csv,no
That was wel twight min owne lyard boy,u S u S u Su Su S,u S u S u Sx Su S,dev,FriT_gui_complete.csv,no
Juno bad thow shuldest goon,Su S u Su S,uS u S u S,dev,BD_gui_complete.csv,no
Was ofte vertu hid the peple him helde,u Su Su S u Sx u Sx,u Su Su S u Sx u Sx,dev,ClT_gui_complete.csv,yes
And to the peple he seide in this manere,u S u Sx u Sx u S uSx,u S u Sx u Sx u S uSx,dev,ClT_gui_complete.csv,yes
And thus this ilke god Morpheus,u S u Sx u SuS,u S u Su S ux,dev,BD_gui_complete.csv,no
Ay propretee hir yeftes been comune,u SuS u Su S uSx,u SuS u SuS u Sux,dev,TC4_gui_complete.csv,no
Sit we doun and lat us mery make,S u S u S u Su Sx,u u u S u S ux Sx,dev,CYT_gui_complete.csv,no
It was to wives lecherie and shame,u S u Su SuS u Sx,u S u Su SuS u Sx,dev,MkT_gui_complete.csv,yes
Desiren thinges sixe as wel as I,uSu Su Sx u S u S,u Su Sx u S u S,dev,ShipT_gui_complete.csv,no
To been a freend and helping to Criseyde,u S u S u Su S uSx,u S u S u Su S uSx,dev,TC2_gui_complete.csv,yes
That half so looth your wraththe wold deserve,u S u S u Su S uSx,u S u S u Sx u Sxx,dev,TC5_gui_complete.csv,no
For yours is al that ever ther is,u S u S u S u S,u S u S u S u S,dev,BD_gui_complete.csv,yes
I wole parten with thee al thy peine,u Su Su S u S u Sx,u Sx ux S u S u Sx,dev,TC1_gui_complete.csv,no
That unto swich a wedding sholde falle,u Su S u Su Su Sx,u Su S u Su Su Sx,dev,ClT_gui_complete.csv,yes
So be my favor at this time,u S u Su S u Sx,u S u Su S u Sx,dev,HF_gui_complete.csv,yes
Had this knight to been a wedded man,S u S u S u Su S,S u S u S u Su S,dev,MerT_gui_complete.csv,yes
That she wolde it as now for ivel take,u x Su S u S u Su Sx,u x Sx u S u S uS Sx,dev,TC4_gui_complete.csv,no
For bothe I am agast what ye wol seye,u Sx u S uS u S u S,u Sx u S uS u S u S,dev,TC2_gui_complete.csv,yes
With tempest thider were yblowe anight,u Su Su Sx uSx uS,u Su Su Sx uSx Su,dev,LGW_gui_complete.csv,no
From hous to hous although he had it sworn,u S u S uS u S u S,u S u S uS u S u S,dev,WBPro_gui_complete.csv,yes
Is compleining how many oon may men finde,u SuS u Sx u S u Sx,u SuS u Sx u S u Sx,dev,MLT_gui_complete.csv,yes
I swoor that al my walkinge out by nighte,u S u S u Sux S u Sx,u S u S u Sux u S Sx,dev,WBPro_gui_complete.csv,no
And thus with good hope and with herte blithe,u S u S ux S u Su Sx,u S u S ux S u Sx Sx,dev,KnT_gui_complete.csv,no
I saugh hir daunce so comlily,u S u Sx u SuS,u S u Sx S Sx,dev,BD_gui_complete.csv,no
To senden him into som fer contree,u Su S uS u S uS,u Su S uS u S uS,dev,LGW_gui_complete.csv,yes
She never cessed as I writen finde,u Su Su S u Su Sx,u uS Su S u Su Sx,dev,SNT_gui_complete.csv,no
Al redy sir quod she right as yow lest,u Su S u S u S u S,u Su S u S u S u S,dev,WBPro_gui_complete.csv,yes
O dere doghter ender of my lif,u Su Su Su S u S,u Sx uS Su S u u,dev,PhyT_gui_complete.csv,no
To make yow to longe dwellen,u Su S u Sx uS,u Sx S u Sx Su,dev,HF_gui_complete.csv,no
And doon her nedes as they han don yore,u S u Su S u S u Sx,u S u Su u S u S Sx,dev,MLT_gui_complete.csv,no
And men cride in the strete See Troilus,u S ux S u Sx u SuS,u S ux S u Sx u SuS,dev,TC2_gui_complete.csv,yes
How men gan him with clothes for to lade,u S u S u Su S u Sx,u S u S u Su S u S,dev,TC2_gui_complete.csv,no
Ther doublenesse or feining sholde approche,u SuSx u Su Sx uSx,u SuS u Su Sx Su,dev,SqT_gui_complete.csv,no
By God we owen fourty pound for stones,u S u Su Su S u Sx,u S u Su Su S u Sx,dev,SumT_gui_complete.csv,yes
Nymphes Faunes and Amadriades,uS uS u SuSuS,ux S u Sx,dev,KnT_gui_complete.csv,no
In swich a gise as I have seid above,u S u Sx u S ux S uSx,u S u Sx u S ux S uSx,dev,SqT_gui_complete.csv,yes
O mercy God thoughte he Wher hastow woned,u Su S ux S u Su Sx,u Su S ux S u Su Sx,dev,TC1_gui_complete.csv,yes
For this writing nis nothing ment by thee,u S uS u Su S u S,u S ux S uS uSx u u,dev,PF_gui_complete.csv,no
Thogh that I mighte a thousand winter telle,u S u Sx u Su Su Sx,u S u Sx u Su Su Sx,dev,FriT_gui_complete.csv,yes
Were in this world is right inogh for me,ux S u S u S uS u S,ux S u S u S u S x,dev,WBPro_gui_complete.csv,no
To thee that born art of a smal village,u S u S u S u S uSx,u S u S u S u S uSx,dev,ClT_gui_complete.csv,yes
This miller into town his doghter sende,u Su Su S u Su Sx,u Su Su S u Su Sx,dev,RvT_gui_complete.csv,yes
In Aries the colerik hote signe,u SuS u SuS ux Sx,u uS S uS Sx Sx,dev,SqT_gui_complete.csv,no
As to huntinge fel to doon,u S uSu S u S,u S ux S u S,dev,BD_gui_complete.csv,no
And also thenketh on min honestee,u Su Su S u SuS,u Su Su S u Su,dev,TC4_gui_complete.csv,no
Sone after that this hastif Januarie,ux Sx u S uS uSuS,ux Su S u Su Su,dev,MerT_gui_complete.csv,no
But with a penne coude she nat write,u S u Su Su S u Sx,u S u Su Su x u Sx,dev,LGW_gui_complete.csv,no
If Adriane ne had ybe,u SuSu S u Sx,u SuSx S u Sx,dev,HF_gui_complete.csv,no
Was wont and eek his wives to repaire,u S u S u Su S uSx,u S u S u Su S uSx,dev,NPT_gui_complete.csv,yes
That Dido ne hath it Eneas ysent,u Su S u S xuS uS,u Su S u S uSx Su,dev,LGW_gui_complete.csv,no
Thise ilke two Criseyde and Troilus,ux Su S uSx u SuS,ux Su S uSx u SuS,dev,TC3_gui_complete.csv,yes
Resalgar and our maters enbibing,uSu S u Su SuS,ux S u Su Sx,dev,CYT_gui_complete.csv,no
To knowe of this ye were it never so lite,u Sx u S u Sx u S u Sx,u Sx u S u Sx u S u Sx,dev,TC5_gui_complete.csv,yes
And sitthe of Rome the emperour was he,u Sx u Sx u SuS u S,u Sx u Sx u SuS u S,dev,MkT_gui_complete.csv,yes
But atte laste he made a foul affray,u Su Sx u Sx u S uS,u Su Sx u Sx u S ux,dev,MkT_gui_complete.csv,no
And alwey most this Diomede he soughte,u Su S u SuSx u Sx,u Su S u SuSx u Sx,dev,TC5_gui_complete.csv,yes
I can nat geste rum ram ruf by lettre,u S u Su S u S u Sx,u S u Sx u S ux u Sx,dev,ParsPro_gui_complete.csv,no
And in swich forme endure a wowke or two,u S u Sx uSx u Sx u S,u S u Sx uSx S Su u S,dev,FranT_gui_complete.csv,no
Whan kindled was the fir with pitous chere,u Su S u S u Su Sx,u Sux S u S u Su Sx,dev,KnT_gui_complete.csv,no
And eek to love hir I was holde,u S u Sx u S u Sx,u S u Sx u S u Sx,dev,BD_gui_complete.csv,yes
That al was his that she hath moche and lite,u S u S u S u Sx u Sx,u S u S u S u Sx u Sx,dev,Anelida_gui_complete.csv,yes
That ever was with alle his fingres five,u Su S u Sx u Su Sx,u Su S u Sx u Su Sx,dev,TC2_gui_complete.csv,yes
Have now good night and lat us bothe slepe,ux S u S u S u Su Sx,ux S u S u S u Sx Sx,dev,TC3_gui_complete.csv,no
So newefangel been they of hir mete,u SuSu S u S u Sx,u Su S u S u Sx,dev,SqT_gui_complete.csv,no
And therfor Joves through his grace,u Su Su S u Sx,u Su Su S u Sx,dev,HF_gui_complete.csv,yes
That ye wol scornen any womman so,u S u Su Su Su S,u S u Su Sx uS u,dev,TC5_gui_complete.csv,no
Eek on his heed a croune of laurer grene,u S u S u Sx u Su Sx,u S u S u Su u Sx Sx,dev,KnT_gui_complete.csv,no
In two of Taur was into Cancre gliden,u S u S u Su Sx uS,u S u S u Su Su u,dev,MerT_gui_complete.csv,no
Ne I desire no thing for to have,u S uSu S u S u Sx,u S uSu S u S u Sx,dev,ClT_gui_complete.csv,yes
Al newe and fresh at every tounes ende,u Sx u S u SuS ux Sx,u Sx u S u SuS ux Sx,dev,PardT_gui_complete.csv,yes
To be your wif no ne your chamberere,u S u S u S u SuSx,u S u S u S u Sx,dev,ClT_gui_complete.csv,no
That high upon a gebet dide,u S uS u Su Sx,u S uS u Sux Sx,dev,HF_gui_complete.csv,no
To charitee humblesse and abstinence,u SuS uSx u SuSx,u S uSx u SuSx,dev,SumT_gui_complete.csv,no
And made his herte blood to renne adoun,u Sx u Su S u Sx uS,u Sx u Su S u Sx uS,dev,ABC_gui_complete.csv,yes
Lo with swich a conclusioun,u S u S uSuS,u S u S uSuS,dev,HF_gui_complete.csv,yes
That al this world so leef to hem ne were,u S u S u S u S u Sx,u S u S u S u S u Sx,dev,TC3_gui_complete.csv,yes
Al can I not to yow my lady dere,u S u S u S u Su Sx,u S u S u S u Su Sx,dev,TC5_gui_complete.csv,yes
The sterne wind so loude gan to route,u Su S u Su S u Sx,u Su S u Su S u Sx,dev,TC3_gui_complete.csv,yes
But if a sely wif be oon of tho,u S u Su S u S u S,u S u Su S u S u S,dev,WBPro_gui_complete.csv,yes
That for to holde in love a man in honde,u S u Sx u Sx u S u Sx,u S u Sx u Sx u S u Sx,dev,TC3_gui_complete.csv,yes
That serveth yow and wol don al his lif,u Su S u S u S u S,u Su S u S u S u S,dev,KnT_gui_complete.csv,yes
That with the stremes of your eyen clere,u S u Su S u Su Sx,u S u Su S u Su Sx,dev,TC3_gui_complete.csv,yes
If it so be thou wolt withouten slouthe,u S u S u S uSu Sx,u S u S u S uSu Sx,dev,SNT_gui_complete.csv,yes
Save fewe folk that with Pompeius fledde,ux Su S u S uSu Sx,ux Sx u u S uSu Sx,dev,MkT_gui_complete.csv,no
And certes if I hadde prescience,u Su S u Su SuSx,u Su S u Sx SuSx,dev,ClT_gui_complete.csv,no
