text,original_scansion,predicted_scansion,dataset_split,filename,match
And eek his swerd that him hath doon to dethe,u S u S u S u S u Sx,u S u S u S u S u Sx,test,LGW_gui_complete.csv,yes
Hir herte is verray chambre of holinesse,u Sx u Su Sx u SuSx,u Sx u Su Sx u SuSx,test,MLT_gui_complete.csv,yes
In his Epistelles that been ful olde,u S uSuS u S u Sx,u S uSuS u S u Sx,test,MLPro_gui_complete.csv,yes
Til it fil ones in a morwe of May,u S u Su S u Sx u S,u S u Su S u Sx S u,test,KnT_gui_complete.csv,no
That semed welle of alle gentillesse,u Su Su S ux SuSx,u Su Su S ux SuSx,test,SqT_gui_complete.csv,yes
To loven two as writen folk biforn,u Su S u Su S uS,u Su S u Su S uS,test,SqT_gui_complete.csv,yes
We faile of that which that we wolden have,u Su S u S u S ux Sx,u Sx S u S u S ux Sx,test,CYT_gui_complete.csv,no
Unto his asking whan that I it herde,uS u Su S u S u Sx,uS u Su S u S u Sx,test,LGW_FPro_gui_complete.csv,yes
And in his compaignye moot I gon,S u S uSu S u S,u S u SuS u S u,test,ShipT_gui_complete.csv,no
Or in desert no wight but Crist sans faille,u S uS u S u S u Sx,u S uS u S u S u Sx,test,MLT_gui_complete.csv,yes
He not forgat hir preising to conferme,u S uS u Su S uSx,u S uS u Su S uSx,test,TC2_gui_complete.csv,yes
Al seide I sooth ye wolden at me greve,u Su S u S uS u x Sx,u Su S u S ux u x Sx,test,TC1_gui_complete.csv,no
And in a shippe al sterelees God woot,u S u Su S xuS u S,u S u Su S uSu S u,test,MLT_gui_complete.csv,no
It nedeth not this matere ofte stere,u Su S u Sux Su Sx,u Su S u Sux Sx xx,test,TC3_gui_complete.csv,no
The world hath wist what it is worth certein,u S u S u S u S uS,u S u S u S u S uS,test,SNT_gui_complete.csv,yes
That longeth unto love and to nature,u Su Su Sx u S uSx,u Su Su Su S x SSx,test,LGW_FPro_gui_complete.csv,no
Of whiche I wil yow telle fonde,u Su S u S ux Sx,u Su S u S ux Sx,test,HF_gui_complete.csv,yes
But therof set the miller nat a tare,u Su S u Su S u Sx,u Su S u Su S u Sx,test,RvT_gui_complete.csv,yes
Er that he dide a man a dishonour,u S u Sx u S u SuS,u S u Sx S u S uSu,test,PardT_gui_complete.csv,no
And of his child he moste present make,u S u S u Su Su Sx,u S u S u Su Su Sx,test,LGW_gui_complete.csv,yes
Thus mene I that it were a gret folie,u Su S u S xx u S uS,u Su S u S xx S S Su,test,TC4_gui_complete.csv,no
Corouned with white and clothed al in grene,uSu S ux S uS u S xx,uSu S ux S uS u S xx,test,LGW_FPro_gui_complete.csv,yes
For sorwe of hir she shrighte alwey so loude,u Su S u x Sx uS u Sx,u Su S u x ux Su S ux,test,SqT_gui_complete.csv,no
And after to the souper alle and some,u Su S u Su Sx u Sx,u Su S u Su Sx u Sx,test,TC3_gui_complete.csv,yes
Whan that he sey that alle thing was wel,u S u S u Su S u S,u S u S u Su S u S,test,TC3_gui_complete.csv,yes
Ther as me thoughte that she wel hath said,u S u Su S u S u S,u S u Su S x S u S,test,LGW_gui_complete.csv,no
And swere how that she is unkinde,u Su S u x S uSx,u Su S u S S SSx,test,HF_gui_complete.csv,no
The peple cride and rombled up and doun,u Su Su S ux S u S,u Su Sx S ux S u S,test,MkT_gui_complete.csv,no
Now seestow not this fool of fantasie,u Su S u S u SuS,u Su S u S u SuS,test,TC5_gui_complete.csv,yes
I saw and ful eek of windowes,u S u S u S uSx,S u u S u S uSx,test,HF_gui_complete.csv,no
For nece min thus writen clerkes wise,u Su S u Su Su Sx,u Su S u Su Su Sx,test,TC3_gui_complete.csv,yes
That wol mainteine that he first bigan,u S uSu S u S uS,u S uSu S u S uS,test,KnT_gui_complete.csv,yes
That lay and mighte whispringe of hem here,u S u Su Sux S u Sx,u S u Sx uSx u S xx,test,TC2_gui_complete.csv,no
And me were lever deed than hir defame,u S ux Su S u S uSx,u S ux Su S u S uSx,test,TC4_gui_complete.csv,yes
Whan al is wist than am I not to blame,u S u S u S u S u Sx,u S u S u S u S u Sx,test,TC3_gui_complete.csv,yes
To love hir best the more it me deliteth,u Su S u S ux S x uSx,u Su S u S ux S x uSx,test,TC3_gui_complete.csv,yes
Gan for to wepe and so dide Emelie,u S u Sx u S ux SuS,u S u Su S u Sx SuS,test,KnT_gui_complete.csv,no
That al the folk shal laughen in this place,u S u S u Su S u Sx,u S u S u Su S u Sx,test,WBPro_gui_complete.csv,yes
And that anoon ye nil not trow how sone,u S uS u S u S u Sx,u S uS u S u S u Sx,test,TC5_gui_complete.csv,yes
He sholde nevermo biwreyen here,u Su SuS uSu Sx,u Su SuS uSu Sx,test,SNT_gui_complete.csv,yes
That thou hast sowe in Cecile tak to thee,u S u Sx u Sux S u S,u S u Su S uSx S u S,test,SNT_gui_complete.csv,no
How that ther lith in rekeninge,u S u S u SuSx,u S u S u SuSx,test,BD_gui_complete.csv,yes
For sothe I preise noght the gooses reed,u Su S ux S u Su S,u Su S ux S u Su S,test,PF_gui_complete.csv,yes
That everich sholde an hundred knightes bringe,u SuS ux S uS ux Sx,u SuS ux S ux Sx Sx,test,KnT_gui_complete.csv,no
Thou shalt have yit or it be eve,u S ux S u S u Sx,u S ux S u S u Sx,test,HF_gui_complete.csv,yes
Another air anoon is meved,uSu S uS u Sx,uSu S uS u Su,test,HF_gui_complete.csv,no
Crist halt him of this conseil wel apaid,u S u S u Su S uS,u S u S u Su S uS,test,MerT_gui_complete.csv,yes
And shamed for his nece hath doon amis,u Su S u Sx u S uS,u Su S u Sx S u Su,test,TC5_gui_complete.csv,no
That we with pitous herte unto yow pleine,u S u Su Sx uS u Sx,u S u Su Su Sx u Sx,test,ClT_gui_complete.csv,no
And there his sorwes that he spared hadde,u Su S uS u S ux Sx,u Su S uS u S ux Sx,test,TC5_gui_complete.csv,yes
God sende mo swich thornes on to pike,u Su S u Su S u Sx,u Su S u Su S u Sx,test,TC2_gui_complete.csv,yes
Whan that she wiste wherefor was that sonde,u S u Su xSu S u Sx,u S u Sx uSu S u Sx,test,MLT_gui_complete.csv,no
As doth wher that men melte lede,u S u S u Su Sx,u S u S u Su Sx,test,HF_gui_complete.csv,yes
And hath so long a lif as we may see,u S u S u S u S u S,u S u S u S u S u S,test,KnT_gui_complete.csv,yes
Til that the knight hath taught hem the manere,u S u S u S u S uSx,u S u S u S u S uSx,test,SqT_gui_complete.csv,yes
Hadde out of doute a time to it founde,ux S u Su S ux S u Sx,ux S u Su S ux S u Sx,test,TC3_gui_complete.csv,yes
To som goldsmith and wite if they been oght,u S uS u Sx u S u S,u S uS u Sx u S S u,test,CYT_gui_complete.csv,no
She made up frete hir corn and vines alle,u Su S ux S u S ux Sx,u Su S ux S u S ux Sx,test,TC5_gui_complete.csv,yes
But wolde never God but if as trewe,u Su Su S u S u Sx,u Su Su S u S u Sx,test,TC5_gui_complete.csv,yes
But al to litel weylawey the while,u S u Su SuS u Sx,u S u Su SuS u Sx,test,TC4_gui_complete.csv,yes
And he hem graunteth grace and thus he seide,u S u Su Sx u S u Sx,u S u Su Sx u S u ux,test,KnT_gui_complete.csv,no
That is to seyn the foules of ravine,u S u S u Su S uSx,u S u S u Su S uSx,test,PF_gui_complete.csv,yes
Of trust of drede of jelousie,u S u Sx u SuS,u S u Sx u uSu,test,HF_gui_complete.csv,no
But sooth to seyn I noot how men him calle,u S u S u S u S u Sx,u S u S u S u S u Sx,test,GP_gui_complete.csv,yes
A larges larges hold up wel,u Su Su S u S,u Su Su S u S,test,HF_gui_complete.csv,yes
That I shal never mo discoveren thee,u S u Su S uSux S,u S u Su S uSux u,test,TC1_gui_complete.csv,no
Short was his gown with sleves longe and wide,u S u S u Su Sx u Sx,u S u S u Su Sx u Sx,test,GP_gui_complete.csv,yes
These of whiche I ginne rede,Su S ux S ux Sx,ux S ux S ux xx,test,HF_gui_complete.csv,no
The bataille to darreine as I yow tolde,u Sux S uSx u S u Sx,u Sux S uSx u S u Sx,test,KnT_gui_complete.csv,yes
Han herd nat nedeth for to telle it more,u S u Su S u Sx u Sx,u S u Su S u Sx u Sx,test,PhyT_gui_complete.csv,yes
Me from disese of alle peines smerte,u S uSu S ux Su Sx,u S uSx S ux Su Sx,test,TC5_gui_complete.csv,no
He wol yow loven as me for your clennesse,u S u Su S x u S uSx,u S u Su S u S u SSx,test,SNT_gui_complete.csv,no
Lo Catoun which that was so wis a man,u Su S u S u S u S,u Su S u S u S u S,test,NPT_gui_complete.csv,yes
He stood the brighte moone to beholde,u S u Su Su S uSx,u S u Su Su S uSx,test,TC5_gui_complete.csv,yes
Or how mischaunce sholde I dwelle there,u S uSu Su S ux Sx,u S uSu Su u Sx xx,test,TC4_gui_complete.csv,no
Ye sholde han warned me er I had gon,u Su S uS x u S u S,u Su S uS x S x u S,test,ShipT_gui_complete.csv,no
That is to seyn with double wordes slie,u S u S u Su Su S,u S u S u Su Su S,test,TC5_gui_complete.csv,yes
The coles as I tolde yow er this,u Su S u Su S u S,u Su S u Sx S u S,test,CYT_gui_complete.csv,no
And lat see now how wel thou canst it make,u S u S u S u S u Sx,u S u S u S u S u Sx,test,TC2_gui_complete.csv,yes
The bride was broght abedde as stille as stoon,u Sx u S uSx u Sx u S,u Sx u S uSx u Sx S u,test,MerT_gui_complete.csv,no
And sooth to seyn that o man hadde a sone,u S u S u S u Sx u Sx,u S u S u S u Sx u Sx,test,LGW_gui_complete.csv,yes
I graunte it wel I have noon envie,u Su S u S ux S uS,u Su S u S ux S uS,test,WBPro_gui_complete.csv,yes
Wel muchel more I oghte avised be,u Su Su S ux Sux S,u Su Sx u Sx Sux S,test,MerT_gui_complete.csv,no
And chaunged so that no man coude knowe,u Su S u S u Su Sx,u Su S u S u Su Sx,test,KnT_gui_complete.csv,yes
Out of the dunghil com that word ful right,u S u Su S u S u S,u S u Su S u S u S,test,PF_gui_complete.csv,yes
Bicause he was of carpenteres craft,uSu S u S uSux S,uSu S u S uSux u,test,RvPro_gui_complete.csv,no
Ay propretee hir yeftes been comune,u SuS u Su S uSx,u SuS u Su S uSx,test,TC4_gui_complete.csv,yes
But for I noot to whom it might displese,u S u S u S u S uSx,u S u S u S u S uxx,test,NPT_gui_complete.csv,no
I graunte wel that thou endurest wo,u Su S u S uSu S,u Su S u S uSx S,test,TC1_gui_complete.csv,no
But alle trouthe and alle gentilesse,u Su Su S ux SuSx,u Su Su S ux SuSx,test,TC5_gui_complete.csv,yes
In March that chaungeth ofte time his face,u S u Su Su Sx u Sx,u S u Su Su Sx u Sx,test,TC2_gui_complete.csv,yes
That in his time was or mighte be,u S u Su S u Su S,u S u Su S u Sx S,test,TC1_gui_complete.csv,no
How greet labour and cost is thee to finde,u S uS u S u S u Sx,u S uS u S u S u Sx,test,PardT_gui_complete.csv,yes
She was bothe faire and brighte,S u Su Sx u Sx,u S ux Sx u Sx,test,BD_gui_complete.csv,no
He knew of al this wo and al this werk,u S u S u S u S u S,u S u S u S u S u S,test,FranT_gui_complete.csv,yes
For he that king or lord is naturel,u S u S u S u SuS,u S u S u S u SuS,test,LGW_FPro_gui_complete.csv,yes
Fro day to day am I and so mot dwelle,u S u S u S u S u Sx,u S u S u S u S u Sx,test,TC5_gui_complete.csv,yes
Whan she remembred his unkindenesse,u S uSu S uSuSx,u S uSu S uSuSx,test,MLT_gui_complete.csv,yes
That oon of hem gan callen to his knave,u S u S u Su S u Sx,u S u S u Su S u Sx,test,PardT_gui_complete.csv,yes
I prey to God that never dawe the day,u S u S u Su Sx u S,u S u S u Su Sx S u,test,MerT_gui_complete.csv,no
This messagere adoun him gan to hie,u SuSx uS u S u S,u SuSx uS u u S u,test,LGW_gui_complete.csv,no
And born him wel as in so litel space,u S u S u S u Su Sx,u S u S u S u Su Sx,test,GP_gui_complete.csv,yes
For he that is the former principal,u S u S u Su SuS,u S u S u Su SuS,test,PhyT_gui_complete.csv,yes
Or if men axed him what shold bifalle,u S u Su S u S uSx,u S u Su S u S uSx,test,MilT_gui_complete.csv,yes
Til that the king gan fro the bord arise,u S u S u S u S uSx,u S u S u S u S uSx,test,SqT_gui_complete.csv,yes
She sit in halle with a sorweful sighte,u S u Sx u S uSu Sx,u S u Sx S u SSu ux,test,LGW_gui_complete.csv,no
He was hir deeth and sheld and lif for us,u S u S u S u S u S,u S u S u S u S u S,test,TC2_gui_complete.csv,yes
Fulfild of ire and of iniquitee,uS u Sx u S uSuS,uS u Sx S u SuSu,test,KnT_gui_complete.csv,no
But herte min what al this is to seyne,u Su S u S u S u Sx,u Su S u S u S u Sx,test,TC3_gui_complete.csv,yes
Lat us wel taste him at his herterote,u S u Su S u S uxSx,u S u Sx S u S uxSx,test,LGW_gui_complete.csv,no
This sorweful prisoner this Palamoun,u SuS uSx u SuS,u SuS uSx u SuS,test,KnT_gui_complete.csv,yes
For of that sleighte he nothing understood,u S u Sx u Su SuS,u S u Sx S xu uuS,test,CYT_gui_complete.csv,no
And broghte hir hoom with him in his contree,u Sx u S u S u S uS,u Su S u S u S u Su,test,KnT_gui_complete.csv,no
When that the mone upreised had her light,u S u Su Sux S u S,u S u Su Sux S u S,test,LGW_gui_complete.csv,yes
This miller gooth again no word he seide,u Su S uS u S u Sx,u Su S uS u S u Sx,test,RvT_gui_complete.csv,yes
As wolde God yif that it mighte be,u Su S u S u Su S,u Su S u S u Sx S,test,LGW_gui_complete.csv,no
Or ones that we mighte kissen swete,u Su S u Su Su Sx,u Su S u Su Su Sx,test,LGW_gui_complete.csv,yes
For this nis not certein the nexte wise,u S u S uS u Su Sx,u S u S uS u Sx Sx,test,TC1_gui_complete.csv,no
But swich a smok as I was wont to were,u S u S u S u S u Sx,u S u S u S u S u Sx,test,ClT_gui_complete.csv,yes
He wolde have wend that of som subtiltee,u Sx ux S u S u SuS,u Sx ux S u S u SuS,test,ClT_gui_complete.csv,yes
For right anon she wiste what they mente,u S uS u Su S u Sx,u S uS u Su S u Sx,test,SqT_gui_complete.csv,yes
That aldermost he lovede of everichoon,u SuS u Sxx u SxuS,u SuS u Sxx u SxuS,test,LGW_gui_complete.csv,yes
And telleth me if it may been amended,u Su x S u S u SuS,u Su x u S u S uSu,test,KnT_gui_complete.csv,no
How greet a sorwe suffreth now Arcite,u S u Su Su S uSx,u S u Su Sx S uSx,test,KnT_gui_complete.csv,no
Let see con ye your fader countrefete,u S u S u Su SuSx,u S u S u Su SuSx,test,NPT_gui_complete.csv,yes
And spede yow faste for I wole abide,u Su S ux S u Sx uSx,u Su S ux S u Sx Sux,test,MerT_gui_complete.csv,no
Up goth the trompe and for to shoute and shete,u S u Sx u S u Sx u Sx,u S u Sx u S u Sx u Sx,test,LGW_gui_complete.csv,yes
He was out cast of mannes companie,u S u S u Su SuS,u S u S u Su SuS,test,MkT_gui_complete.csv,yes
Of hunts and eke of foresters,u S u Su S uxS,u S u Su S uSx,test,BD_gui_complete.csv,no
This goode wif wente on an haliday,u Su S ux S u SuS,u Su S ux S u SuS,test,MilT_gui_complete.csv,yes
And al was wel he roos and took his leve,u S u S u S u S u Sx,u S u S u S u S u Sx,test,TC5_gui_complete.csv,yes
To sleen swich oon if that he mente trouthe,u S u S u S u Su Sx,u S u S u S u Su Su,test,TC2_gui_complete.csv,no
Were now the bowe bent in swich manere,ux S u Su S u S uSx,ux S u Su S u S uSx,test,ABC_gui_complete.csv,yes
The queene hirself sittinge as a justise,u Sx uS uSx u S uSx,u Sx Su Sux S u Sux,test,WBT_gui_complete.csv,no
For as the sonne wol the fir disteine,u S u Su S u S uSx,u S u Su S u S uSx,test,LGW_FPro_gui_complete.csv,yes
But nathelees whan that he speken mighte,u SuS u S u Su Sx,S SuS u S u Su Sx,test,TC3_gui_complete.csv,no
Thus seide our Host and lat him telle his tale,u Sx u S u S u Sx u Sx,u Sx u S u S u Sx S ux,test,FriT_gui_complete.csv,no
Thus shal men on a traitour been awreke,u S u S u Su S uSx,u S u S u Su S uSx,test,MancT_gui_complete.csv,yes
To bringen him out of his peines smerte,u Su S u S u Su Sx,u Su S u S u Su Sx,test,FranT_gui_complete.csv,yes
And gan his look on Pandarus up caste,u S u S u SuS u Sx,u S u S u SuS u Sx,test,TC3_gui_complete.csv,yes
This yonge man was cleped Piramus,u Su S u Su SuS,u Su S u Su SuS,test,LGW_gui_complete.csv,yes
The savour passeth ever lenger the more,u Su Su Su Sx u Sx,u Su Su Su Sx x Sx,test,SqT_gui_complete.csv,no
That longe time it was er tirannie,u Su Sx u S u SuS,u Su Sx S u S uSu,test,MkT_gui_complete.csv,no
The rewfulleste of al the companie,u SuSx u S u SuS,u SuSx u S u SuS,test,KnT_gui_complete.csv,yes
The heraudes that ful loude yolle and crie,u SuS u S ux Sx u S,u SuS u S ux xx S u,test,KnT_gui_complete.csv,no
Remembreth yow on passed hevinesse,uSu S u Su SuSx,uSu S u Su SuSx,test,TC1_gui_complete.csv,yes
Lo where he sit the lechour in the tree,u Sx u S u Su S u S,u Sx u S x Su S u S,test,MerT_gui_complete.csv,no
Swich as it is yet shal ye have your part,u S u S u S u Sx u S,u S u S u S u Sx S u,test,RvT_gui_complete.csv,no
And to the peple he seide in this manere,u S u Su S ux S u Sxx,u S u Su S ux S u Sxx,test,ClT_gui_complete.csv,yes
Out of the hous of Cesar thus seith Dante,u S u S u Su S u Sx,u S u S u Su S u Sx,test,LGW_FPro_gui_complete.csv,yes
But this was eek the tale nathelees,u S u S u Su SuS,u S u S u Sx SuS,test,LGW_gui_complete.csv,no
Ben on the Sonday to the citee come,u S u Su S u Su Sx,u S u Su S u Su Sx,test,KnT_gui_complete.csv,yes
This Pandarus that al these thinges herde,u SuS u S ux Su Sx,u SuS u S ux Su Sx,test,TC5_gui_complete.csv,yes
He wroot right thus and seide as ye may here,u S u S u Su S u S xx,u S u S u Su S u S xx,test,TC5_gui_complete.csv,yes
And for to been in maistrie him above,u S u S u Su S uSx,u S u S u Su S uSx,test,WBT_gui_complete.csv,yes
That ech of hem ful blisful was and fawe,u S u S u Su S u Sx,u S u S u Su S u Sx,test,WBPro_gui_complete.csv,yes
And he found tentes first but if men lie,u S u Su S u S u S,u S u Su S u S u S,test,Anelida_gui_complete.csv,yes
And greet renoun and knowen name,u S uS u Su Sx,u S uS u Su Sx,test,HF_gui_complete.csv,yes
Saved hir housbond Nabal whan that he,uS u Su Su S u S,ux u Su xu S u S,test,MerT_gui_complete.csv,no
And thus hir wardeins wolde they deceive,u S u Su Su S uSx,u S u Su Su S uSx,test,LGW_gui_complete.csv,yes
For that is doon is not to come,u S u S u S u Sx,u S u S u S u Sx,test,BD_gui_complete.csv,yes
Than arn they folk that han most God in awe,u S u S u S u S u Sx,u S u S u S u S u Su,test,TC1_gui_complete.csv,no
Yet is ther heer though that we han nat al,u S u S u S u S u S,u S u S u S x S u S,test,CYT_gui_complete.csv,no
Humble in speche and in his lokinge eke,ux S ux S u S uSu Sx,ux u ux S u S uSx Sx,test,TC4_gui_complete.csv,no
Into the floor the dore fil anon,uS u S u Su S uS,uS u S u Su S uS,test,MilT_gui_complete.csv,yes
As fele as leves been on trees,u Su S ux S u S,u Su S ux S u S,test,HF_gui_complete.csv,yes
He saide I prey thee be not wrothe,u Sx u S u S u Sx,u Sx S u S u S ux,test,BD_gui_complete.csv,no
Of eightetene yeer she was of age,u SuSu S u S u Sx,u SuSu S u S u Sx,test,MilT_gui_complete.csv,yes
And thus seide he Now wolde God I wiste,u S ux S u Su S u Sx,u S ux S u Su S u Sx,test,TC3_gui_complete.csv,yes
That geometrie or arsmetrik can,S uSu S uSu S,u SuS u SuS u,test,KnT_gui_complete.csv,no
That al the world as to min ye,u S u S u S u S,u S u S u S u S,test,HF_gui_complete.csv,yes
Sir quod this somnour hail and wel atake,u S u Su S u S uSx,u S u Su S u S uSx,test,FriT_gui_complete.csv,yes
But as a justes or a tourneyinge,u S u Su S u SuSx,u S u Su S u SuSx,test,KnT_gui_complete.csv,yes
Shal come al that that thou abidest here,u Su S u S u SuS xx,u Sx u S u S uSS xx,test,TC5_gui_complete.csv,no
Heve up thin eyen man maystow not see,ux S u Su S uS u S,ux S u Su S uS u S,test,TC5_gui_complete.csv,yes
Have now good night and lat us bothe slepe,ux S u S u S u Su Sx,ux S u S u S u Su Sx,test,TC3_gui_complete.csv,yes
Made him swich feste it joye was to sene,ux S u Su S uS u S xx,Sx u u Su S uS u S xx,test,TC3_gui_complete.csv,no
Thurgh verray God that is omnipotent,u Su S u S uSuS,u Su S u S uSuS,test,PardT_gui_complete.csv,yes
To make a man ben hool or sik,u Sx u S u S u S,u Sx S u x S S u,test,HF_gui_complete.csv,no
Of his diete sittinge at his table,S u Su Sux S u Sx,u S ux Sux S u Sx,test,PardT_gui_complete.csv,no
It moste been a rethor excellent,u Su S u Su SuS,u Su S u Su SuS,test,SqT_gui_complete.csv,yes
Thou and thin ofspring ever shul be blake,u S u Su Su S u Sx,u S u Su Su S u Sx,test,MancT_gui_complete.csv,yes
Fro point to point how that his lecherie,u S u S u S u SuS,u S u S u S u SuS,test,PhyT_gui_complete.csv,yes
Thorugh grace of God that list hem to him drawe,uS ux S u S u S x u Sx,Su ux u u S u S S u Sx,test,TC1_gui_complete.csv,no
Of other harm it nedeth nat to speke,u Su S u Su S u Sx,u Su S u Su S u Sx,test,SqT_gui_complete.csv,yes
For that her suster fairer was than she,u S u Su Su S u S,u S u Su Sx S u x,test,LGW_gui_complete.csv,no
And seide him thus If thou tomorwe wende,u Su S u S u Sux Sx,u Su S u S u Sux Sx,test,NPT_gui_complete.csv,yes
So soon awey but I shal finde a mene,u S uS u S u Su S xx,u S uS u S u Sx S xx,test,TC5_gui_complete.csv,no
And wondred hem in how honest manere,u Su S u S uS uSx,u Sx u S S uS uSx,test,ClT_gui_complete.csv,no
Were al forstraught with houndes grete and smale,ux S uS u Su Sx u Sx,ux S uS u Su Sx u Sx,test,ShipT_gui_complete.csv,yes
And he me in his feet to bere,u S u S u S u Sx,u S u S u S u Sx,test,HF_gui_complete.csv,yes
Who sit right now or stant in your presence,u S u S u S u S uSx,u S u S u S u S uSx,test,TC5_gui_complete.csv,yes
Thou mayst sin thou hast wisdom and manhede,u S u S u Su S uSx,S S u S u Su S uxx,test,KnT_gui_complete.csv,no
That from hir herte she ne drive can,u S u Su S u Su S,u S u Su S u Sx S,test,MerT_gui_complete.csv,no
The win to bringen him comaunded he,u S u Su S uSu S,u S u Su S uSx S,test,MkT_gui_complete.csv,no
Yet saugh I Woodnes laughing in his rage,u S u Su Su S u Sx,u S u Su Su S u Sx,test,KnT_gui_complete.csv,yes
But for al that that ever I may deserve,u S u S u Su S u xSx,u S u S u Su S u xSx,test,TC2_gui_complete.csv,yes
He wente his wey as him no thing ne roghte,u Sx u S u S u S u Sx,u Su S u S u S u x Sx,test,ClT_gui_complete.csv,no
Thou haven of refut brighte sterre of day,u Su S uS ux Sx u S,u Su S uS ux Sx u S,test,MLT_gui_complete.csv,yes
With so heigh reverence and obeisaunce,u S u SuSx u SuSx,S u u SuSx u SuSx,test,SqT_gui_complete.csv,no
I have herd told pardieux of your livinge,u Sx u S uS u S uSx,u Su S u Sx u S Sux,test,TC1_gui_complete.csv,no
That stonden at the gappe with a spere,u Su S u Su S u Sx,u Su S u Su S u xx,test,KnT_gui_complete.csv,no
For greet skile is he preve that he wroghte,u S ux S u Su S u Sx,S S ux S u Su S u Sx,test,ClT_gui_complete.csv,no
He spareth and woodeth in his advertence,u Su S ux S u SuSx,u Su S uS S u uSSx,test,SNT_gui_complete.csv,no
Ful lowe and dim that saide thus Victorie,u Sx u S u Sx u SuS,u Su S u S ux S uSu,test,KnT_gui_complete.csv,no
And wowed her to have her to his wif,u Su S u Su S x u S,u Su S u Sx S x u S,test,LGW_gui_complete.csv,no
Me thinketh that it were a wonder dede,u Su S u Su S uS xx,u Su S u Sx S uS xx,test,SNT_gui_complete.csv,no
And take hir leve and forth they wolden goon,u Su S ux S u S ux S,u Sx u Sx u u u ux S,test,LGW_gui_complete.csv,no
Shal I clepe it happe other grace,u S ux S ux Su Sx,u S ux S ux Su Sx,test,BD_gui_complete.csv,yes
That fallinge of the thinges temporel,u Sux S u Su SuS,u Sux S u Su SuS,test,TC4_gui_complete.csv,yes
Of maner and of comlinesse,u Su S u SuSx,u Su S u SuSx,test,BD_gui_complete.csv,yes
Al be for harm that folk hir freendes quemen,u S u S u S u Su Su,u S u S u S u Su Su,test,TC2_gui_complete.csv,yes
As I best can to yow lord yeve ich al,u S u S u S u Sx u S,u S u S u S u Sx S u,test,TC2_gui_complete.csv,no
Your bother love there it was erst unknowe,u Su Su xx S u S uSx,u Su Su xx S u S uSx,test,TC4_gui_complete.csv,yes
In hope for to finde there a yifte,u Su S u Su Sx u Sx,u Su S u Sx xx u Sx,test,SumT_gui_complete.csv,no
Biforn hir stood hir sone Cupido,uS u S u Su SuS,uS u S u Su SuS,test,KnT_gui_complete.csv,yes
Thus causelees is cropen into yow,u SuS u Su Su S,u SuS u Su Su S,test,TC3_gui_complete.csv,yes
This Reve sat upon a ful good stot,u Su S uS u S u S,u Su S uS u S u S,test,GP_gui_complete.csv,yes
And biddeth eek for hem that been at ese,u Su S u S u S u Sx,u Sx u S u S S u xx,test,TC1_gui_complete.csv,no
Whom sholde I thanke but yow god of love,u Su S ux S u S u Sx,u Su S ux S u S u Sx,test,TC2_gui_complete.csv,yes
The hote cormeraunt of glotonie,u Su SuS u SuS,u Su SuS u SuS,test,PF_gui_complete.csv,yes
A hand him smoot upon the nekkeboon,u S u S uS u SuS,u S u S uS u SuS,test,MLT_gui_complete.csv,yes
Thee whom God chees to moder for humblesse,u S u S u Su S uSx,u S u S u Su S uSx,test,ABC_gui_complete.csv,yes
And than foryeven alle hir wikked dede,u S uSu Su S uS xx,u S uSu Su S uS xx,test,PF_gui_complete.csv,yes
For dredelees it is nought worth the while,u SuS u S u S u Sx,u SuS u S u S u Sx,test,TC5_gui_complete.csv,yes
As I best can now wolde God Criseyde,u S u S u Su S uSx,u S u S u Su S uSx,test,TC1_gui_complete.csv,yes
Upon the fir of sacrifis she sterte,uS u S u SuS u Sx,uS u S u SuS u Sx,test,LGW_gui_complete.csv,yes
Hait Brok hait Scot what spare ye for the stones,u S u S u Sx u S u Sx,u S u S u Su S u S ux,test,FriT_gui_complete.csv,no
On Assuer so meke a look hath she,S uS u Su S u S x,S Su S ux S u S x,test,MerT_gui_complete.csv,no
I drede noght that outher thou shalt die,u Su S u Su S u S,u Su S u Su S u S,test,KnT_gui_complete.csv,yes
Preying the chambereres for Goddes sake,uS u SuSu S ux Sx,uS u SuSu S uS Sx,test,ClT_gui_complete.csv,no
That serveth yow and wol don al his lif,u Su S u S u S u S,u Su S u S u S u S,test,KnT_gui_complete.csv,yes
In love that never nil recovered be,u Su S uS u Suxx S,u Su S uS u Suxx S,test,TC1_gui_complete.csv,yes
Fi on the devel thenk which oon he is,u S u Su S u S u S,u S u Su S u S u S,test,TC2_gui_complete.csv,yes
O God of Love in sooth we serven bothe,u S u Su S u S ux Sx,u S u Sx u u x Su Sx,test,TC5_gui_complete.csv,no
And she that bar the ceptre ful of floures,u S u S u Su S u Sx,u S u S u Su S u Su,test,MkT_gui_complete.csv,no
Halt nat o path or alwey o manere,u S u S u Su S uSx,S u u S u Su S uSx,test,TC2_gui_complete.csv,no
And with hir preching er that it were eve,u S u Su S u S ux Sx,u S u Su S u S ux Sx,test,SNT_gui_complete.csv,yes
Thou bed quod she that hast received two,u S u S u S uSu S,u S u S u S uSu S,test,LGW_gui_complete.csv,yes
For derknesse of the night the which she dredde,u Sux S u S u S u Sx,u Sux S u S u S u Sx,test,LGW_FPro_gui_complete.csv,yes
As is of maidens ofte the manere,u S u Su Su S uSx,u S u Su Su S uxx,test,LGW_gui_complete.csv,no
