headword,word,line_number,filename,context,is_elided,is_final,text_type,oxford_context,riverside_context
swete,swete,Troilus and Criseyde; Book III 147,data/oxford_txts/TC3_oxford.txt,"Lo, this mene I, min owene swete herte.”",False,False,BOTH,"Lo, this mene I, min owene swete herte.”",Lo this mene I myn owen swete herte
purpure,purpre,Troilus and Criseyde; Book IV 869,data/oxford_txts/TC4_oxford.txt,Aboute hir eyen two a purpre ring,False,False,BOTH,Aboute hir eyen two a purpre ring,Aboute hire eyen two a purpre ryng
treu,trewe,The Manciple's Tale 192,data/oxford_txts/MancT_oxford.txt,"Ne never so trewe,° ne so debonaire.°",False,False,BOTH,"Ne never so trewe,° ne so debonaire.°",Ne never so trewe ne so debonaire
treu,trewe,The Wife of Bath's Prologue 819,data/oxford_txts/WBPro_oxford.txt,"And that he seid, ‘Min owne trewe° wif",False,False,BOTH,"And that he seid, ‘Min owne trewe° wif",And that he seyde Myn owene trewe wyf
treu,trewe,Troilus and Criseyde; Book III 333,data/oxford_txts/TC3_oxford.txt,For at thy day thou shalt me trewe finde.,False,False,BOTH,For at thy day thou shalt me trewe finde.,For at thi day thow shalt me trewe fynde
pale,pale,Troilus and Criseyde; Book V 708,data/oxford_txts/TC5_oxford.txt,Ful pale ywaxen was hir brighte face,False,False,BOTH,Ful pale ywaxen was hir brighte face,Ful pale ywoxen was hire brighte face
treu,trewe,Troilus and Criseyde; Book III 1648,data/oxford_txts/TC3_oxford.txt,"And seide, “Freend, as I am trewe knight",False,False,BOTH,"And seide, “Freend, as I am trewe knight",And seyde Frend as I am trewe knyght
deinte,deintee,Troilus and Criseyde; Book V 438,data/oxford_txts/TC5_oxford.txt,"That deintee was, al coste it greet richesse",False,False,BOTH,"That deintee was, al coste it greet richesse",That deynte was al coste it gret richesse
treu,trewe,The Merchant's Tale 2281,data/oxford_txts/MerT_oxford.txt,"Wommen ful trewe, ful gode, and vertuous.",False,False,BOTH,"Wommen ful trewe, ful gode, and vertuous.",Wommen ful trewe ful goode and vertuous
queinte,queinte,The Wife of Bath's Prologue 516,data/oxford_txts/WBPro_oxford.txt,In this matere a queinte° fantasie;,False,False,BOTH,In this matere a queinte° fantasie;,In this matere a queynte fantasye
wilde,wilde,The Franklin's Tale 1190,data/oxford_txts/FranT_oxford.txt,"Forestes, parkes° ful of wilde deer;",False,False,BOTH,"Forestes, parkes° ful of wilde deer;",Forestes parkes ful of wilde deer
softe,softe,Troilus and Criseyde; Book II 1667,data/oxford_txts/TC2_oxford.txt,Eleine in al hir goodly softe wise,False,False,BOTH,Eleine in al hir goodly softe wise,Eleyne in al hire goodly softe wyse
nice,nice,Troilus and Criseyde; Book II 780,data/oxford_txts/TC2_oxford.txt,"For evere som mistrust, or nice strif",False,False,BOTH,"For evere som mistrust, or nice strif",For evere som mystrust or nice strif
clene,clene,The Second Nun's Tale 159,data/oxford_txts/SNT_oxford.txt,"And if that ye in clene love me gie,°",False,False,BOTH,"And if that ye in clene love me gie,°",And if that ye in clene love me gye
long,longe,The Pardoner's Tale 735,data/oxford_txts/PardT_oxford.txt,That in my chambre longe time hath be,False,False,BOTH,That in my chambre longe time hath be,That in my chambre longe tyme hath be
pure,pure,Book of the Duchess 1209,data/oxford_txts/BD_oxford.txt,"In my tale, for pure fere",False,False,BOTH,"In my tale, for pure fere",In my tale for pure fere
ofte,ofte,The Canon's Yeoman's Tale 1031,data/oxford_txts/CYT_oxford.txt,"And this chanon him thanked ofte sithe,°",False,False,BOTH,"And this chanon him thanked ofte sithe,°",And this chanoun hym thanked ofte sithe
simple,simple,The Nun's Priest's Tale 3245,data/oxford_txts/NPT_oxford.txt,(Nedely clepe° I simple necessitee);,False,False,BOTH,(Nedely clepe° I simple necessitee);,Nedely clepe I symple necessitee
dere,dere,The Clerk's Tale 999,data/oxford_txts/ClT_oxford.txt,"Ay ful of clapping,° dere ynogh a jane;°",False,False,BOTH,"Ay ful of clapping,° dere ynogh a jane;°",Ay ful of clappyng deere ynogh a jane
neue,newe,The General Prologue 428,data/oxford_txts/GP_oxford.txt,Hir frendshipe nas nat newe to biginne.,False,False,BOTH,Hir frendshipe nas nat newe to biginne.,Hir frendshipe nas nat newe to bigynne
swete,swete,Troilus and Criseyde; Book V 1344,data/oxford_txts/TC5_oxford.txt,"Foryeve it me, min owene swete herte.",False,False,BOTH,"Foryeve it me, min owene swete herte.",Foryeve it me myn owen swete herte
god,goode,Book of the Duchess 860,data/oxford_txts/BD_oxford.txt,"Debonair, goode, glade, and sadde,°",False,False,BOTH,"Debonair, goode, glade, and sadde,°",Debonaire goode glade and sadde
hard,harde,House of Fame 1586,data/oxford_txts/HF_oxford.txt,"This Eolus, with harde grace,°",False,False,BOTH,"This Eolus, with harde grace,°",This Eolus with harde grace
olde,olde,House of Fame 1155,data/oxford_txts/HF_oxford.txt,"Of olde time, and yit they were",False,False,BOTH,"Of olde time, and yit they were",Of olde tyme and yet they were
riche,riche,Book of the Duchess 1319,data/oxford_txts/BD_oxford.txt,By Seint Johan! on a riche hille,False,False,BOTH,By Seint Johan! on a riche hille,Be Seynt Johan on a ryche hil
fair,faire,The Second Nun's Tale 461,data/oxford_txts/SNT_oxford.txt,At which the holy blisful faire maide,False,False,BOTH,At which the holy blisful faire maide,At which the hooly blisful faire mayde
god,goode,Troilus and Criseyde; Book II 1203,data/oxford_txts/TC2_oxford.txt,"“Now, goode nece, be it never so lite",False,False,BOTH,"“Now, goode nece, be it never so lite",Now goode nece be it nevere so lite
ouen,owene,The Pardoner's Tale 790,data/oxford_txts/PardT_oxford.txt,And for our owene tresor doon us honge.°,False,False,BOTH,And for our owene tresor doon us honge.°,And for oure owene tresor doon us honge
treu,trewe,The Merchant's Tale 2285,data/oxford_txts/MerT_oxford.txt,Of many a verrai trewe wif also.,False,False,BOTH,Of many a verrai trewe wif also.,Of many a verray trewe wyf also
propre,propre,The Squire's Tale 610,data/oxford_txts/SqT_oxford.txt,"Men loven of propre kind° newfangelnesse,°",False,False,BOTH,"Men loven of propre kind° newfangelnesse,°",Men loven of propre kynde newefangelnesse
ofte,ofte,The General Prologue 356,data/oxford_txts/GP_oxford.txt,Ful ofte time he was knight of the shire.,False,False,BOTH,Ful ofte time he was knight of the shire.,Ful ofte tyme he was knyght of the shire
dere,dere,The Manciple's Tale 221,data/oxford_txts/MancT_oxford.txt,"And, God it woot,° min owene dere brother",False,False,BOTH,"And, God it woot,° min owene dere brother",And God it woot myn owene deere brother
maide,maide,The Clerk's Tale 446,data/oxford_txts/ClT_oxford.txt,For though a maide child come al bifore,False,False,BOTH,For though a maide child come al bifore,For though a mayde child coome al bifore
neue,newe,Troilus and Criseyde; Book V 1269,data/oxford_txts/TC5_oxford.txt,I fele now so sharpe a newe peine,False,False,BOTH,I fele now so sharpe a newe peine,I fele now so sharp a newe peyne
simple,simple,The General Prologue 319,data/oxford_txts/GP_oxford.txt,Al was fee simple to him in effect,False,False,BOTH,Al was fee simple to him in effect,Al was fee symple to hym in effect
lef,leve,The Franklin's Tale 1607,data/oxford_txts/FranT_oxford.txt,"¶This philosophre answerd, “Leve° brother",False,False,BOTH,"¶This philosophre answerd, “Leve° brother",This philosophre answerde Leeve brother
clene,clene,The Second Nun's Tale 300,data/oxford_txts/SNT_oxford.txt,And make thee clene; so that thou mowe° biholde,False,False,BOTH,And make thee clene; so that thou mowe° biholde,And make thee clene so that thou mowe biholde
gaudi,gaude,The Knight's Tale 2079,data/oxford_txts/KnT_oxford.txt,In gaude° grene hir statue clothed was,False,False,BOTH,In gaude° grene hir statue clothed was,In gaude grene hir statue clothed was
ouen,owene,The Monk's Tale 2008,data/oxford_txts/MkT_oxford.txt,With Goddes owene finger wroght° was he,False,False,BOTH,With Goddes owene finger wroght° was he,With Goddes owene fynger wroght was he
sobre,sobre,Book of the Duchess 880,data/oxford_txts/BD_oxford.txt,She nas to sobre° ne to glad;,False,False,BOTH,She nas to sobre° ne to glad;,She nas to sobre ne to glad
god,gode,Troilus and Criseyde; Book III 264,data/oxford_txts/TC3_oxford.txt,"But gode brother, do now as thee oughte",False,False,BOTH,"But gode brother, do now as thee oughte",But goode brother do now as the oughte
mene,mene,Troilus and Criseyde; Book V 806,data/oxford_txts/TC5_oxford.txt,Criseyde mene was of hir stature,False,False,BOTH,Criseyde mene was of hir stature,Criseyde mene was of hire stature
noble,noble,The Wife of Bath's Prologue 165,data/oxford_txts/WBPro_oxford.txt,Ye been a noble prechour in this cas!,False,False,BOTH,Ye been a noble prechour in this cas!,Ye been a noble prechour in this cas
olde,olde,The Friar's Tale 1582,data/oxford_txts/FriT_oxford.txt,"‘Com out,’ quod he, ‘thou olde viritrate!",False,False,BOTH,"‘Com out,’ quod he, ‘thou olde viritrate!",Com out quod he thou olde virytrate
treu,trewe,The Franklin's Tale 758,data/oxford_txts/FranT_oxford.txt,"Sire, I wol be your humble trewe wif",False,False,BOTH,"Sire, I wol be your humble trewe wif",Sire I wol be youre humble trewe wyf
noble,noble,The Summoner's Tale 2265,data/oxford_txts/SumT_oxford.txt,"Your noble confessour, ther God him save,°",False,False,BOTH,"Your noble confessour, ther God him save,°",Youre noble confessour there God hym save
double,double,The Knight's Tale 1338,data/oxford_txts/KnT_oxford.txt,Encresen double wise the peines stronge,False,False,BOTH,Encresen double wise the peines stronge,Encressen double wise the peynes stronge
hot,hote,The Knight's Tale 2319,data/oxford_txts/KnT_oxford.txt,"That al hir hote love, and hir desir",False,False,BOTH,"That al hir hote love, and hir desir",That al hire hoote love and hir desir
fin,fine,Troilus and Criseyde; Book V 421,data/oxford_txts/TC5_oxford.txt,“But sin of fine force I moot arise,False,False,BOTH,“But sin of fine force I moot arise,But syn of fyne force I mot arise
fals,false,The Nun's Priest's Tale 3228,data/oxford_txts/NPT_oxford.txt,"False dissimilour,° O Greek Sinon",False,False,BOTH,"False dissimilour,° O Greek Sinon",False dissymulour o Greek Synon
large,large,House of Fame 1238,data/oxford_txts/HF_oxford.txt,Stonden in a large space,False,False,BOTH,Stonden in a large space,Stonden in a large space
juste,juste,Troilus and Criseyde; Book III 1227,data/oxford_txts/TC3_oxford.txt,As she that juste cause hadde him to triste,False,False,BOTH,As she that juste cause hadde him to triste,As she that juste cause hadde hym to triste
ouen,owne,The Miller's Tale 3588,data/oxford_txts/MilT_oxford.txt,For it is Goddes owne heste° dere.,False,False,BOTH,For it is Goddes owne heste° dere.,For it is Goddes owene heeste deere
prime,prime,Troilus and Criseyde; Book III 919,data/oxford_txts/TC3_oxford.txt,"And eek so lik a sooth, at prime face",False,False,BOTH,"And eek so lik a sooth, at prime face",And ek so like a sooth at prime face
huge,huge,Book of the Duchess 447,data/oxford_txts/BD_oxford.txt,"To an oke,° an huge tree.",False,False,BOTH,"To an oke,° an huge tree.",To an ook an huge tree
large,large,The Knight's Tale 886,data/oxford_txts/KnT_oxford.txt,"I have, God woot,° a large feeld to ere,°",False,False,BOTH,"I have, God woot,° a large feeld to ere,°",I have God woot a large feeld to ere
ofte,ofte,Troilus and Criseyde; Book IV 1161,data/oxford_txts/TC4_oxford.txt,But ofte time hir colde mouth he kiste;,False,False,BOTH,But ofte time hir colde mouth he kiste;,But ofte tyme hire colde mowth he kiste
humble,humble,Troilus and Criseyde; Book II 1069,data/oxford_txts/TC2_oxford.txt,"And in ful humble wise, as in his speche",False,False,BOTH,"And in ful humble wise, as in his speche",And in ful humble wise as in his speche
neue,newe,The Clerk's Tale 1005,data/oxford_txts/ClT_oxford.txt,To han a newe lady of hir toun.,False,False,BOTH,To han a newe lady of hir toun.,To han a newe lady of hir toun
tender,tendre,The Merchant's Tale 1738,data/oxford_txts/MerT_oxford.txt,Whan tendre youthe hath wedded stouping° age,False,False,BOTH,Whan tendre youthe hath wedded stouping° age,Whan tendre youthe hath wedded stoupyng age
proud,proude,The Summoner's Tale 2227,data/oxford_txts/SumT_oxford.txt,"O nice° proude cherl, I shrewe° his face!",False,False,BOTH,"O nice° proude cherl, I shrewe° his face!",O nyce proude cherl I shrewe his face
humble,humble,Troilus and Criseyde; Book III 141,data/oxford_txts/TC3_oxford.txt,And I to ben your verray humble trewe,False,False,BOTH,And I to ben your verray humble trewe,And I to ben youre verray humble trewe
sterne,sterne,The Clerk's Tale 465,data/oxford_txts/ClT_oxford.txt,With sterne face and with ful trouble chere,False,False,BOTH,With sterne face and with ful trouble chere,With stierne face and with ful trouble cheere
neue,newe,Troilus and Criseyde; Book IV 416,data/oxford_txts/TC4_oxford.txt,And upon newe cas lith newe avis.,False,False,BOTH,And upon newe cas lith newe avis.,And upon newe cas lith newe avys
fals,false,The Reeve's Tale 4269,data/oxford_txts/RvT_oxford.txt,A! false traitour! false clerk!” quod he,False,False,BOTH,A! false traitour! false clerk!” quod he,A false traitour False clerk quod he
riche,riche,The Miller's Tale 3188,data/oxford_txts/MilT_oxford.txt,"A riche gnof,° that gestes heeld to bord,°",False,False,BOTH,"A riche gnof,° that gestes heeld to bord,°",A riche gnof that gestes heeld to bord
grene,grene,The Wife of Bath's Tale 861,data/oxford_txts/WBT_oxford.txt,Daunced ful ofte in many a grene mede;°,False,False,BOTH,Daunced ful ofte in many a grene mede;°,Daunced ful ofte in many a grene mede
povre,povre,The Knight's Tale 1409,data/oxford_txts/KnT_oxford.txt,And cladde him as a povre laborer,False,False,BOTH,And cladde him as a povre laborer,And cladde hym as a povre laborer
riche,riche,The Clerk's Tale 1118,data/oxford_txts/ClT_oxford.txt,With a coroune of many a riche stoon°,False,False,BOTH,With a coroune of many a riche stoon°,With a coroune of many a riche stoon
gret,grete,Troilus and Criseyde; Book V 1250,data/oxford_txts/TC5_oxford.txt,"The blisful goddes, through hir grete might",False,False,BOTH,"The blisful goddes, through hir grete might",The blysful goddes thorugh here grete myght
neue,newe,Troilus and Criseyde; Book III 1654,data/oxford_txts/TC3_oxford.txt,But now I fele a newe qualitee,False,False,BOTH,But now I fele a newe qualitee,But now I feele a newe qualitee
povre,povre,The Pardoner's Tale 713,data/oxford_txts/PardT_oxford.txt,An old man and a povre° with hem mette.,False,False,BOTH,An old man and a povre° with hem mette.,An oold man and a povre with hem mette
juste,juste,Troilus and Criseyde; Book II 727,data/oxford_txts/TC2_oxford.txt,"That he may make avaunt, by juste cause;",False,False,BOTH,"That he may make avaunt, by juste cause;",That he may make avaunt by juste cause
humble,humble,The Knight's Tale 2219,data/oxford_txts/KnT_oxford.txt,"And doun he kneleth, and with humble chere°",False,False,BOTH,"And doun he kneleth, and with humble chere°",And doun he kneleth and with humble cheere
bel,bele,The Shipman's Tale 409,data/oxford_txts/ShipT_oxford.txt,"For cosinage,° and eek for bele cheere°",False,False,BOTH,"For cosinage,° and eek for bele cheere°",For cosynage and eek for beele cheere
noble,noble,House of Fame 1409,data/oxford_txts/HF_oxford.txt,That this ilke° noble quene,False,False,BOTH,That this ilke° noble quene,That thys ylke noble quene
long,longe,House of Fame 1484,data/oxford_txts/HF_oxford.txt,That bore hath up a longe while,False,False,BOTH,That bore hath up a longe while,That bore hath up a longe while
god,goode,Troilus and Criseyde; Book III 631,data/oxford_txts/TC3_oxford.txt,"“But goode nece, if I mighte ever plese",False,False,BOTH,"“But goode nece, if I mighte ever plese",But goode nece if I myghte evere plese
ofte,ofte,Book of the Duchess 1158,data/oxford_txts/BD_oxford.txt,And ofte time I songe hem loude;,False,False,BOTH,And ofte time I songe hem loude;,And ofte tyme I song hem loude
long,longe,Parliament of Fowls 661,data/oxford_txts/PF_oxford.txt,A yeer is not so longe to endure,False,False,BOTH,A yeer is not so longe to endure,A yer is nat so longe to endure
ouen,owne,The Knight's Tale 1744,data/oxford_txts/KnT_oxford.txt,"Youre owne mouth, by your confessioun",False,False,BOTH,"Youre owne mouth, by your confessioun",Youre owene mouth by youre confessioun
swete,swete,The Miller's Tale 3726,data/oxford_txts/MilT_oxford.txt,"Lemman, thy grace, and swete brid, thin ore!”°",False,False,BOTH,"Lemman, thy grace, and swete brid, thin ore!”°",Lemman thy grace and sweete bryd thyn oore
olde,olde,House of Fame 127,data/oxford_txts/HF_oxford.txt,"Of olde werke, then I saw ever.",False,False,BOTH,"Of olde werke, then I saw ever.",Of olde werk then I saugh ever
wilde,wilde,The Franklin's Tale 1195,data/oxford_txts/FranT_oxford.txt,"He saugh, whan voided° wer thise wilde deer",False,False,BOTH,"He saugh, whan voided° wer thise wilde deer",He saugh whan voyded were thise wilde deer
sterne,sterne,Troilus and Criseyde; Book V 801,data/oxford_txts/TC5_oxford.txt,With sterne vois and mighty limes square,False,False,BOTH,With sterne vois and mighty limes square,With sterne vois and myghty lymes square
large,large,The General Prologue 753,data/oxford_txts/GP_oxford.txt,A large man he was with eyen stepe,False,False,BOTH,A large man he was with eyen stepe,A large man he was with eyen stepe
god,goode,Troilus and Criseyde; Book V 572,data/oxford_txts/TC5_oxford.txt,"‘Now goode swete, love me wel, I preye.’",False,False,BOTH,"‘Now goode swete, love me wel, I preye.’",Now goode swete love me wel I preye
povre,povre,The Clerk's Tale 724,data/oxford_txts/ClT_oxford.txt,For° he a povre womman wedded hadde,False,False,BOTH,For° he a povre womman wedded hadde,For he a povre womman wedded hadde
lege,lige,The Clerk's Tale 310,data/oxford_txts/ClT_oxford.txt,And art my feithful lige man ybore;,False,False,BOTH,And art my feithful lige man ybore;,And art my feithful lige man ybore
double,double,House of Fame 285,data/oxford_txts/HF_oxford.txt,"Or fals, or prevy, or double° was.",False,False,BOTH,"Or fals, or prevy, or double° was.",Or fals or privy or double was
wilde,wilde,The Wife of Bath's Prologue 373,data/oxford_txts/WBPro_oxford.txt,Thou liknest it also to wilde fir;,False,False,BOTH,Thou liknest it also to wilde fir;,Thou liknest it also to wilde fyr
