headword,word,line_number,filename,context,is_elided,is_final,text_type,oxford_context,riverside_context
kene,kene,The Knight's Tale 2876,data/oxford_txts/KnT_oxford.txt,And in his hond a swerd ful bright and kene.,False,True,BOTH,And in his hond a swerd ful bright and kene.,And in his hond a swerd ful bright and kene
derk,derke,The Franklin's Tale 1074,data/oxford_txts/FranT_oxford.txt,Into hir owne derke regioun,False,False,BOTH,Into hir owne derke regioun,Into hir owene dirke regioun
muche,muche,The Knight's Tale 1808,data/oxford_txts/KnT_oxford.txt,Can° hem therfor as muche thank as me;,False,False,BOTH,Can° hem therfor as muche thank as me;,Kan hem therfore as muche thank as me
ouen,owene,The Pardoner's Tale 790,data/oxford_txts/PardT_oxford.txt,And for our owene tresor doon us honge.°,False,False,BOTH,And for our owene tresor doon us honge.°,And for oure owene tresor doon us honge
fair,faire,The Wife of Bath's Prologue 296,data/oxford_txts/WBPro_oxford.txt,And clep° me “faire dame” in every place;,False,False,BOTH,And clep° me “faire dame” in every place;,And clepe me faire dame in every place
lite,lite,Troilus and Criseyde; Book V 1290,data/oxford_txts/TC5_oxford.txt,"“To knowe of this, ye, were it never so lite?”",False,True,BOTH,"“To knowe of this, ye, were it never so lite?”",To knowe of this yee were it nevere so lite
pale,pale,The Prioress' Tale 589,data/oxford_txts/PrT_oxford.txt,"With face pale of drede and bisy thoght,°",True,False,BOTH,"With face pale of drede and bisy thoght,°",With face pale of drede and bisy thoght
yong,yonge,Troilus and Criseyde; Book III 293,data/oxford_txts/TC3_oxford.txt,Han ever yet proverbed to us yonge,False,True,BOTH,Han ever yet proverbed to us yonge,Han evere yet proverbed to us yonge
drie,drie,The Miller's Tale 3730,data/oxford_txts/MilT_oxford.txt,¶This Absolon gan wipe his mouth ful drie;,False,True,BOTH,¶This Absolon gan wipe his mouth ful drie;,This Absolon gan wype his mouth ful drie
noble,noble,Parliament of Fowls 262,data/oxford_txts/PF_oxford.txt,That was ful noble and hautein of hir porte.°,True,False,BOTH,That was ful noble and hautein of hir porte.°,That was ful noble and hautayn of hyre port
neue,newe,The General Prologue 365,data/oxford_txts/GP_oxford.txt,Ful fresh and newe hir gere apiked was;,True,False,BOTH,Ful fresh and newe hir gere apiked was;,Ful fressh and newe hir geere apiked was
bar,bare,Troilus and Criseyde; Book IV 226,data/oxford_txts/TC4_oxford.txt,"Eche after other, til the tree be bare",False,True,BOTH,"Eche after other, til the tree be bare",Ech after other til the tree be bare
treu,trewe,The Manciple's Tale 360,data/oxford_txts/MancT_oxford.txt,"Of tidinges,° whether they ben false or trewe.",False,True,BOTH,"Of tidinges,° whether they ben false or trewe.",Of tidynges wheither they been false or trewe
fre,free,Troilus and Criseyde; Book III 128,data/oxford_txts/TC3_oxford.txt,"Quod Troilus, “O goodly fresshe free!",False,True,BOTH,"Quod Troilus, “O goodly fresshe free!",Quod Troilus O goodly fresshe free
dere,dere,Troilus and Criseyde; Book III 946,data/oxford_txts/TC3_oxford.txt,"“That is wel seid,” quod he, “my nece dere",False,True,BOTH,"“That is wel seid,” quod he, “my nece dere",That is wel seyd quod he my nece deere
dere,dere,Troilus and Criseyde; Book V 467,data/oxford_txts/TC5_oxford.txt,"Welcome, ywis, min owene lady dere.”",False,True,BOTH,"Welcome, ywis, min owene lady dere.”",Welcome ywis myn owne lady deere
swete,swete,The Prioress' Tale 656,data/oxford_txts/PrT_oxford.txt,"This welle° of mercy, Cristes moder° swete",False,True,BOTH,"This welle° of mercy, Cristes moder° swete",This welle of mercy Cristes mooder sweete
sote,sote,Troilus and Criseyde; Book V 671,data/oxford_txts/TC5_oxford.txt,"And thennes comth this eir, that is so sote",False,True,BOTH,"And thennes comth this eir, that is so sote",And thennes comth this eyr that is so soote
ded,dede,Troilus and Criseyde; Book III 292,data/oxford_txts/TC3_oxford.txt,For which these wise clerkes that ben dede,False,True,BOTH,For which these wise clerkes that ben dede,For which thise wise clerkes that ben dede
god,gode,Troilus and Criseyde; Book III 264,data/oxford_txts/TC3_oxford.txt,"But gode brother, do now as thee oughte",False,False,BOTH,"But gode brother, do now as thee oughte",But goode brother do now as the oughte
rude,rude,The Wife of Bath's Tale 1172,data/oxford_txts/WBT_oxford.txt,"Al were° it that mine auncestres were rude,°",False,True,BOTH,"Al were° it that mine auncestres were rude,°",Al were it that myne auncestres were rude
fair,faire,The Second Nun's Tale 293,data/oxford_txts/SNT_oxford.txt,Seid this blisful faire maide dere;,False,False,BOTH,Seid this blisful faire maide dere;,Seyde this blisful faire mayde deere
pale,pale,The Knight's Tale 1082,data/oxford_txts/KnT_oxford.txt,That art so pale and deedly on to see?,True,False,BOTH,That art so pale and deedly on to see?,That art so pale and deedly on to see
humble,humble,The Second Nun's Tale 131,data/oxford_txts/SNT_oxford.txt,"She, ful devout and humble in hir corage,°",True,False,BOTH,"She, ful devout and humble in hir corage,°",She ful devout and humble in hir corage
humble,humble,Troilus and Criseyde; Book IV 1499,data/oxford_txts/TC4_oxford.txt,"“For which, with humble, trewe, and pitous herte",False,False,BOTH,"“For which, with humble, trewe, and pitous herte",For which with humble trewe and pitous herte
dere,dere,The Clerk's Tale 334,data/oxford_txts/ClT_oxford.txt,And tentifly° she kepte hir fader dere.,False,True,BOTH,And tentifly° she kepte hir fader dere.,And tentifly she kepte hir fader deere
riche,riche,The Clerk's Tale 776,data/oxford_txts/ClT_oxford.txt,"In riche array, this maiden for to gide;°",True,False,BOTH,"In riche array, this maiden for to gide;°",In riche array this mayden for to gyde
foul,foule,The Wife of Bath's Tale 1082,data/oxford_txts/WBT_oxford.txt,"So wo was him, his wif looked so foule.",False,True,BOTH,"So wo was him, his wif looked so foule.",So wo was hym his wyf looked so foule
pale,pale,Troilus and Criseyde; Book V 86,data/oxford_txts/TC5_oxford.txt,"With face pale, and unto Diomede",True,False,BOTH,"With face pale, and unto Diomede",With face pale and unto Diomede
long,longe,The Merchant's Tale 1696,data/oxford_txts/MerT_oxford.txt,"I trowe° it were to longe yow to tarie,°",False,False,BOTH,"I trowe° it were to longe yow to tarie,°",I trowe it were to longe yow to tarie
shene,shene,The Merchant's Tale 2328,data/oxford_txts/MerT_oxford.txt,"This fresshe May, that is so bright and shene,°",False,True,BOTH,"This fresshe May, that is so bright and shene,°",This fresshe May that is so bright and sheene
treu,trewe,The Miller's Tale 3715,data/oxford_txts/MilT_oxford.txt,That trewe love was ever so ivel biset!°,False,False,BOTH,That trewe love was ever so ivel biset!°,That trewe love was evere so yvel biset
wilde,wilde,The Reeve's Tale 4172,data/oxford_txts/RvT_oxford.txt,A wilde fir° upon thair bodies falle!°,False,False,BOTH,A wilde fir° upon thair bodies falle!°,A wilde fyr upon thair bodyes falle
grene,grene,The Knight's Tale 2935,data/oxford_txts/KnT_oxford.txt,And than with grene wode and spicerie,False,False,BOTH,And than with grene wode and spicerie,And thanne with grene wode and spicerye
secre,secree,Troilus and Criseyde; Book III 286,data/oxford_txts/TC3_oxford.txt,To holden secree swich an heigh matere;,False,False,BOTH,To holden secree swich an heigh matere;,To holden secree swich an heigh matere
digne,digne,The Clerk's Tale 818,data/oxford_txts/ClT_oxford.txt,I ne heeld me never digne° in no manere,True,False,BOTH,I ne heeld me never digne° in no manere,I ne heeld me nevere digne in no manere
dere,dere,Troilus and Criseyde; Book III 975,data/oxford_txts/TC3_oxford.txt,"Now doth him sitte, gode nece dere",False,True,BOTH,"Now doth him sitte, gode nece dere",Now doth hym sitte goode nece deere
strong,stronge,Troilus and Criseyde; Book V 1201,data/oxford_txts/TC5_oxford.txt,So were his throwes sharpe and wonder stronge.,False,True,BOTH,So were his throwes sharpe and wonder stronge.,So were his throwes sharpe and wonder stronge
dere,dere,The Physician's Tale 237,data/oxford_txts/PhyT_oxford.txt,"“No, certes, dere doghter min,” quod he.",False,False,BOTH,"“No, certes, dere doghter min,” quod he.",No certes deere doghter myn quod he
stale,stale,Sir Thopas 764,data/oxford_txts/Thop_oxford.txt,Whether it be moiste° or stale,False,True,BOTH,Whether it be moiste° or stale,Wheither it be moyste or stale
fre,free,Troilus and Criseyde; Book V 669,data/oxford_txts/TC5_oxford.txt,"“Lo, yonder is min owene lady free",False,True,BOTH,"“Lo, yonder is min owene lady free",Lo yonder is myn owene lady free
wise,wise,The Wife of Bath's Tale 1231,data/oxford_txts/WBT_oxford.txt,I put me in your wise governance;,False,False,BOTH,I put me in your wise governance;,I put me in youre wise governance
sik,seke,The General Prologue 18,data/oxford_txts/GP_oxford.txt,"That hem hath holpen, whan that they were seke.",False,True,BOTH,"That hem hath holpen, whan that they were seke.",That hem hath holpen whan that they were seeke
lite,lite,Troilus and Criseyde; Book II 1203,data/oxford_txts/TC2_oxford.txt,"“Now, goode nece, be it never so lite",False,True,BOTH,"“Now, goode nece, be it never so lite",Now goode nece be it nevere so lite
nice,nice,Troilus and Criseyde; Book II 723,data/oxford_txts/TC2_oxford.txt,"His thewes goode, and that he is not nice.",False,True,BOTH,"His thewes goode, and that he is not nice.",His thewes goode and that he is nat nyce
kinde,kinde,The Wife of Bath's Prologue 823,data/oxford_txts/WBPro_oxford.txt,"God help me so, I was to him as kinde",False,True,BOTH,"God help me so, I was to him as kinde",God helpe me so I was to hym as kynde
pure,pure,Book of the Duchess 490,data/oxford_txts/BD_oxford.txt,"The blood was fled, for pure drede,°",False,False,BOTH,"The blood was fled, for pure drede,°",The blood was fled for pure drede
stable,stable,The Squire's Tale 22,data/oxford_txts/SqT_oxford.txt,Of his corage° as any centre stable;°,False,True,BOTH,Of his corage° as any centre stable;°,Of his corage as any centre stable
thikke,thikke,Troilus and Criseyde; Book I 948,data/oxford_txts/TC1_oxford.txt,"Next the foule netle, rough and thikke",False,True,BOTH,"Next the foule netle, rough and thikke",Next the foule netle rough and thikke
mek,meke,The Shipman's Tale 242,data/oxford_txts/ShipT_oxford.txt,As be to every wight buxom° and meke,False,True,BOTH,As be to every wight buxom° and meke,As be to every wight buxom and meke
fre,free,The Shipman's Tale 43,data/oxford_txts/ShipT_oxford.txt,"¶Free was daun John, and manly° of dispence,°",False,False,BOTH,"¶Free was daun John, and manly° of dispence,°",Free was daun John and manly of dispence
kinde,kinde,The General Prologue 647,data/oxford_txts/GP_oxford.txt,He was a gentil harlot and a kinde;,False,True,BOTH,He was a gentil harlot and a kinde;,He was a gentil harlot and a kynde
long,longe,Troilus and Criseyde; Book II 722,data/oxford_txts/TC2_oxford.txt,"“And eek I knowe, of longe time agoon",False,False,BOTH,"“And eek I knowe, of longe time agoon",And ek I knowe of longe tyme agon
proud,proude,Troilus and Criseyde; Book I 233,data/oxford_txts/TC1_oxford.txt,"Ye wise, proude, and worthy folkes alle",True,False,BOTH,"Ye wise, proude, and worthy folkes alle",Ye wise proude and worthi folkes alle
povre,poure,The Friar's Tale 1608,data/oxford_txts/FriT_oxford.txt,Ye knowen wel that I am poure and old;,True,False,BOTH,Ye knowen wel that I am poure and old;,Ye knowen wel that I am povre and oold
large,large,The General Prologue 753,data/oxford_txts/GP_oxford.txt,A large man he was with eyen stepe,False,False,BOTH,A large man he was with eyen stepe,A large man he was with eyen stepe
treu,trewe,Book of the Duchess 1227,data/oxford_txts/BD_oxford.txt,Ever to be stedfast and trewe,False,True,BOTH,Ever to be stedfast and trewe,Ever to be stedfast and trewe
sobre,sobre,The Merchant's Tale 1533,data/oxford_txts/MerT_oxford.txt,"Wher° she be wis,° or sobre, or dronkelewe,°",True,False,BOTH,"Wher° she be wis,° or sobre, or dronkelewe,°",Wher she be wys or sobre or dronkelewe
olde,olde,Troilus and Criseyde; Book V 470,data/oxford_txts/TC5_oxford.txt,"The lettres eek, that she of olde time",False,False,BOTH,"The lettres eek, that she of olde time",The lettres ek that she of olde tyme
straunge,straunge,The Merchant's Tale 1440,data/oxford_txts/MerT_oxford.txt,"In straunge hand, and this I tell yow alle.",False,False,BOTH,"In straunge hand, and this I tell yow alle.",In straunge hand and this I telle yow alle
softe,softe,The Physician's Tale 101,data/oxford_txts/PhyT_oxford.txt,Under a shepherd softe and necligent,True,False,BOTH,Under a shepherd softe and necligent,Under a shepherde softe and necligent
thikke,thikke,Book of the Duchess 424,data/oxford_txts/BD_oxford.txt,"With croppes° brode, and eke as thikke—",False,True,BOTH,"With croppes° brode, and eke as thikke—",With croppes brode and eke as thikke
pure,pure,Troilus and Criseyde; Book II 656,data/oxford_txts/TC2_oxford.txt,"And with that thought, for pure ashamed, she",True,False,BOTH,"And with that thought, for pure ashamed, she",And with that thought for pure ashamed she
olde,olde,The Squire's Tale 88,data/oxford_txts/SqT_oxford.txt,Ful bisily° they waiten° yonge and olde.,False,True,BOTH,Ful bisily° they waiten° yonge and olde.,Ful bisily they wayten yonge and olde
dere,dere,Troilus and Criseyde; Book II 122,data/oxford_txts/TC2_oxford.txt,"“Now uncle dere,” quod she, “tel it us",False,False,BOTH,"“Now uncle dere,” quod she, “tel it us",Now uncle deere quod she telle it us
mek,meke,The Second Nun's Tale 199,data/oxford_txts/SNT_oxford.txt,"As meke as ever was any lamb, to yow!”",True,False,BOTH,"As meke as ever was any lamb, to yow!”",As meke as evere was any lomb to yow
smothe,smothe,Troilus and Criseyde; Book III 1248,data/oxford_txts/TC3_oxford.txt,"Hir sides longe, fleshly, smothe, and white",True,False,BOTH,"Hir sides longe, fleshly, smothe, and white",Hire sydes longe flesshly smothe and white
smothe,smothe,The General Prologue 690,data/oxford_txts/GP_oxford.txt,As smothe it was as it were late yshave;,True,False,BOTH,As smothe it was as it were late yshave;,As smothe it was as it were late shave
clene,clene,The Second Nun's Tale 225,data/oxford_txts/SNT_oxford.txt,“With body clene and with unwemmed° thoght,True,False,BOTH,“With body clene and with unwemmed° thoght,With body clene and with unwemmed thoght
large,large,Book of the Duchess 893,data/oxford_txts/BD_oxford.txt,"Of which love she was wonder large,°",False,True,BOTH,"Of which love she was wonder large,°",Of which love she was wonder large
wise,wise,Troilus and Criseyde; Book I 976,data/oxford_txts/TC1_oxford.txt,For this have I herd seide of wise ylered,False,False,BOTH,For this have I herd seide of wise ylered,For this have I herd seyd of wyse lered
ofte,ofte,Troilus and Criseyde; Book IV 1161,data/oxford_txts/TC4_oxford.txt,But ofte time hir colde mouth he kiste;,False,False,BOTH,But ofte time hir colde mouth he kiste;,But ofte tyme hire colde mowth he kiste
queinte,queinte,Troilus and Criseyde; Book I 411,data/oxford_txts/TC1_oxford.txt,"O quike deeth, O swete harm so queinte",False,True,BOTH,"O quike deeth, O swete harm so queinte",O quike deth O swete harm so queynte
pale,pale,Troilus and Criseyde; Book II 551,data/oxford_txts/TC2_oxford.txt,But though that he for wo was pale and wan,True,False,BOTH,But though that he for wo was pale and wan,But though that he for wo was pale and wan
heigh,hye,The Clerk's Tale 135,data/oxford_txts/ClT_oxford.txt,"And tak a wif, for hye Goddes sake;",False,False,BOTH,"And tak a wif, for hye Goddes sake;",And taak a wyf for hye Goddes sake
swete,swete,Book of the Duchess 1225,data/oxford_txts/BD_oxford.txt,That she wold be my lady swete;,False,True,BOTH,That she wold be my lady swete;,That she wolde be my lady swete
clene,clene,The Pardoner's Tale 873,data/oxford_txts/PardT_oxford.txt,The thridde° he kepte clene for his drinke.,False,False,BOTH,The thridde° he kepte clene for his drinke.,The thridde he kepte clene for his drynke
weik,waike,The Knight's Tale 887,data/oxford_txts/KnT_oxford.txt,And waike° been the oxen in my plough.,False,False,BOTH,And waike° been the oxen in my plough.,And wayke been the oxen in my plough
thikke,thikke,House of Fame 908,data/oxford_txts/HF_oxford.txt,Or elles was the air so thikke,False,True,BOTH,Or elles was the air so thikke,Or elles was the air so thikke
povre,povre,The Clerk's Tale 904,data/oxford_txts/ClT_oxford.txt,For out of doute this olde povre man,False,False,BOTH,For out of doute this olde povre man,For out of doute this olde poure man
olde,olde,The Wife of Bath's Prologue 642,data/oxford_txts/WBPro_oxford.txt,And me of olde Roman gestes° teche,False,False,BOTH,And me of olde Roman gestes° teche,And me of olde Romayn geestes teche
swete,swete,Troilus and Criseyde; Book IV 1590,data/oxford_txts/TC4_oxford.txt,"“And trusteth this, that certes, herte swete",False,True,BOTH,"“And trusteth this, that certes, herte swete",And trusteth this that certes herte swete
riche,riche,The General Prologue 311,data/oxford_txts/GP_oxford.txt,"Ther was also, ful riche of excellence.",True,False,BOTH,"Ther was also, ful riche of excellence.",Ther was also ful riche of excellence
neue,newe,Troilus and Criseyde; Book II 305,data/oxford_txts/TC2_oxford.txt,And though my tale as now be to yow newe,False,True,BOTH,And though my tale as now be to yow newe,And though my tale as now be to yow newe
wise,wise,The Squire's Tale 376,data/oxford_txts/SqT_oxford.txt,"Thise olde wommen that been gladly wise,°",False,True,BOTH,"Thise olde wommen that been gladly wise,°",Thise olde wommen that been gladly wyse
wise,wise,Troilus and Criseyde; Book II 317,data/oxford_txts/TC2_oxford.txt,"The goode, wise, worthy, fresshe, and free",False,False,BOTH,"The goode, wise, worthy, fresshe, and free",The goode wise worthi fresshe and free
fair,faire,The Knight's Tale 2386,data/oxford_txts/KnT_oxford.txt,"Of faire yonge fresshe Venus free,°",False,False,BOTH,"Of faire yonge fresshe Venus free,°",Of faire yonge fresshe Venus free
lef,leve,Troilus and Criseyde; Book IV 926,data/oxford_txts/TC4_oxford.txt,"And nought encresse, leve nece swete;",False,False,BOTH,"And nought encresse, leve nece swete;",And nought encresse leeve nece swete
swete,swete,Book of the Duchess 315,data/oxford_txts/BD_oxford.txt,Was nowher herd yet half so swete,False,True,BOTH,Was nowher herd yet half so swete,Was nowhere herd yet half so swete
bel,bele,The Shipman's Tale 409,data/oxford_txts/ShipT_oxford.txt,"For cosinage,° and eek for bele cheere°",False,False,BOTH,"For cosinage,° and eek for bele cheere°",For cosynage and eek for beele cheere
fre,free,The Merchant's Tale 2138,data/oxford_txts/MerT_oxford.txt,"“Ris up, my wif, my love, my lady free;°",False,True,BOTH,"“Ris up, my wif, my love, my lady free;°",Rys up my wyf my love my lady free
riche,riche,The Wife of Bath's Prologue 250,data/oxford_txts/WBPro_oxford.txt,"And if that she be riche, of heigh parage,°",True,False,BOTH,"And if that she be riche, of heigh parage,°",And if that she be riche of heigh parage
mek,meke,The Clerk's Tale 538,data/oxford_txts/ClT_oxford.txt,And as a lamb she sitteth meke and stille,True,False,BOTH,And as a lamb she sitteth meke and stille,And as a lamb she sitteth meke and stille
egre,egre,The Clerk's Tale 1199,data/oxford_txts/ClT_oxford.txt,Beth egre° as is a tigre yond in Inde;°,True,False,BOTH,Beth egre° as is a tigre yond in Inde;°,Beth egre as is a tygre yond in Ynde
shene,shene,The Squire's Tale 53,data/oxford_txts/SqT_oxford.txt,"For which the foules, again° the sonne shene,°",False,True,BOTH,"For which the foules, again° the sonne shene,°",For which the foweles agayn the sonne sheene
noble,noble,Troilus and Criseyde; Book II 647,data/oxford_txts/TC2_oxford.txt,That to biholde it was a noble game,False,False,BOTH,That to biholde it was a noble game,That to byholde it was a noble game
long,longe,Troilus and Criseyde; Book V 851,data/oxford_txts/TC5_oxford.txt,"And after this, withouten longe lette",False,False,BOTH,"And after this, withouten longe lette",And after this withouten longe lette
lame,lame,Troilus and Criseyde; Book II 17,data/oxford_txts/TC2_oxford.txt,"Disblameth me, if any word be lame",False,True,BOTH,"Disblameth me, if any word be lame",Disblameth me if any word be lame
sad,sadde,The Canon's Yeoman's Tale 877,data/oxford_txts/CYT_oxford.txt,"Yet of that art they can nat wexen sadde,°",False,True,BOTH,"Yet of that art they can nat wexen sadde,°",Yet of that art they kan nat wexen sadde
treu,trewe,The Wife of Bath's Prologue 825,data/oxford_txts/WBPro_oxford.txt,"And also trewe,° and so was he to me.",True,False,BOTH,"And also trewe,° and so was he to me.",And also trewe and so was he to me
roughe,rowe,The Canon's Yeoman's Tale 861,data/oxford_txts/CYT_oxford.txt,"To reise° a feend, al looke he never so rowe.°",False,True,BOTH,"To reise° a feend, al looke he never so rowe.°",To reyse a feend al looke he never so rowe
olde,olde,The Knight's Tale 2828,data/oxford_txts/KnT_oxford.txt,"Of olde folk, and folk of tendre yeres",False,False,BOTH,"Of olde folk, and folk of tendre yeres",Of olde folk and folk of tendre yeeres
tender,tendre,The General Prologue 150,data/oxford_txts/GP_oxford.txt,And al was conscience and tendre herte.,False,False,BOTH,And al was conscience and tendre herte.,And al was conscience and tendre herte
dere,dere,Troilus and Criseyde; Book V 1457,data/oxford_txts/TC5_oxford.txt,"She gan first smile, and seide, “O brother dere",False,True,BOTH,"She gan first smile, and seide, “O brother dere",She gan first smyle and seyde O brother deere
deinte,deintee,The Squire's Tale 70,data/oxford_txts/SqT_oxford.txt,"Ther is som mete° that is ful deintee° holde,°",False,False,BOTH,"Ther is som mete° that is ful deintee° holde,°",Ther is som mete that is ful deynte holde
simple,simple,The General Prologue 119,data/oxford_txts/GP_oxford.txt,That of hir smiling was ful simple and coy;,True,False,BOTH,That of hir smiling was ful simple and coy;,That of hir smylyng was ful symple and coy
olde,olde,House of Fame 694,data/oxford_txts/HF_oxford.txt,Of olde forleten° aqueintaunces;,False,False,BOTH,Of olde forleten° aqueintaunces;,Of olde forleten aqueyntaunces
clene,clene,The General Prologue 504,data/oxford_txts/GP_oxford.txt,A shiten shepherde and a clene sheep.,False,False,BOTH,A shiten shepherde and a clene sheep.,A shiten shepherde and a clene sheep
wise,wise,The Nun's Priest's Tale 2914,data/oxford_txts/NPT_oxford.txt,"To han housbondes hardy,° wise, and free,°",True,False,BOTH,"To han housbondes hardy,° wise, and free,°",To han housbondes hardy wise and free
dere,dere,The Merchant's Tale 2194,data/oxford_txts/MerT_oxford.txt,"By the leve° of yow, my lord so dere:",False,True,BOTH,"By the leve° of yow, my lord so dere:",By the leve of yow my lord so deere
smothe,smothe,The General Prologue 676,data/oxford_txts/GP_oxford.txt,"But smothe it heng, as dooth a strike of flex;",True,False,BOTH,"But smothe it heng, as dooth a strike of flex;",But smothe it heeng as dooth a strike of flex
fair,faire,The Manciple's Tale 191,data/oxford_txts/MancT_oxford.txt,"Than on hir wives, be they never so faire",False,True,BOTH,"Than on hir wives, be they never so faire",Than on hire wyves be they never so faire
shene,shene,House of Fame 1536,data/oxford_txts/HF_oxford.txt,"And seide, “Graunte us, lady shene,°",False,True,BOTH,"And seide, “Graunte us, lady shene,°",And seyde Graunte us lady shene
kene,kene,The Merchant's Tale 1759,data/oxford_txts/MerT_oxford.txt,"Al my corage,° it is so sharp and kene;",False,True,BOTH,"Al my corage,° it is so sharp and kene;",Al my corage it is so sharp and keene
treu,trewe,Troilus and Criseyde; Book IV 1417,data/oxford_txts/TC4_oxford.txt,And that hir herte trewe was and kinde,False,False,BOTH,And that hir herte trewe was and kinde,And that hire herte trewe was and kynde
deinte,deintee,The Clerk's Tale 1112,data/oxford_txts/ClT_oxford.txt,That it was deintee° for to seen the chere,False,False,BOTH,That it was deintee° for to seen the chere,That it was deyntee for to seen the cheere
dere,dere,Troilus and Criseyde; Book V 653,data/oxford_txts/TC5_oxford.txt,Whan hennes rood my righte lady dere,False,True,BOTH,Whan hennes rood my righte lady dere,Whan hennes rood my righte lady dere
fresh,fresshe,Troilus and Criseyde; Book V 1412,data/oxford_txts/TC5_oxford.txt,"And fareth wel, goodly faire fresshe may",False,False,BOTH,"And fareth wel, goodly faire fresshe may",And fareth wel goodly faire fresshe may
pale,pale,Book of the Duchess 1215,data/oxford_txts/BD_oxford.txt,Ful ofte I wex both pale and rede;°,True,False,BOTH,Ful ofte I wex both pale and rede;°,Ful ofte I wex bothe pale and red
dere,dere,The Physician's Tale 148,data/oxford_txts/PhyT_oxford.txt,And yaf° him yiftes preciouse and dere.,False,True,BOTH,And yaf° him yiftes preciouse and dere.,And yaf hym yiftes preciouse and deere
fresh,fresshe,The Knight's Tale 1511,data/oxford_txts/KnT_oxford.txt,"Welcome be thou, faire fresshe May",False,False,BOTH,"Welcome be thou, faire fresshe May",Welcome be thou faire fresshe May
huge,huge,The Knight's Tale 2145,data/oxford_txts/KnT_oxford.txt,"A wrethe° of gold arm-greet,° of huge wighte,°",False,False,BOTH,"A wrethe° of gold arm-greet,° of huge wighte,°",A wrethe of gold armgreet of huge wighte
drie,drie,The Knight's Tale 1362,data/oxford_txts/KnT_oxford.txt,"That lene° he wex,° and drie as is a shaft.°",True,False,BOTH,"That lene° he wex,° and drie as is a shaft.°",That lene he wex and drye as is a shaft
kinde,kinde,Troilus and Criseyde; Book V 126,data/oxford_txts/TC5_oxford.txt,"As any Troian is, and eek as kinde.",False,True,BOTH,"As any Troian is, and eek as kinde.",As any Troian is and ek as kynde
humble,humble,The Summoner's Tale 1936,data/oxford_txts/SumT_oxford.txt,But we that humble been and chast and pore,False,False,BOTH,But we that humble been and chast and pore,But we that humble been and chaast and poore
wise,wise,Troilus and Criseyde; Book IV 936,data/oxford_txts/TC4_oxford.txt,Wommen ben wise in short avisement;,True,False,BOTH,Wommen ben wise in short avisement;,Women ben wise in short avysement
bitter,bittre,Troilus and Criseyde; Book IV 1136,data/oxford_txts/TC4_oxford.txt,"As bittre weren, out of teres kinde",False,False,BOTH,"As bittre weren, out of teres kinde",As bittre weren out of teris kynde
treu,trewe,Troilus and Criseyde; Book IV 197,data/oxford_txts/TC4_oxford.txt,"O Juvenal, Lord! trewe is thy sentence",True,False,BOTH,"O Juvenal, Lord! trewe is thy sentence",O Juvenal lord trewe is thy sentence
huge,huge,Troilus and Criseyde; Book IV 1387,data/oxford_txts/TC4_oxford.txt,“And that shal been an huge quantitee,False,False,BOTH,“And that shal been an huge quantitee,And that shal ben an huge quantite
lef,leve,Troilus and Criseyde; Book IV 82,data/oxford_txts/TC4_oxford.txt,And for the Grekes weren me so leve,False,True,BOTH,And for the Grekes weren me so leve,And for the Grekis weren me so leeve
ofte,ofte,The Merchant's Tale 2038,data/oxford_txts/MerT_oxford.txt,"¶Ful ofte time he, Pluto, and his quene",False,False,BOTH,"¶Ful ofte time he, Pluto, and his quene",Ful ofte tyme he Pluto and his queene
pale,pale,Troilus and Criseyde; Book IV 235,data/oxford_txts/TC4_oxford.txt,Ful lik a deed image pale and wan;,True,False,BOTH,Ful lik a deed image pale and wan;,Ful lik a ded ymage pale and wan
proud,proude,The Summoner's Tale 2227,data/oxford_txts/SumT_oxford.txt,"O nice° proude cherl, I shrewe° his face!",False,False,BOTH,"O nice° proude cherl, I shrewe° his face!",O nyce proude cherl I shrewe his face
long,longe,Troilus and Criseyde; Book III 1388,data/oxford_txts/TC3_oxford.txt,"Servise of love, hadde eres also longe",False,True,BOTH,"Servise of love, hadde eres also longe",Servise of love hadde erys also longe
wroth,wrothe,The Wife of Bath's Tale 1239,data/oxford_txts/WBT_oxford.txt,"¶“Kis me,” quod she, “we be no lenger wrothe;°",False,True,BOTH,"¶“Kis me,” quod she, “we be no lenger wrothe;°",Kys me quod she we be no lenger wrothe
lef,leve,Troilus and Criseyde; Book V 477,data/oxford_txts/TC5_oxford.txt,"And seide, “Leve brother Pandarus",False,False,BOTH,"And seide, “Leve brother Pandarus",And seyde Leve brother Pandarus
ripe,ripe,The Clerk's Tale 220,data/oxford_txts/ClT_oxford.txt,Ther was enclosed ripe and sad corage;°,True,False,BOTH,Ther was enclosed ripe and sad corage;°,Ther was enclosed rype and sad corage
neue,newe,The Wife of Bath's Tale 1244,data/oxford_txts/WBT_oxford.txt,"As ever was wif, sin that the world was newe.",False,True,BOTH,"As ever was wif, sin that the world was newe.",As evere was wyf syn that the world was newe
loue,lowe,The Franklin's Tale 1035,data/oxford_txts/FranT_oxford.txt,As thin herberwe° chaungeth lowe or heighe,True,False,BOTH,As thin herberwe° chaungeth lowe or heighe,As thyn herberwe chaungeth lowe or heighe
thikke,thikke,Troilus and Criseyde; Book II 193,data/oxford_txts/TC2_oxford.txt,For never yet so thikke a swarm of been,True,False,BOTH,For never yet so thikke a swarm of been,For nevere yet so thikke a swarm of been
