headword,word,tag,line_number,filename,context,text_type
shulen,shal,v%pr_pl,The Wife of Bath's Prologue 438,data/riverside_cats/WBPro_riv.cat,And but ye do certein we shal yow teche,RIVERSIDE
seien,seyn,v%inf,The Wife of Bath's Prologue 454,data/riverside_cats/WBPro_riv.cat,This is to seyn he hadde a paramour,RIVERSIDE
gon,go,v%inf,The Wife of Bath's Prologue 476,data/riverside_cats/WBPro_riv.cat,Lat go Farewel The devel go therwith,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Prologue 510,data/riverside_cats/WBPro_riv.cat,Whan that he wolde han my bele chose,RIVERSIDE
mouen,may,v%pr_pl,The Wife of Bath's Prologue 517,data/riverside_cats/WBPro_riv.cat,Wayte what thyng we may nat lightly have,RIVERSIDE
willen,wol,v%pr_pl,The Wife of Bath's Prologue 518,data/riverside_cats/WBPro_riv.cat,Therafter wol we crie al day and crave,RIVERSIDE
willen,wol,v%pr_pl,The Wife of Bath's Prologue 520,data/riverside_cats/WBPro_riv.cat,Preesse on us faste and thanne wol we fle,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Prologue 535,data/riverside_cats/WBPro_riv.cat,Or doon a thyng that sholde han cost his lyf,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Prologue 538,data/riverside_cats/WBPro_riv.cat,I wolde han toold his conseil every deel,RIVERSIDE
walken,walked,v%pt_pl,The Wife of Bath's Prologue 564,data/riverside_cats/WBPro_riv.cat,I seye that in the feeldes walked we,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Prologue 578,data/riverside_cats/WBPro_riv.cat,He wolde han slayn me as I lay upright,RIVERSIDE
slen,slayn,v%ppl,The Wife of Bath's Prologue 578,data/riverside_cats/WBPro_riv.cat,He wolde han slayn me as I lay upright,RIVERSIDE
shulen,shal,v%pr_pl,The Wife of Bath's Prologue 580,data/riverside_cats/WBPro_riv.cat,But yet I hope that ye shal do me good,RIVERSIDE
don,do,v%inf,The Wife of Bath's Prologue 580,data/riverside_cats/WBPro_riv.cat,But yet I hope that ye shal do me good,RIVERSIDE
seien,seyn,v%inf,The Wife of Bath's Prologue 585,data/riverside_cats/WBPro_riv.cat,But now sire lat me se what I shal seyn,RIVERSIDE
gon,go,v%inf,The Wife of Bath's Prologue 596,data/riverside_cats/WBPro_riv.cat,As help me God whan that I saugh hym go,RIVERSIDE
sweren,sworn,v%ppl,The Wife of Bath's Prologue 640,data/riverside_cats/WBPro_riv.cat,From hous to hous although he had it sworn,RIVERSIDE
gon,go,v%inf,The Wife of Bath's Prologue 653,data/riverside_cats/WBPro_riv.cat,Man shal nat suffre his wyf go roule aboute,RIVERSIDE
gon,go,v%inf,The Wife of Bath's Prologue 657,data/riverside_cats/WBPro_riv.cat,And suffreth his wyf to go seken halwes,RIVERSIDE
don,doo,v%pr_pl,The Wife of Bath's Prologue 663,data/riverside_cats/WBPro_riv.cat,And so doo mo God woot of us than I,RIVERSIDE
haven,han,v%pr_pl,The Wife of Bath's Prologue 694,data/riverside_cats/WBPro_riv.cat,As clerkes han withinne hire oratories,RIVERSIDE
don,do,v%inf,The Wife of Bath's Prologue 707,data/riverside_cats/WBPro_riv.cat,The clerk whan he is oold and may noght do,RIVERSIDE
mouen,may,v%pr_pl,The Wife of Bath's Prologue 719,data/riverside_cats/WBPro_riv.cat,Lo heere expres of womman may ye fynde,RIVERSIDE
seien,seyn,v%inf,The Wife of Bath's Prologue 731,data/riverside_cats/WBPro_riv.cat,He wiped his heed namoore dorste he seyn,RIVERSIDE
hongen,hanged,v%pt_pl,The Wife of Bath's Prologue 761,data/riverside_cats/WBPro_riv.cat,Hanged hemself for herte despitus,RIVERSIDE
haven,han,v%pr_pl,The Wife of Bath's Prologue 766,data/riverside_cats/WBPro_riv.cat,That somme han slayn hir housbondes in hir bed,RIVERSIDE
haven,han,v%pr_pl,The Wife of Bath's Prologue 769,data/riverside_cats/WBPro_riv.cat,And somme han dryve nayles in hir brayn,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Prologue 798,data/riverside_cats/WBPro_riv.cat,He was agast and wolde han fled his way,RIVERSIDE
slen,slayn,v%ppl,The Wife of Bath's Prologue 800,data/riverside_cats/WBPro_riv.cat,O hastow slayn me false theef I seyde,RIVERSIDE
haven,han,v%inf,The Wife of Bath's Prologue 814,data/riverside_cats/WBPro_riv.cat,To han the governance of hous and lond,RIVERSIDE
willen,wol,v%pr_pl,The Wife of Bath's Prologue 828,data/riverside_cats/WBPro_riv.cat,Now wol I seye my tale if ye wol heere,RIVERSIDE
willen,wol,v%pr_pl,The Wife of Bath's Prologue 836,data/riverside_cats/WBPro_riv.cat,Wol falle in every dyssh and eek mateere,RIVERSIDE
sitten,sit,v%inf,The Wife of Bath's Prologue 838,data/riverside_cats/WBPro_riv.cat,What amble or trotte or pees or go sit doun,RIVERSIDE
gon,go,v%inf,The Reeve's Tale 3952,data/riverside_cats/RvT_riv.cat,On halydayes biforn hire wolde he go,RIVERSIDE
gon,goon,v%inf,The Reeve's Tale 4008,data/riverside_cats/RvT_riv.cat,To goon to mille and seen hir corn ygrounde,RIVERSIDE
faren,fares,v%pr_pl,The Reeve's Tale 4023,data/riverside_cats/RvT_riv.cat,Hou fares thy faire doghter and thy wyf,RIVERSIDE
don,do,v%pr_pl,The Reeve's Tale 4025,data/riverside_cats/RvT_riv.cat,And John also how now what do ye heer,RIVERSIDE
seien,sayn,v%pr_pl,The Reeve's Tale 4028,data/riverside_cats/RvT_riv.cat,Or elles he is a fool as clerkes sayn,RIVERSIDE
mouen,may,v%pr_pl,The Reeve's Tale 4033,data/riverside_cats/RvT_riv.cat,I pray yow spede us heythen that ye may,RIVERSIDE
willen,wol,v%pr_pl,The Reeve's Tale 4035,data/riverside_cats/RvT_riv.cat,What wol ye doon whil that it is in hande,RIVERSIDE
don,doon,v%inf,The Reeve's Tale 4035,data/riverside_cats/RvT_riv.cat,What wol ye doon whil that it is in hande,RIVERSIDE
ben,ar,v%pr_pl,The Reeve's Tale 4045,data/riverside_cats/RvT_riv.cat,I is as ille a millere as ar ye,RIVERSIDE
gon,gon,v%inf,The Reeve's Tale 4064,data/riverside_cats/RvT_riv.cat,And whan the hors was laus he gynneth gon,RIVERSIDE
gon,go,v%inf,The Reeve's Tale 4081,data/riverside_cats/RvT_riv.cat,With wilde mares as faste as he may go,RIVERSIDE
haven,han,v%inf,The Reeve's Tale 4083,data/riverside_cats/RvT_riv.cat,And he that bettre sholde han knyt the reyne,RIVERSIDE
haven,han,v%pr_pl,The Reeve's Tale 4090,data/riverside_cats/RvT_riv.cat,Thise sely clerkes han ful faste yronne,RIVERSIDE
gon,go,v%inf,The Reeve's Tale 4094,data/riverside_cats/RvT_riv.cat,And bad his wyf go knede it in a cake,RIVERSIDE
stelen,stoln,v%ppl,The Reeve's Tale 4111,data/riverside_cats/RvT_riv.cat,Oure corn is stoln men wil us fooles calle,RIVERSIDE
bisechen,bisoght,v%pt_pl,The Reeve's Tale 4118,data/riverside_cats/RvT_riv.cat,But for the love of God they hym bisoght,RIVERSIDE
shulen,shal,v%pr_pl,The Reeve's Tale 4121,data/riverside_cats/RvT_riv.cat,Swich as it is yet shal ye have youre part,RIVERSIDE
haven,han,v%pr_pl,The Reeve's Tale 4122,data/riverside_cats/RvT_riv.cat,Myn hous is streit but ye han lerned art,RIVERSIDE
taken,taa,v%inf,The Reeve's Tale 4130,data/riverside_cats/RvT_riv.cat,Slyk as he fyndes or taa slyk as he brynges,RIVERSIDE
willen,wil,v%pr_pl,The Reeve's Tale 4133,data/riverside_cats/RvT_riv.cat,And we wil payen trewely atte fulle,RIVERSIDE
mouen,may,v%pr_pl,The Reeve's Tale 4134,data/riverside_cats/RvT_riv.cat,With empty hand men may na haukes tulle,RIVERSIDE
stelen,stoln,v%ppl,The Reeve's Tale 4183,data/riverside_cats/RvT_riv.cat,Oure corn is stoln sothly it is na nay,RIVERSIDE
seien,seyn,v%inf,The Reeve's Tale 4197,data/riverside_cats/RvT_riv.cat,And shortly for to seyn they were aton,RIVERSIDE
seien,seyn,v%inf,The Reeve's Tale 4202,data/riverside_cats/RvT_riv.cat,Now may I seyn that I is but an ape,RIVERSIDE
haven,han,v%inf,The Reeve's Tale 4227,data/riverside_cats/RvT_riv.cat,And lith ful stille and wolde han caught a sleep,RIVERSIDE
haven,han,v%pr_pl,The Reeve's Tale 4232,data/riverside_cats/RvT_riv.cat,This joly lyf han thise two clerkes lad,RIVERSIDE
gon,go,v%inf,The Reeve's Tale 4250,data/riverside_cats/RvT_riv.cat,I wol go crepen in by my felawe,RIVERSIDE
don,doon,v%pr_pl,The Reeve's Tale 4278,data/riverside_cats/RvT_riv.cat,They walwe as doon two pigges in a poke,RIVERSIDE
gon,gon,v%pr_pl,The Reeve's Tale 4310,data/riverside_cats/RvT_riv.cat,And eek hire mele and on hir wey they gon,RIVERSIDE
haven,han,v%pr_pl,The Knight's Tale 929,data/riverside_cats/KnT_riv.cat,We han ben waitynge al this fourtenyght,RIVERSIDE
don,do,v%inf,The Knight's Tale 942,data/riverside_cats/KnT_riv.cat,To do the dede bodyes vileynye,RIVERSIDE
don,doon,v%inf,The Knight's Tale 960,data/riverside_cats/KnT_riv.cat,He wolde doon so ferforthly his myght,RIVERSIDE
gon,go,v%inf,The Knight's Tale 968,data/riverside_cats/KnT_riv.cat,No neer Atthenes wolde he go ne ride,RIVERSIDE
haven,han,v%pr_pl,The Knight's Tale 1020,data/riverside_cats/KnT_riv.cat,Out of the taas the pilours han hem torn,RIVERSIDE
haven,han,v%pr_pl,The Knight's Tale 1021,data/riverside_cats/KnT_riv.cat,And han hem caried softe unto the tente,RIVERSIDE
don,do,v%inf,The Knight's Tale 1040,data/riverside_cats/KnT_riv.cat,Er it were day as was hir wone to do,RIVERSIDE
don,doon,v%inf,The Knight's Tale 1047,data/riverside_cats/KnT_riv.cat,To doon honour to May and for to ryse,RIVERSIDE
sweren,sworn,v%ppl,The Knight's Tale 1089,data/riverside_cats/KnT_riv.cat,Hath yeven us this although we hadde it sworn,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 1107,data/riverside_cats/KnT_riv.cat,Out of this prisoun help that we may scapen,RIVERSIDE
sweren,ysworn,v%ppl,The Knight's Tale 1132,data/riverside_cats/KnT_riv.cat,Ysworn ful depe and ech of us til oother,RIVERSIDE
withseien,withseyn,v%inf,The Knight's Tale 1140,data/riverside_cats/KnT_riv.cat,I woot right wel thou darst it nat withseyn,RIVERSIDE
seien,seyn,v%inf,The Knight's Tale 1151,data/riverside_cats/KnT_riv.cat,Or elles artow fals I dar wel seyn,RIVERSIDE
don,do,v%inf,The Knight's Tale 1195,data/riverside_cats/KnT_riv.cat,And for to pleye as he was wont to do,RIVERSIDE
seien,sayn,v%pr_pl,The Knight's Tale 1198,data/riverside_cats/KnT_riv.cat,So wel they lovede as olde bookes sayn,RIVERSIDE
haven,han,v%inf,The Knight's Tale 1233,data/riverside_cats/KnT_riv.cat,Wolde han suffised right ynough for me,RIVERSIDE
connen,kan,v%pr_pl,The Knight's Tale 1254,data/riverside_cats/KnT_riv.cat,Wel bettre than they kan hemself devyse,RIVERSIDE
haven,han,v%inf,The Knight's Tale 1255,data/riverside_cats/KnT_riv.cat,Som man desireth for to han richesse,RIVERSIDE
slen,slayn,v%ppl,The Knight's Tale 1258,data/riverside_cats/KnT_riv.cat,That in his hous is of his meynee slayn,RIVERSIDE
gon,goon,v%pr_pl,The Knight's Tale 1267,data/riverside_cats/KnT_riv.cat,But we goon wrong ful often trewely,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 1268,data/riverside_cats/KnT_riv.cat,Thus may we seyen alle and namely I,RIVERSIDE
seien,seyn,v%inf,The Knight's Tale 1341,data/riverside_cats/KnT_riv.cat,For shortly for to seyn this Palamoun,RIVERSIDE
gon,go,v%inf,The Knight's Tale 1351,data/riverside_cats/KnT_riv.cat,That oother wher hym list may ride or go,RIVERSIDE
connen,kan,v%pr_pl,The Knight's Tale 1353,data/riverside_cats/KnT_riv.cat,Now demeth as yow liste ye that kan,RIVERSIDE
willen,wol,v%pr_pl,The Knight's Tale 1416,data/riverside_cats/KnT_riv.cat,To drugge and drawe what so men wol devyse,RIVERSIDE
seien,seyn,v%inf,The Knight's Tale 1417,data/riverside_cats/KnT_riv.cat,And shortly of this matere for to seyn,RIVERSIDE
don,doon,v%inf,The Knight's Tale 1425,data/riverside_cats/KnT_riv.cat,To doon that any wight kan hym devyse,RIVERSIDE
seien,seyn,v%pr_pl,The Knight's Tale 1463,data/riverside_cats/KnT_riv.cat,The thridde nyght as olde bookes seyn,RIVERSIDE
gon,go,v%inf,The Knight's Tale 1469,data/riverside_cats/KnT_riv.cat,And fleeth the citee faste as he may go,RIVERSIDE
don,doon,v%pr_pl,The Knight's Tale 1531,data/riverside_cats/KnT_riv.cat,As doon thise loveres in hir queynte geres,RIVERSIDE
sweren,sworn,v%ppl,The Knight's Tale 1583,data/riverside_cats/KnT_riv.cat,And art my blood and to my conseil sworn,RIVERSIDE
sweren,sworn,v%ppl,The Knight's Tale 1666,data/riverside_cats/KnT_riv.cat,So strong it is that though the world had sworn,RIVERSIDE
haven,han,v%pr_pl,The Knight's Tale 1741,data/riverside_cats/KnT_riv.cat,For bothe han we deserved to be slayn,RIVERSIDE
slen,slayn,v%ppl,The Knight's Tale 1741,data/riverside_cats/KnT_riv.cat,For bothe han we deserved to be slayn,RIVERSIDE
shulen,shal,v%pr_pl,The Knight's Tale 1747,data/riverside_cats/KnT_riv.cat,Ye shal be deed by myghty Mars the rede,RIVERSIDE
haven,han,v%inf,The Knight's Tale 1793,data/riverside_cats/KnT_riv.cat,And myghte han lyved in Thebes roially,RIVERSIDE
haven,han,v%pr_pl,The Knight's Tale 1807,data/riverside_cats/KnT_riv.cat,That she for whom they han this jolitee,RIVERSIDE
shulen,shul,v%pr_pl,The Knight's Tale 1821,data/riverside_cats/KnT_riv.cat,And ye shul bothe anon unto me swere,RIVERSIDE
shulen,shal,v%pr_pl,The Knight's Tale 1822,data/riverside_cats/KnT_riv.cat,That nevere mo ye shal my contree dere,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 1824,data/riverside_cats/KnT_riv.cat,But been my freendes in all that ye may,RIVERSIDE
witen,woot,v%pr_pl,The Knight's Tale 1835,data/riverside_cats/KnT_riv.cat,Ye woot yourself she may nat wedden two,RIVERSIDE
gon,go,v%inf,The Knight's Tale 1838,data/riverside_cats/KnT_riv.cat,He moot go pipen in an yvy leef,RIVERSIDE
seien,seyn,v%inf,The Knight's Tale 1839,data/riverside_cats/KnT_riv.cat,This is to seyn she may nat now han bothe,RIVERSIDE
haven,han,v%inf,The Knight's Tale 1839,data/riverside_cats/KnT_riv.cat,This is to seyn she may nat now han bothe,RIVERSIDE
gon,goon,v%inf,The Knight's Tale 1848,data/riverside_cats/KnT_riv.cat,That everich of you shal goon where hym leste,RIVERSIDE
seien,seyn,v%inf,The Knight's Tale 1857,data/riverside_cats/KnT_riv.cat,This is to seyn that wheither he or thow,RIVERSIDE
shulen,shul,v%pr_pl,The Knight's Tale 1865,data/riverside_cats/KnT_riv.cat,Ye shul noon oother ende with me maken,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 1947,data/riverside_cats/KnT_riv.cat,Thus may ye seen that wysdom ne richesse,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 2061,data/riverside_cats/KnT_riv.cat,Hir sone is eek a sterre as men may see,RIVERSIDE
folwen,folwed,v%pt_pl,The Knight's Tale 2151,data/riverside_cats/KnT_riv.cat,And folwed hym with mosel faste ybounde,RIVERSIDE
don,doon,v%inf,The Knight's Tale 2194,data/riverside_cats/KnT_riv.cat,To esen hem and doon hem al honour,RIVERSIDE
shulen,shal,v%pr_pl,The Knight's Tale 2220,data/riverside_cats/KnT_riv.cat,And herte soor he seyde as ye shal heere,RIVERSIDE
don,doon,v%inf,The Knight's Tale 2253,data/riverside_cats/KnT_riv.cat,I wol doon sacrifice and fires beete,RIVERSIDE
willen,wol,v%pr_pl,The Knight's Tale 2254,data/riverside_cats/KnT_riv.cat,And if ye wol nat so my lady sweete,RIVERSIDE
gon,gon,v%inf,The Knight's Tale 2272,data/riverside_cats/KnT_riv.cat,Bigan to Venus temple for to gon,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 2293,data/riverside_cats/KnT_riv.cat,And dide hir thynges as men may biholde,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 2296,data/riverside_cats/KnT_riv.cat,Unto Dyane she spak as ye may heere,RIVERSIDE
connen,kan,v%pr_pl,The Knight's Tale 2312,data/riverside_cats/KnT_riv.cat,Now help me lady sith ye may and kan,RIVERSIDE
don,doon,v%pr_pl,The Knight's Tale 2338,data/riverside_cats/KnT_riv.cat,As doon thise wete brondes in hir brennynge,RIVERSIDE
haven,han,v%pr_pl,The Knight's Tale 2352,data/riverside_cats/KnT_riv.cat,That han for thee so muchel care and wo,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 2449,data/riverside_cats/KnT_riv.cat,Men may the olde atrenne and noght atrede,RIVERSIDE
don,doon,v%inf,The Knight's Tale 2470,data/riverside_cats/KnT_riv.cat,Now weep namoore I shal doon diligence,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 2510,data/riverside_cats/KnT_riv.cat,With shorte staves thikke as they may goon,RIVERSIDE
gon,goon,v%inf,The Knight's Tale 2510,data/riverside_cats/KnT_riv.cat,With shorte staves thikke as they may goon,RIVERSIDE
don,doon,v%inf,The Knight's Tale 2531,data/riverside_cats/KnT_riv.cat,Hym for to seen and doon heigh reverence,RIVERSIDE
shulen,shal,v%pr_pl,The Knight's Tale 2541,data/riverside_cats/KnT_riv.cat,Wherfore to shapen that they shal nat dye,RIVERSIDE
slen,slayn,v%ppl,The Knight's Tale 2552,data/riverside_cats/KnT_riv.cat,And noght slayn but be broght unto the stake,RIVERSIDE
gon,goon,v%pr_pl,The Knight's Tale 2565,data/riverside_cats/KnT_riv.cat,Up goon the trompes and the melodye,RIVERSIDE
seien,seyn,v%inf,The Knight's Tale 2601,data/riverside_cats/KnT_riv.cat,Ther is namoore to seyn but west and est,RIVERSIDE
gon,goon,v%pr_pl,The Knight's Tale 2602,data/riverside_cats/KnT_riv.cat,In goon the speres ful sadly in arrest,RIVERSIDE
gon,goon,v%pr_pl,The Knight's Tale 2608,data/riverside_cats/KnT_riv.cat,Out goon the swerdes as the silver brighte,RIVERSIDE
slen,yslayn,v%ppl,The Knight's Tale 2708,data/riverside_cats/KnT_riv.cat,That of hem alle was ther noon yslayn,RIVERSIDE
shulen,shul,v%pr_pl,The Knight's Tale 2796,data/riverside_cats/KnT_riv.cat,And if that evere ye shul ben a wyf,RIVERSIDE
gon,goon,v%pr_pl,The Knight's Tale 2963,data/riverside_cats/KnT_riv.cat,I wol nat tellen eek how that they goon,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 2993,data/riverside_cats/KnT_riv.cat,In certeyn boundes that they may nat flee,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 2998,data/riverside_cats/KnT_riv.cat,Over the whiche day they may nat pace,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 3003,data/riverside_cats/KnT_riv.cat,Thanne may men by this ordre wel discerne,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 3005,data/riverside_cats/KnT_riv.cat,Wel may men knowe but it be a fool,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 3019,data/riverside_cats/KnT_riv.cat,And hath so long a lif as we may see,RIVERSIDE
gon,goon,v%pr_pl,The Knight's Tale 3022,data/riverside_cats/KnT_riv.cat,Under oure feet on which we trede and goon,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 3026,data/riverside_cats/KnT_riv.cat,Thanne may ye se that al this thyng hath ende,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 3032,data/riverside_cats/KnT_riv.cat,Som in the large feeld as men may see,RIVERSIDE
seien,seyn,v%inf,The Knight's Tale 3034,data/riverside_cats/KnT_riv.cat,Thanne may I seyn that al this thyng moot deye,RIVERSIDE
mouen,may,v%pr_pl,The Knight's Tale 3043,data/riverside_cats/KnT_riv.cat,And take it weel that we may nat eschue,RIVERSIDE
willen,wol,v%pr_pl,The Knight's Tale 3074,data/riverside_cats/KnT_riv.cat,Ther wol we first amenden and bigynne,RIVERSIDE
gon,go,v%inf,The Friar's Tale 1362,data/riverside_cats/FriT_riv.cat,And pile the man and lete the wenche go,RIVERSIDE
don,do,v%inf,The Friar's Tale 1364,data/riverside_cats/FriT_riv.cat,Do striken hire out of oure lettres blake,RIVERSIDE
don,do,v%pr_pl,The Friar's Tale 1423,data/riverside_cats/FriT_riv.cat,But as my brother tel me how do ye,RIVERSIDE
willen,wol,v%pr_pl,The Friar's Tale 1430,data/riverside_cats/FriT_riv.cat,For sothe I take al that men wol me yive,RIVERSIDE
seien,sey,v%pr_pl,The Friar's Tale 1456,data/riverside_cats/FriT_riv.cat,A quod this somonour benedicite What sey ye,RIVERSIDE
haven,han,v%pr_pl,The Friar's Tale 1459,data/riverside_cats/FriT_riv.cat,Han ye a figure thanne determinat,RIVERSIDE
connen,kan,v%pr_pl,The Friar's Tale 1462,data/riverside_cats/FriT_riv.cat,But whan us liketh we kan take us oon,RIVERSIDE
gon,go,v%inf,The Friar's Tale 1465,data/riverside_cats/FriT_riv.cat,Or lyk an angel kan I ryde or go,RIVERSIDE
gon,goon,v%pr_pl,The Friar's Tale 1469,data/riverside_cats/FriT_riv.cat,Why quod this somonour ryde ye thanne or goon,RIVERSIDE
haven,han,v%pr_pl,The Friar's Tale 1489,data/riverside_cats/FriT_riv.cat,And somtyme at oure prayere han we leve,RIVERSIDE
haven,han,v%pr_pl,The Friar's Tale 1492,data/riverside_cats/FriT_riv.cat,And somtyme han we myght of bothe two,RIVERSIDE
willen,wol,v%pr_pl,The Friar's Tale 1511,data/riverside_cats/FriT_riv.cat,And yet wol som men seye it was nat he,RIVERSIDE
willen,wol,v%pr_pl,The Friar's Tale 1531,data/riverside_cats/FriT_riv.cat,Taak thou thy part what that men wol thee yive,RIVERSIDE
mouen,may,v%pr_pl,The Friar's Tale 1532,data/riverside_cats/FriT_riv.cat,And I shal myn thus may we bothe lyve,RIVERSIDE
shulen,shal,v%pr_pl,The Friar's Tale 1548,data/riverside_cats/FriT_riv.cat,This somonour seyde Heere shal we have a pley,RIVERSIDE
mouen,may,v%pr_pl,The Friar's Tale 1567,data/riverside_cats/FriT_riv.cat,Heere may ye se myn owene deere brother,RIVERSIDE
gon,go,v%inf,The Friar's Tale 1569,data/riverside_cats/FriT_riv.cat,Lat us go forth abouten oure viage,RIVERSIDE
haven,han,v%inf,The Friar's Tale 1576,data/riverside_cats/FriT_riv.cat,I wole han twelf pens though that she be wood,RIVERSIDE
gon,go,v%inf,The Friar's Tale 1593,data/riverside_cats/FriT_riv.cat,I may nat go so fer quod she ne ryde,RIVERSIDE
haven,han,v%inf,The Friar's Tale 1600,data/riverside_cats/FriT_riv.cat,I shal no profit han therby but lite,RIVERSIDE
haven,han,v%inf,The Friar's Tale 1645,data/riverside_cats/FriT_riv.cat,Lordynges I koude han toold yow quod this Frere,RIVERSIDE
seien,seyn,v%inf,Parliament of Fowls 35,data/riverside_cats/PF_riv.cat,Of his sentence I wol yow seyn the greete,RIVERSIDE
shulen,shul,v%pr_pl,Parliament of Fowls 83,data/riverside_cats/PF_riv.cat,Than shul they come into that blysful place,RIVERSIDE
gon,gon,v%pr_pl,Parliament of Fowls 134,data/riverside_cats/PF_riv.cat,Thorgh me men gon than spak that other side,RIVERSIDE
don,do,v%inf,Parliament of Fowls 163,data/riverside_cats/PF_riv.cat,Yit that thow canst not do yit mayst thow se,RIVERSIDE
mouen,may,v%pr_pl,Parliament of Fowls 311,data/riverside_cats/PF_riv.cat,Of every kynde that men thynke may,RIVERSIDE
ginnen,gan,v%pt_pl,Parliament of Fowls 312,data/riverside_cats/PF_riv.cat,And that so huge a noyse gan they make,RIVERSIDE
seien,seyn,v%inf,Parliament of Fowls 323,data/riverside_cats/PF_riv.cat,That is to seyn the foules of ravyne,RIVERSIDE
haven,han,v%pr_pl,Parliament of Fowls 366,data/riverside_cats/PF_riv.cat,That in this world han fetheres and stature,RIVERSIDE
shulen,shul,v%pr_pl,Parliament of Fowls 400,data/riverside_cats/PF_riv.cat,And after hym by ordre shul ye chese,RIVERSIDE
shulen,shul,v%pr_pl,Parliament of Fowls 402,data/riverside_cats/PF_riv.cat,And as youre hap is shul ye wynne or lese,RIVERSIDE
don,do,v%inf,Parliament of Fowls 420,data/riverside_cats/PF_riv.cat,Do what hire lest to do me lyve or sterve,RIVERSIDE
seien,seyn,v%inf,Parliament of Fowls 525,data/riverside_cats/PF_riv.cat,To seyn the verdit for yow foules alle,RIVERSIDE
haven,han,v%pr_pl,Parliament of Fowls 528,data/riverside_cats/PF_riv.cat,Han chosen fyrst by pleyn eleccioun,RIVERSIDE
quethen,quod,v%pt_pl,Parliament of Fowls 540,data/riverside_cats/PF_riv.cat,Al redy quod these egles tercels tho,RIVERSIDE
don,don,v%pr_pl,Parliament of Fowls 542,data/riverside_cats/PF_riv.cat,Ye don me wrong my tale is not ido,RIVERSIDE
haven,han,v%pr_pl,Parliament of Fowls 554,data/riverside_cats/PF_riv.cat,The waterfoules han here hedes leid,RIVERSIDE
don,don,v%pr_pl,Parliament of Fowls 599,data/riverside_cats/PF_riv.cat,Thow farst by love as oules don by lyght,RIVERSIDE
mouen,may,v%pr_pl,Parliament of Fowls 608,data/riverside_cats/PF_riv.cat,This is my red syn they may nat acorde,RIVERSIDE
don,do,v%pr_pl,Parliament of Fowls 651,data/riverside_cats/PF_riv.cat,Ye gete no more although ye do me deye,RIVERSIDE
don,do,v%inf,Parliament of Fowls 663,data/riverside_cats/PF_riv.cat,For to do wel for God wot quyt is she,RIVERSIDE
mouen,may,v%pr_pl,Parliament of Fowls 678,data/riverside_cats/PF_riv.cat,The wordes were swiche as ye may heer fynde,RIVERSIDE
haven,han,v%pr_pl,Parliament of Fowls 687,data/riverside_cats/PF_riv.cat,Wel han they cause for to gladen ofte,RIVERSIDE
sweren,sworn,v%ppl,The Squire's Tale 18,data/riverside_cats/SqT_riv.cat,He kepte his lay to which that he was sworn,RIVERSIDE
don,doon,v%inf,The Squire's Tale 46,data/riverside_cats/SqT_riv.cat,Doon cryen thurghout Sarray his citee,RIVERSIDE
haven,han,v%inf,The Squire's Tale 56,data/riverside_cats/SqT_riv.cat,Hem semed han geten hem protecciouns,RIVERSIDE
mouen,may,v%pr_pl,The Squire's Tale 143,data/riverside_cats/SqT_riv.cat,This mirour and this ryng that ye may see,RIVERSIDE
willen,wol,v%pr_pl,The Squire's Tale 146,data/riverside_cats/SqT_riv.cat,The vertu of the ryng if ye wol heere,RIVERSIDE
don,do,v%inf,The Squire's Tale 154,data/riverside_cats/SqT_riv.cat,She shal eek knowe and whom it wol do boote,RIVERSIDE
seien,seyn,v%inf,The Squire's Tale 163,data/riverside_cats/SqT_riv.cat,Ther he is hurt this is as muche to seyn,RIVERSIDE
seien,seyn,v%inf,The Squire's Tale 175,data/riverside_cats/SqT_riv.cat,This is to seyn the swerd and the mirour,RIVERSIDE
connen,kan,v%pr_pl,The Squire's Tale 185,data/riverside_cats/SqT_riv.cat,And cause why For they kan nat the craft,RIVERSIDE
demen,demed,v%pt_pl,The Squire's Tale 202,data/riverside_cats/SqT_riv.cat,Diverse folk diversely they demed,RIVERSIDE
haven,han,v%pr_pl,The Squire's Tale 236,data/riverside_cats/SqT_riv.cat,And oother folk han wondred on the swerd,RIVERSIDE
