RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,727,,10,10,But first I pray yow of youre curteisye,But first I pray yow of your curteisie,u S u S u S u SuS,u S u S u S u SuS,but@conj first@adv ich@pron%nom preien@v1%pr_1 you@pron%pl_obj of@prep your@pron%pl_gen courteisie@n,but@conj first@adv ich@pron%nom preien@v1%pr_1 you@pron%pl_obj of@prep your@pron%pl_gen courteisie@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,728,DIFF,11,10,That ye n arette it nat my vileynye,That ye narette it nat my vileinie,u S u Su S u S uSu,u S uS u S u SuS,that@conj ye@pron%pl_nom ne@adv aretten@v%pr_pl hit@pron not@adv min@pron%gen vileinie@n,that@conj ye@pron%pl_nom aretten@v%pr_pl_neg hit@pron not@adv min@pron%gen vileinie@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,729,,10,10,Thogh that I pleynly speke in this mateere,Thogh that I pleinly speke in this matere,u S u Su S u S uS,u S u Su S u S uS,though@conj that@part ich@pron%nom plainlie@adv speken@v%pr_1 in@prep this@gram_adj matere@n,though@conj that@part ich@pron%nom plainlie@adv speken@v%pr_1 in@prep this@gram_adj matere@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,730,,10,10,To telle yow hir wordes and hir cheere,To telle yow hir wordes and hir chere,u Su S u Su S u S,u Su S u Su S u S,to@part tellen@v%inf you@pron%pl_obj here@pron%pl_gen word@n%pl and@conj here@pron%pl_gen chere@n1,to@part tellen@v%inf you@pron%pl_obj here@pron%pl_gen word@n%pl and@conj here@pron%pl_gen chere@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,731,,10,10,Ne thogh I speke hir wordes proprely,Ne thogh I speke hir wordes proprely,u S u S u Su SuS,u S u S u Su SuS,ne@conj1 though@conj ich@pron%nom speken@v%pr_1 here@pron%pl_gen word@n%pl proprelie@adv,ne@conj1 though@conj ich@pron%nom speken@v%pr_1 here@pron%pl_gen word@n%pl proprelie@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,732,DIFF,10,10,For this ye knowen al so wel as I,For this ye knowen also wel as I,u S u Su S u S u S,u S u Su Su S u S,for@conj this@pron ye@pron%pl_nom knouen@v%pr_pl al@adv so@adv wel@adv as@conj ich@pron%nom,for@conj this@pron ye@pron%pl_nom knouen@v%pr_pl also@adv wel@adv as@conj ich@pron%nom,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,733,,10,10,Whoso shal telle a tale after a man,Whoso shal telle a tale after a man,uS u S u S uS u S,uS u S u S uS u S,who-so@pron%nom shulen@v1%pr_3 tellen@v%inf a@indef_art tale@n after@prep a@indef_art man@n,who-so@pron%nom shulen@v1%pr_3 tellen@v%inf a@indef_art tale@n after@prep a@indef_art man@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,734,,11,11,He moot reherce as ny as evere he kan,He moot reherce as ny as evere he can,u S uS u S u Su S u,u S uS u S u Su S u,he@pron1%nom moten@v2%pr_3 rehersen@v%inf as@conj neigh@adv as@conj ever@adv he@pron1%nom connen@v%pr_3,he@pron1%nom moten@v2%pr_3 rehersen@v%inf as@conj neigh@adv as@conj ever@adv he@pron1%nom connen@v%pr_3,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,735,,11,11,Everich a word if it be in his charge,Everich a word if it be in his charge,uSu S u S u S u S u,uSu S u S u S u S u,everi@pron_gram_adj a@indef_art word@n if@conj hit@pron ben@v%pr_3 in@prep his@pron1%gen charge@n,everi@pron_gram_adj a@indef_art word@n if@conj hit@pron ben@v%pr_3 in@prep his@pron1%gen charge@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,736,,11,11,Al speke he never so rudeliche and large,Al speke he never so rudeliche and large,u S u Su S uSu S u,u S u Su S uSu S u,al@conj speken@v%pr_3 he@pron1%nom never@adv so@adv rudeli@adv and@conj large@adv,al@conj speken@v%pr_3 he@pron1%nom never@adv so@adv rudeli@adv and@conj large@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,737,,10,10,Or ellis he moot telle his tale untrewe,Or elles he moot telle his tale untrewe,u Su S u S u S uS,u Su S u S u S uS,or@conj elles@adv he@pron1%nom moten@v2%pr_3 tellen@v%inf his@pron1%gen tale@n untreue@adv,or@conj elles@adv he@pron1%nom moten@v2%pr_3 tellen@v%inf his@pron1%gen tale@n untreue@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,738,,10,10,Or feyne thyng or fynde wordes newe,Or feine thing or finde wordes newe,u Su S u Su Su S,u Su S u Su Su S,or@conj feinen@v%inf thing@n or@conj finden@v%inf word@n%pl neue@adj,or@conj feinen@v%inf thing@n or@conj finden@v%inf word@n%pl neue@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,739,,11,11,He may nat spare althogh he were his brother,He may nat spare althogh he were his brother,u S u S uS u S u Su,u S u S uS u S u Su,he@pron1%nom mouen@v3%pr_3 not@adv sparen@v%inf al-thogh@conj he@pron1%nom ben@v%pt_3 his@pron1%gen brother@n,he@pron1%nom mouen@v3%pr_3 not@adv sparen@v%inf al-thogh@conj he@pron1%nom ben@v%pt_3 his@pron1%gen brother@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,740,,11,11,He moot as wel seye o word as another,He moot as wel seie o word as another,u S u S u S u S uSu,u S u S u S u S uSu,he@pron1%nom moten@v2%pr_3 as@conj wel@adv seien@v1%inf o@num_adj word@n as@conj another@gram_adj,he@pron1%nom moten@v2%pr_3 as@conj wel@adv seien@v1%inf o@num_adj word@n as@conj another@gram_adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,741,,10,10,Crist spak hymself ful brode in hooly writ,Crist spak himself ful brode in holy writ,u S uS u S u Su S,u S uS u S u Su S,crist@n#propn speken@v%pt_3 him-self@pron ful@adv brode@adv in@prep holi@adj2 writ@n,crist@n#propn speken@v%pt_3 him-self@pron ful@adv brode@adv in@prep holi@adj2 writ@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,742,,10,10,And wel ye woot no vileynye is it,And wel ye woot no vileinie is it,u S u S u SuS u S,u S u S u SuS u S,and@conj wel@adv ye@pron%pl_nom witen@v1%pr_pl no@gram_adj vileinie@n ben@v%pr_3 hit@pron,and@conj wel@adv ye@pron%pl_nom witen@v1%pr_pl no@gram_adj vileinie@n ben@v%pr_3 hit@pron,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,743,DIFF,10,10,Eek Plato seith whoso kan hym rede,Eek Plato seith whoso that can him rede,u Su S uS u S uS,u Su S uS u S u S,ek@adv plato@n#propn seien@v1%pr_3 who-so@pron%nom connen@v%pr_3 him@pron%obj reden@v1%inf,ek@adv plato@n#propn seien@v1%pr_3 who-so@pron%nom that@pron connen@v%pr_3 him@pron%obj reden@v1%inf,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,744,,10,10,The wordes moote be cosyn to the dede,The wordes moot be cosin to the dede,u Su S u Su S u S,u Su S u Su S u S,the@def_art word@n%pl moten@v2%pr_pl ben@v%inf cosine@n to@prep the@def_art dede@n,the@def_art word@n%pl moten@v2%pr_pl ben@v%inf cosine@n to@prep the@def_art dede@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,745,,10,10,Also I prey yow to foryeve it me,Also I prey yow to foryeve it me,uS u S u S uS u S,uS u S u S uS u S,also@adv ich@pron%nom preien@v1%pr_1 you@pron%pl_obj to@part foryeven@v%inf hit@pron me@pron2%obj,also@adv ich@pron%nom preien@v1%pr_1 you@pron%pl_obj to@part foryeven@v%inf hit@pron me@pron2%obj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,746,,10,10,Al have I nat set folk in hir degree,Al have I nat set folk in hir degree,u S u S u S u S uS,u S u S u S u S uS,al@conj haven@v%pr_1 ich@pron%nom not@adv setten@v%ppl folk@n in@prep here@pron%pl_gen degre@n,al@conj haven@v%pr_1 ich@pron%nom not@adv setten@v%ppl folk@n in@prep here@pron%pl_gen degre@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,747,,10,10,Heere in this tale as that they sholde stonde,Here in this tale as that they sholde stonde,uS u S u S u S u S,uS u S u S u S u S,her@adv in@prep this@gram_adj tale@n as@conj that@part thei@pron%pl_nom shulen@v1%pt_pl stonden@v1%inf,her@adv in@prep this@gram_adj tale@n as@conj that@part thei@pron%pl_nom shulen@v1%pt_pl stonden@v1%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,748,,10,10,My wit is short ye may wel understonde,My wit is short ye may wel understonde,u S u S u S u SuS,u S u S u S u SuS,min@pron%gen wit@n ben@v%pr_3 short@adj ye@pron%pl_nom mouen@v3%pr_pl wel@adv understonden@v%inf,min@pron%gen wit@n ben@v%pr_3 short@adj ye@pron%pl_nom mouen@v3%pr_pl wel@adv understonden@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,749,,10,10,Greet chiere made oure Hoost us everichon,Greet cheere made our host us everichon,u Su S u S u SuS,u Su S u S u SuS,gret@adj chere@n1 maken@v1%pt_3 oure@pron%pl_gen hoste@n2 us@pron%pl_obj everich-on@pron,gret@adj chere@n1 maken@v1%pt_3 oure@pron%pl_gen hoste@n2 us@pron%pl_obj everich-on@pron,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,750,,10,10,And to the soper sette he us anon,And to the soper sette he us anon,u S u Su S u S uS,u S u Su S u S uS,and@conj to@prep the@def_art sopere@n1 setten@v%pt_3 he@pron1%nom us@pron%pl_obj an-on@adv,and@conj to@prep the@def_art sopere@n1 setten@v%pt_3 he@pron1%nom us@pron%pl_obj an-on@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,751,DIFF,10,10,He served us with vitaille at the beste,And served us with vitaille at the beste,u Su S u Su S u S,u Su S u Su S u S,he@pron1%nom serven@v1%pt_3 us@pron%pl_obj with@prep vitaile@n at@prep the@def_art best@adjas_n%sup,and@conj serven@v1%pt_3 us@pron%pl_obj with@prep vitaile@n at@prep the@def_art best@adjas_n%sup,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,752,,10,10,Strong was the wyn and wel to drynke us leste,Strong was the win and wel to drinke us leste,u S u S u S u S u S,u S u S u S u S u S,strong@adj ben@v%pt_3 the@def_art win@n and@conj wel@adv to@part drinken@v%inf us@pron%pl_obj listen@v1%pt_3,strong@adj ben@v%pt_3 the@def_art win@n and@conj wel@adv to@part drinken@v%inf us@pron%pl_obj listen@v1%pt_3,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,753,,12,10,A semely man OURE HOOSTE was withalle,A semely man Our Hoste was withalle,u SuS u Su Su S uS,u SuS u S u S uS,a@indef_art semeli@adj man@n oure@pron%pl_gen hoste@n2 ben@v%pt_3 with-al@adv,a@indef_art semeli@adj man@n oure@pron%pl_gen hoste@n2 ben@v%pt_3 with-al@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,754,DIFF,10,10,For to been a marchal in an halle,For to han been a marchal in an halle,u S u S uS u S uS,u S u S u Su S u S,for@prep#adv to@part ben@v%inf a@indef_art marshal@n in@prep a@indef_art halle@n,for@prep#adv to@part haven@v%inf ben@v%ppl a@indef_art marshal@n in@prep a@indef_art halle@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,755,,10,10,A large man he was with eyen stepe,A large man he was with eyen stepe,u Su S u S u S uS,u Su S u S u S uS,a@indef_art large@adj man@n he@pron1%nom ben@v%pt_3 with@prep eie@n1%pl stepe@adj --@dash,a@indef_art large@adj man@n he@pron1%nom ben@v%pt_3 with@prep eie@n1%pl stepe@adj --@dash,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,756,DIFF,10,10,A fairer burgeys was ther noon in Chepe,A fairer burgeis is ther noon in Chepe,u Su Su S u S u S,u Su Su S u S u S,a@indef_art fair@adj%comp burgeis@n ben@v%pt_3 ther@adv non@pron in@prep chep@n2#propn --@dash,a@indef_art fair@adj%comp burgeis@n ben@v%pr_3 ther@adv non@pron in@prep chep@n2#propn,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,757,,10,10,Boold of his speche and wys and wel ytaught,Bold of his speche and wis and wel ytaught,u S u S u S u S uS,u S u S u S u S uS,bold@adj of@prep his@pron1%gen speche@n and@conj wise@adj and@conj wel@adv itechen@v%ppl_abs,bold@adj of@prep his@pron1%gen speche@n and@conj wise@adj and@conj wel@adv itechen@v%ppl_abs,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,758,,10,10,And of manhod hym lakkede right naught,And of manhod him lakkede right naught,u S uS u SuS u S,u S uS u SuS u S,and@conj of@prep manhede@n him@pron%obj lakken@v%pt_3 righte@adv nought@pron,and@conj of@prep manhede@n him@pron%obj lakken@v%pt_3 righte@adv nought@pron,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,759,,10,10,Eek therto he was right a myrie man,Eek therto he was right a mury man,u Su S u S u Su S,u Su S u S u Su S,ek@adv ther-to@adv he@pron1%nom ben@v%pt_3 righte@adv a@indef_art mirie@adj man@n,ek@adv ther-to@adv he@pron1%nom ben@v%pt_3 righte@adv a@indef_art mirie@adj man@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,760,,9,9,And after soper pleyen he bigan,And after soper pleyen he bigan,u Su Su S u Su,u Su Su S u Su,and@conj after@prep sopere@n1 pleien@v1%inf he@pron1%nom biginnen@v%pt_3,and@conj after@prep sopere@n1 pleien@v1%inf he@pron1%nom biginnen@v%pt_3,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,761,,11,11,And spak of myrthe amonges othere thynges,And spak of mirthe amonges othere thinges,u S u S uSu Su Su,u S u S uSu Su Su,and@conj speken@v%pt_3 of@prep mirthe@n amonges@prep other@gram_adj thing@n%pl,and@conj speken@v%pt_3 of@prep mirthe@n amonges@prep other@gram_adj thing@n%pl,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,762,,10,10,Whan that we hadde maad oure rekenynges,Whan that we hadde maad our rekeninges,u S u S u S uSuS,u S u S u S uSuS,whan@adv&conj that@part we@pron%pl_nom haven@v%pt_pl maken@v1%ppl oure@pron%pl_gen rekeninge@ger%pl,whan@adv&conj that@part we@pron%pl_nom haven@v%pt_pl maken@v1%ppl oure@pron%pl_gen rekeninge@ger%pl,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,763,,10,10,And seyde thus Now lordynges trewely,And seide thus Now lordinges trewely,u S u S uSu SuS,u S u S uSu SuS,and@conj seien@v1%pt_3 thus@adv nou@adv lordinge@n%pl treuli@adv,and@conj seien@v1%pt_3 thus@adv nou@adv lordinge@n%pl treuli@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,764,,10,10,Ye been to me right welcome hertely,Ye been to me right welcom hertely,u S u S u Su SuS,u S u S u Su SuS,ye@pron%pl_nom ben@v%pr_pl to@prep me@pron2%obj righte@adv welcom@adj hertelie@adv,ye@pron%pl_nom ben@v%pr_pl to@prep me@pron2%obj righte@adv welcom@adj hertelie@adv,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,765,,10,10,For by my trouthe if that I shal nat lye,For by my trouthe if that I shal nat lie,u S u S u S u S u S,u S u S u S u S u S,for@conj bi@prep min@pron%gen treuth@n if@conj that@part ich@pron%nom shulen@v1%pr_1 not@adv lien@v2%inf,for@conj bi@prep min@pron%gen treuth@n if@conj that@part ich@pron%nom shulen@v1%pr_1 not@adv lien@v2%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,766,DIFF,12,12,I saugh nat this yeer so myrie a compaignye,I ne saugh this yeer so mery a companye,u S u S u S uS u SuS,u S u S u S uS u SuS,ich@pron%nom sen@v1%pt_1 not@adv this@gram_adj yer@n so@adv mirie@adj a@indef_art compaignie@n,ich@pron%nom ne@adv sen@v1%pt_1 this@gram_adj yer@n so@adv mirie@adj a@indef_art compaigne@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,767,DIFF,10,10,Atones in this herberwe as is now,At ones in this herberwe as is now,uSu S u Su S u S,u Su S u Su S u S,at_ones@adv in@prep this@gram_adj herberwe@n as@conj ben@v%pr_3 nou@adv,at@prep ones@adv in@prep this@gram_adj herberwe@n as@conj ben@v%pr_3 nou@adv,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,768,,10,10,Fayn wolde I doon yow myrthe wiste I how,Fain wolde I doon yow mirthe wiste I how,u Su S u S u S u S,u Su S u S u S u S,fain@adv willen@v%pt_1 ich@pron%nom don@v1%inf you@pron%pl_obj mirthe@n witen@v1%pt_1 ich@pron%nom hou@adv&conj,fain@adv willen@v%pt_1 ich@pron%nom don@v1%inf you@pron%pl_obj mirthe@n witen@v1%pt_1 ich@pron%nom hou@adv&conj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,769,,10,10,And of a myrthe I am right now bythoght,And of a mirthe I am right now bithoght,u S u S u S u S uS,u S u S u S u S uS,and@conj of@prep a@indef_art mirthe@n ich@pron%nom ben@v%pr_1 righte@adv nou@adv bithinken@v%ppl,and@conj of@prep a@indef_art mirthe@n ich@pron%nom ben@v%pr_1 righte@adv nou@adv bithinken@v%ppl,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,770,,10,10,To doon yow ese and it shal coste noght,To doon yow ese and it shal coste noght,u S u Su S u S u S,u S u Su S u S u S,to@part don@v1%inf you@pron%pl_obj ese@n and@conj hit@pron shulen@v1%pr_3 costen@v%inf nought@pron,to@part don@v1%inf you@pron%pl_obj ese@n and@conj hit@pron shulen@v1%pr_3 costen@v%inf nought@pron,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,771,,10,10,Ye goon to Caunterbury God yow speede,Ye goon to Caunterbury God yow spede,u S u SuSu S u S,u S u SuSu S u S,ye@pron%pl_nom gon@v%pr_pl to@prep caunterbury@n#propn --@dash god@n1#propn you@pron%pl_obj speden@v%pr_3,ye@pron%pl_nom gon@v%pr_pl to@prep caunterbury@n#propn --@dash god@n1#propn you@pron%pl_obj speden@v%pr_3,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,772,,10,10,The blisful martir quite yow youre meede,The blisful martir quite yow your mede,u Su Su Su S u S,u Su Su Su S u S,the@def_art blisful@adj martir@n quiten@v%pr_3 you@pron%pl_obj your@pron%pl_gen mede@n4,the@def_art blisful@adj martir@n quiten@v%pr_3 you@pron%pl_obj your@pron%pl_gen mede@n4,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,773,,10,10,And wel I woot as ye goon by the weye,And wel I woot as ye goon by the weye,u S u S u S u S u S,u S u S u S u S u S,and@conj wel@adv ich@pron%nom witen@v1%pr_1 as@conj ye@pron%pl_nom gon@v%pr_pl bi@prep the@def_art wei@n,and@conj wel@adv ich@pron%nom witen@v1%pr_1 as@conj ye@pron%pl_nom gon@v%pr_pl bi@prep the@def_art wei@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,774,,10,10,Ye shapen yow to talen and to pleye,Ye shapen yow to talen and to pleye,u Su S u Su S u S,u Su S u Su S u S,ye@pron%pl_nom shapen@v%pr_pl you@pron%pl_obj to@part talen@v%inf and@conj to@part pleien@v1%inf,ye@pron%pl_nom shapen@v%pr_pl you@pron%pl_obj to@part talen@v%inf and@conj to@part pleien@v1%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,775,,10,10,For trewely confort ne myrthe is noon,For trewely confort ne mirthe is noon,u SuS uS u S u S,u SuS uS u S u S,for@conj treuli@adv comfort@n ne@conj1 mirthe@n ben@v%pr_3 non@gram_adj,for@conj treuli@adv comfort@n ne@conj1 mirthe@n ben@v%pr_3 non@gram_adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,776,,10,10,To ride by the weye doumb as a stoon,To ride by the weye doumb as a stoon,u Su S u S u S u S,u Su S u S u S u S,to@part riden@v%inf bi@prep the@def_art wei@n domb@adj as@conj a@indef_art ston@n,to@part riden@v%inf bi@prep the@def_art wei@n domb@adj as@conj a@indef_art ston@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,777,,10,10,And therfore wol I maken yow disport,And therfor wol I maken yow disport,u Su S u Su S uS,u Su S u Su S uS,and@conj ther-fore@adv willen@v%pr_1 ich@pron%nom maken@v1%inf you@pron%pl_obj disport@n,and@conj ther-fore@adv willen@v%pr_1 ich@pron%nom maken@v1%inf you@pron%pl_obj disport@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,778,,10,10,As I seyde erst and doon yow som confort,As I seide erst and doon yow som confort,u S u S u S u S uS,u S u S u S u S uS,as@conj ich@pron%nom seien@v1%pt_1 erest@adv%sup and@conj don@v1%inf you@pron%pl_obj som@gram_adj comfort@n,as@conj ich@pron%nom seien@v1%pt_1 erest@adv%sup and@conj don@v1%inf you@pron%pl_obj som@gram_adj comfort@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,779,,10,10,And if yow liketh alle by oon assent,And if yow liketh al by oon assent,u S u Su S u S uS,u S u Su S u S uS,and@conj if@conj you@pron%pl_obj liken@v1%pr_3 al@gram_adj bi@prep on@num_adj assent@n,and@conj if@conj you@pron%pl_obj liken@v1%pr_3 al@gram_adj bi@prep on@num_adj assent@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,780,DIFF,9,10,For to stonden at my juggement,Now for to stonden at my jugement,u S uS u S uSu,u S u Su S u SuS,for@prep#adv to@part stonden@v1%inf at@prep min@pron%gen jugement@n,nou@adv for@prep#adv to@part stonden@v1%inf at@prep min@pron%gen jugement@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,781,,10,10,And for to werken as I shal yow seye,And for to werken as I shal yow seye,u S u Su S u S u S,u S u Su S u S u S,and@conj for@prep#adv to@part werken@v%inf as@conj ich@pron%nom shulen@v1%pr_1 you@pron%pl_obj seien@v1%inf,and@conj for@prep#adv to@part werken@v%inf as@conj ich@pron%nom shulen@v1%pr_1 you@pron%pl_obj seien@v1%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,782,,10,10,Tomorwe whan ye riden by the weye,Tomorwe whan ye riden by the weye,uSu S u Su S u S,uSu S u Su S u S,to-morwe@adv whan@adv&conj ye@pron%pl_nom riden@v%pr_pl bi@prep the@def_art wei@n,to-morwe@adv whan@adv&conj ye@pron%pl_nom riden@v%pr_pl bi@prep the@def_art wei@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,783,,10,10,Now by my fader soule that is deed,Now by my fader soule that is deed,u S u Su Su S u S,u S u Su Su S u S,nou@adv bi@prep min@pron%gen fader@n%gen soule@n that@pron ben@v%pr_3 ded@adj,nou@adv bi@prep min@pron%gen fader@n%gen soule@n that@pron ben@v%pr_3 ded@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,784,,11,11,But ye be myrie I wol yeve yow myn heed,But ye be mery I wol yeve yow min heed,u S u Su S u S u S u,u S u Su S u S u S u,but@conj ye@pron%pl_nom ben@v%pr_pl mirie@adj ich@pron%nom willen@v%pr_1 yeven@v%inf you@pron%pl_obj min@pron%gen hed@n1,but@conj ye@pron%pl_nom ben@v%pr_pl mirie@adj ich@pron%nom willen@v%pr_1 yeven@v%inf you@pron%pl_obj min@pron%gen hed@n1,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,785,DIFF,10,10,Hoold up youre hondes withouten moore speche,Hold up your hond withouten more speche,u S u Su SuS u S,u S u S uSu Su S,holden@v1%imp up@adv your@pron%pl_gen honde@n%pl withouten@prep more@adj%comp speche@n,holden@v1%imp up@adv your@pron%pl_gen honde@n withouten@prep more@adj%comp speche@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,786,,10,10,Oure conseil was nat longe for to seche,Our counseil was nat longe for to seche,uS uS u S u S u S,u Su S u Su S u S,oure@pron%pl_gen counseil@n ben@v%pt_3 not@adv long@adj1 for@prep#adv to@part sechen@v%inf,oure@pron%pl_gen counseil@n ben@v%pt_3 not@adv long@adj1 for@prep#adv to@part sechen@v%inf,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,787,,10,10,Us thoughte it was noght worth to make it wys,Us thoughte it was noght worth to make it wis,u S u S u S u S u S,u S u S u S u S u S,us@pron%pl_obj thinken@v1%pt_3 hit@pron ben@v%pt_3 nought@pron worth@adj to@part maken@v1%inf hit@pron wise@adj,us@pron%pl_obj thinken@v1%pt_3 hit@pron ben@v%pt_3 nought@pron worth@adj to@part maken@v1%inf hit@pron wise@adj,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,788,,10,10,And graunted hym withouten moore avys,And graunted him withouten more avis,u Su S uSu S uS,u Su S uSu S uS,and@conj graunten@v%pt_pl him@pron%obj withouten@prep more@adj%comp avis@n,and@conj graunten@v%pt_pl him@pron%obj withouten@prep more@adj%comp avis@n,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,789,,10,10,And bad him seye his voirdit as hym leste,And bad him seye his voirdit as him leste,u S u S u Su S u S,u S u S u Su S u S,and@conj bidden@v%pt_pl him@pron%obj seien@v1%inf his@pron1%gen verdit@n as@conj him@pron%obj listen@v1%pt_3,and@conj bidden@v%pt_pl him@pron%obj seien@v1%inf his@pron1%gen verdit@n as@conj him@pron%obj listen@v1%pt_3,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,790,,11,11,Lordynges quod he now herkneth for the beste,Lordinges quod he now herkneth for the beste,uSu S u S uS u S u,uSu S u S uS u S u,lordinge@n%pl quethen@v%pt_3 he@pron1%nom nou@adv herkenen@v%imp for@prep the@def_art best@adjas_n%sup,lordinge@n%pl quethen@v%pt_3 he@pron1%nom nou@adv herkenen@v%imp for@prep the@def_art best@adjas_n%sup,
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,791,DIFF,10,10,But taak it nought I prey yow in desdeyn,But tak it not I prey yow in desdein,u S u S u S u S uS,u S u S u S u S uS,but@conj taken@v%imp hit@pron nought@adv ich@pron%nom preien@v1%pr_1 you@pron%pl_obj in@prep disdeine@n,but@conj taken@v%imp hit@pron not@adv ich@pron%nom preien@v1%pr_1 you@pron%pl_obj in@prep disdeine@n,green
riverside_cats/01-1-ch.cat,oxford_txts/GP.txt,output/GP,792,,10,10,This is the poynt to speken short and pleyn,This is the point to speken short and plein,u S u S u Su S u S,u S u S u Su S u S,this@pron ben@v%pr_3 the@def_art pointe@n1 to@part speken@v%inf shorte@adv and@conj plaine@adv,this@pron ben@v%pr_3 the@def_art pointe@n1 to@part speken@v%inf shorte@adv and@conj plaine@adv,
